win,lose,probability
Golden State Warriors,Detroit Pistons,0.8183144235283981
Los Angeles Lakers,New Orleans Pelicans,0.8661943439582359
Miami Heat,Milwaukee Bucks,0.9239938760196774
New York Knicks,Atlanta Hawks,0.6600232740814936
Boston Celtics,Charlotte Hornets,0.8052751829331902
Denver Nuggets,Los Angeles Lakers,0.749637453168706
Los Angeles Clippers,Oklahoma City Thunder,0.5122929124494815
Memphis Grizzlies,Toronto Raptors,0.8024824548739131
Minnesota Timberwolves,Cleveland Cavaliers,0.7427097838156342
Milwaukee Bucks,Orlando Magic,0.6719294467141286
Houston Rockets,Philadelphia 76ers,0.6193998463458865
Portland Trail Blazers,Phoenix Suns,0.6782200964892844
Brooklyn Nets,Sacramento Kings,0.7047232372711538
San Antonio Spurs,Washington Wizards,0.8686077316658087
Utah Jazz,New Orleans Pelicans,0.8086240705546034
Oklahoma City Thunder,Golden State Warriors,0.6701741425632048
New York Knicks,Houston Rockets,0.7355183449453122
Atlanta Hawks,Philadelphia 76ers,0.6825302980801196
Boston Celtics,Portland Trail Blazers,0.6940627665301504
Cleveland Cavaliers,Charlotte Hornets,0.6575851619510901
Denver Nuggets,Minnesota Timberwolves,0.9044909939788127
Indiana Pacers,Milwaukee Bucks,0.7852974195671554
Memphis Grizzlies,Los Angeles Lakers,0.5509105973555021
Miami Heat,Dallas Mavericks,0.8431317448036718
Brooklyn Nets,Phoenix Suns,0.7804932233648874
Sacramento Kings,Detroit Pistons,0.6207944657885361
Chicago Bulls,Toronto Raptors,0.5524205003309308
San Antonio Spurs,Utah Jazz,0.6236428109079473
Miami Heat,Charlotte Hornets,0.9480508227800155
Indiana Pacers,Chicago Bulls,0.5190718089794455
Golden State Warriors,Utah Jazz,0.5988267765837868
Denver Nuggets,Houston Rockets,0.6327250701224549
Los Angeles Clippers,Brooklyn Nets,0.711013131015153
Oklahoma City Thunder,Milwaukee Bucks,0.799663850108818
Boston Celtics,Minnesota Timberwolves,0.5143457402847262
New Orleans Pelicans,Philadelphia 76ers,0.5002524792126131
New York Knicks,Atlanta Hawks,0.7825803068681582
Dallas Mavericks,Orlando Magic,0.8224593225233647
Washington Wizards,Cleveland Cavaliers,0.7183419164110761
Los Angeles Lakers,Detroit Pistons,0.8536500637821717
Memphis Grizzlies,Sacramento Kings,0.8138085413751766
Toronto Raptors,Portland Trail Blazers,0.7036979186794401
Brooklyn Nets,Portland Trail Blazers,0.8319961341453532
Chicago Bulls,Charlotte Hornets,0.8453943899308436
Dallas Mavericks,Philadelphia 76ers,0.7029590294022642
Los Angeles Clippers,Memphis Grizzlies,0.5732814368654271
Oklahoma City Thunder,Denver Nuggets,0.596349153920719
Utah Jazz,Golden State Warriors,0.5148354165168781
New York Knicks,Detroit Pistons,0.797631537751546
Houston Rockets,Boston Celtics,0.7202443971067067
Miami Heat,Atlanta Hawks,0.8857342534400771
Sacramento Kings,Phoenix Suns,0.690500380169852
Washington Wizards,Minnesota Timberwolves,0.578270635286091
Atlanta Hawks,Detroit Pistons,0.7688442477236616
Brooklyn Nets,Charlotte Hornets,0.8104734806931622
Washington Wizards,Cleveland Cavaliers,0.5188219823888123
Dallas Mavericks,Houston Rockets,0.5524459649467737
Memphis Grizzlies,Golden State Warriors,0.6137024505765729
Milwaukee Bucks,Portland Trail Blazers,0.674247621117809
Los Angeles Clippers,Minnesota Timberwolves,0.78068497455417
Utah Jazz,New Orleans Pelicans,0.660832862800623
New York Knicks,Indiana Pacers,0.6969726081235202
Miami Heat,Orlando Magic,0.958968314833671
Toronto Raptors,Philadelphia 76ers,0.520155285597329
Phoenix Suns,Sacramento Kings,0.5459461771792875
San Antonio Spurs,Boston Celtics,0.7954367916068812
Denver Nuggets,Chicago Bulls,0.7914935108271502
Oklahoma City Thunder,Los Angeles Clippers,0.6609681868092792
Indiana Pacers,Boston Celtics,0.58798783931481
Charlotte Hornets,Phoenix Suns,0.5545969561939722
Dallas Mavericks,Utah Jazz,0.5482025013886761
Atlanta Hawks,Detroit Pistons,0.58313127498997
Los Angeles Lakers,Golden State Warriors,0.6191602767191017
Memphis Grizzlies,San Antonio Spurs,0.5599242576359811
Brooklyn Nets,Minnesota Timberwolves,0.6592097848332595
New Orleans Pelicans,Cleveland Cavaliers,0.6887846869620149
Philadelphia 76ers,Milwaukee Bucks,0.5550171192209767
Chicago Bulls,Portland Trail Blazers,0.6773557110761788
Toronto Raptors,Washington Wizards,0.6764509307722341
Atlanta Hawks,Boston Celtics,0.6085827936381244
Denver Nuggets,Dallas Mavericks,0.788550725802194
Golden State Warriors,Portland Trail Blazers,0.8026091174609181
Houston Rockets,Minnesota Timberwolves,0.8088569543701707
Indiana Pacers,Philadelphia 76ers,0.7755142587356163
Los Angeles Clippers,Sacramento Kings,0.9131848556505477
Miami Heat,Orlando Magic,0.9733208853988448
Milwaukee Bucks,Charlotte Hornets,0.7904887805463076
San Antonio Spurs,Cleveland Cavaliers,0.9224073163606111
New York Knicks,Washington Wizards,0.7834701379418441
Brooklyn Nets,Detroit Pistons,0.8458124566347516
Los Angeles Clippers,Chicago Bulls,0.7475166310734959
Los Angeles Lakers,Sacramento Kings,0.8645439168145971
Oklahoma City Thunder,Utah Jazz,0.8228713134185575
Phoenix Suns,Orlando Magic,0.5070268296608389
Boston Celtics,Charlotte Hornets,0.7007168230408942
Denver Nuggets,Dallas Mavericks,0.7215647483655626
Detroit Pistons,Milwaukee Bucks,0.5285589914078803
Indiana Pacers,Minnesota Timberwolves,0.804171673615497
Memphis Grizzlies,Houston Rockets,0.7301819225828887
Miami Heat,Phoenix Suns,0.9603309629219524
New York Knicks,Portland Trail Blazers,0.8067654899522454
San Antonio Spurs,New Orleans Pelicans,0.9022653237500968
Utah Jazz,Chicago Bulls,0.5397117017684073
Atlanta Hawks,Orlando Magic,0.8723011999374942
Golden State Warriors,New Orleans Pelicans,0.6984974716134064
Brooklyn Nets,Toronto Raptors,0.5976196870943407
Los Angeles Lakers,Washington Wizards,0.6975786382824071
Memphis Grizzlies,Boston Celtics,0.7400833321470413
Brooklyn Nets,Los Angeles Lakers,0.5712967633425764
Indiana Pacers,Charlotte Hornets,0.796959585613066
Miami Heat,Cleveland Cavaliers,0.9345905699267743
Dallas Mavericks,Golden State Warriors,0.5050661914394047
Chicago Bulls,Detroit Pistons,0.6646474234809845
Houston Rockets,Atlanta Hawks,0.7061655149209649
Los Angeles Clippers,New York Knicks,0.5981899268701442
Milwaukee Bucks,Washington Wizards,0.6456561572786226
Denver Nuggets,Minnesota Timberwolves,0.8244797612919186
Oklahoma City Thunder,San Antonio Spurs,0.6896278156847931
Philadelphia 76ers,Orlando Magic,0.6843897031323048
Portland Trail Blazers,Phoenix Suns,0.5020040834075881
Atlanta Hawks,Dallas Mavericks,0.5015861297231268
Boston Celtics,Cleveland Cavaliers,0.7821996630179429
Milwaukee Bucks,Charlotte Hornets,0.6152780544678224
Denver Nuggets,New York Knicks,0.6562143483697839
Los Angeles Lakers,Detroit Pistons,0.7153163119607993
Houston Rockets,Brooklyn Nets,0.5849914709615585
Indiana Pacers,Washington Wizards,0.8094342983167245
Oklahoma City Thunder,Golden State Warriors,0.7962108398852432
San Antonio Spurs,Orlando Magic,0.8984007940522667
Philadelphia 76ers,New Orleans Pelicans,0.6691716127229174
Los Angeles Clippers,Sacramento Kings,0.8145393273582868
Miami Heat,Toronto Raptors,0.8637285222011953
Utah Jazz,Phoenix Suns,0.838408279104155
Chicago Bulls,Cleveland Cavaliers,0.7356125682048098
Dallas Mavericks,Minnesota Timberwolves,0.7377465117386653
Memphis Grizzlies,Brooklyn Nets,0.6726013678562676
Milwaukee Bucks,Boston Celtics,0.5173204077248305
Utah Jazz,Phoenix Suns,0.7330434762329681
San Antonio Spurs,Houston Rockets,0.7371503676608825
Atlanta Hawks,Washington Wizards,0.5621983561319064
Detroit Pistons,Philadelphia 76ers,0.5143125428272723
Los Angeles Clippers,Indiana Pacers,0.7282972000681426
Los Angeles Lakers,Portland Trail Blazers,0.8404035294494879
Miami Heat,Charlotte Hornets,0.9669234939280232
New York Knicks,New Orleans Pelicans,0.9015215341530679
Oklahoma City Thunder,Minnesota Timberwolves,0.9150411000083205
Golden State Warriors,Sacramento Kings,0.6866735817911447
Denver Nuggets,Toronto Raptors,0.7829226874650663
Chicago Bulls,New Orleans Pelicans,0.7866750797607324
Indiana Pacers,Portland Trail Blazers,0.6986877650150036
San Antonio Spurs,Atlanta Hawks,0.784007206717456
Utah Jazz,Houston Rockets,0.5620908390589151
Washington Wizards,Orlando Magic,0.7856420277397409
Boston Celtics,Milwaukee Bucks,0.6323222063804319
Denver Nuggets,Brooklyn Nets,0.6336503900987329
Dallas Mavericks,Charlotte Hornets,0.8576525006586498
Golden State Warriors,Toronto Raptors,0.6950982338799605
Memphis Grizzlies,Phoenix Suns,0.9162402526666558
Miami Heat,Detroit Pistons,0.9467062124381819
Philadelphia 76ers,Orlando Magic,0.789165801090861
Oklahoma City Thunder,Sacramento Kings,0.8482601908400313
Los Angeles Clippers,Atlanta Hawks,0.6837166035259113
Denver Nuggets,Cleveland Cavaliers,0.8904760569661015
Houston Rockets,Phoenix Suns,0.8824304512833696
Milwaukee Bucks,Detroit Pistons,0.6963014502377273
Dallas Mavericks,New Orleans Pelicans,0.6809345796097386
Oklahoma City Thunder,Portland Trail Blazers,0.855434362856547
Utah Jazz,Indiana Pacers,0.5149383766053832
New York Knicks,Brooklyn Nets,0.5406765634017039
Miami Heat,Chicago Bulls,0.8338368431523756
Memphis Grizzlies,Los Angeles Clippers,0.5274938756095762
Atlanta Hawks,Cleveland Cavaliers,0.8261894710264586
Denver Nuggets,Boston Celtics,0.7906036067781036
Philadelphia 76ers,Charlotte Hornets,0.6287009856417105
Houston Rockets,Golden State Warriors,0.6055337530680523
Oklahoma City Thunder,New Orleans Pelicans,0.8552715478252171
New York Knicks,Orlando Magic,0.944260322281317
Toronto Raptors,Phoenix Suns,0.6425926229431052
Utah Jazz,Portland Trail Blazers,0.6611277480429558
Los Angeles Lakers,Sacramento Kings,0.7154621496721625
Washington Wizards,Milwaukee Bucks,0.5498123676031155
Chicago Bulls,Detroit Pistons,0.7686668452475134
Los Angeles Clippers,Cleveland Cavaliers,0.8603592920881871
Memphis Grizzlies,Golden State Warriors,0.6910969999928916
Brooklyn Nets,Milwaukee Bucks,0.6301980774474478
Miami Heat,Minnesota Timberwolves,0.891951090360753
Denver Nuggets,Philadelphia 76ers,0.8388635560274392
Dallas Mavericks,Portland Trail Blazers,0.6812204184777878
San Antonio Spurs,Indiana Pacers,0.6987450630470987
Utah Jazz,Sacramento Kings,0.8064222362486766
Miami Heat,Detroit Pistons,0.9105385441404468
Houston Rockets,Orlando Magic,0.9187718283318541
Los Angeles Lakers,Toronto Raptors,0.7469885763107638
New York Knicks,Boston Celtics,0.7940655650810652
Oklahoma City Thunder,Indiana Pacers,0.796277715871343
Golden State Warriors,Charlotte Hornets,0.7970262785264146
Memphis Grizzlies,Orlando Magic,0.9428081726911185
Los Angeles Clippers,Philadelphia 76ers,0.7977774551102442
Dallas Mavericks,Sacramento Kings,0.6687485654395676
Utah Jazz,Portland Trail Blazers,0.7746239128701036
Denver Nuggets,Washington Wizards,0.8416887310499075
Oklahoma City Thunder,Atlanta Hawks,0.7334397506216075
Brooklyn Nets,Boston Celtics,0.7194409540322381
Chicago Bulls,Milwaukee Bucks,0.6945591586781521
New York Knicks,Cleveland Cavaliers,0.8469361812192374
Detroit Pistons,Minnesota Timberwolves,0.557278946346183
Miami Heat,Indiana Pacers,0.7572718108774437
Los Angeles Lakers,Phoenix Suns,0.8882569223272265
San Antonio Spurs,Toronto Raptors,0.7057178608471368
Los Angeles Clippers,Boston Celtics,0.7410113950519499
Charlotte Hornets,Orlando Magic,0.6523506397230221
Golden State Warriors,Dallas Mavericks,0.5767673418790126
Oklahoma City Thunder,Memphis Grizzlies,0.5327415154126207
San Antonio Spurs,Milwaukee Bucks,0.7334478015030605
Minnesota Timberwolves,Philadelphia 76ers,0.5662744434778877
New Orleans Pelicans,Detroit Pistons,0.6076350514421953
New York Knicks,Chicago Bulls,0.7175485015859067
Utah Jazz,Sacramento Kings,0.6482756699282485
Los Angeles Clippers,Brooklyn Nets,0.5672337104171687
Houston Rockets,Portland Trail Blazers,0.6572754718088292
Atlanta Hawks,Washington Wizards,0.7255277057102658
New York Knicks,Boston Celtics,0.7198514758625248
Denver Nuggets,Utah Jazz,0.8033355852209875
Brooklyn Nets,Detroit Pistons,0.7045741681631172
Golden State Warriors,Houston Rockets,0.6029391474094197
Indiana Pacers,Charlotte Hornets,0.8979098478906145
Chicago Bulls,Milwaukee Bucks,0.5861240425670148
Memphis Grizzlies,New Orleans Pelicans,0.8220778888885982
Oklahoma City Thunder,Los Angeles Lakers,0.7730000314808413
Orlando Magic,Cleveland Cavaliers,0.5048534787776772
Phoenix Suns,Sacramento Kings,0.5459461771792875
San Antonio Spurs,Minnesota Timberwolves,0.8647060914515927
Toronto Raptors,Philadelphia 76ers,0.6296894358301491
Los Angeles Lakers,Charlotte Hornets,0.818357678546981
Chicago Bulls,Toronto Raptors,0.6271227984372322
Dallas Mavericks,Milwaukee Bucks,0.7147410931774709
Miami Heat,Cleveland Cavaliers,0.9621023127484538
New York Knicks,Atlanta Hawks,0.7825803068681582
Philadelphia 76ers,Portland Trail Blazers,0.6219782741593208
San Antonio Spurs,Utah Jazz,0.6236428109079473
Los Angeles Clippers,Washington Wizards,0.8011522290513474
Denver Nuggets,New Orleans Pelicans,0.931875597742337
Detroit Pistons,Portland Trail Blazers,0.5966078310853142
Memphis Grizzlies,Minnesota Timberwolves,0.8604792488521974
Oklahoma City Thunder,Orlando Magic,0.9664300320508987
Golden State Warriors,Phoenix Suns,0.7655342474315828
Houston Rockets,Sacramento Kings,0.6443558853692932
Los Angeles Lakers,Atlanta Hawks,0.5530959127476964
Boston Celtics,Minnesota Timberwolves,0.6588014584422272
Brooklyn Nets,Philadelphia 76ers,0.7800153511451057
Chicago Bulls,Orlando Magic,0.8721899973888254
Indiana Pacers,Detroit Pistons,0.8423855995759135
Los Angeles Clippers,San Antonio Spurs,0.6037679635414069
Miami Heat,Utah Jazz,0.8548029328096263
New York Knicks,Washington Wizards,0.8676453720698591
Sacramento Kings,Charlotte Hornets,0.5000605148605852
Cleveland Cavaliers,Portland Trail Blazers,0.5130313091395309
Denver Nuggets,Oklahoma City Thunder,0.573885523252777
Golden State Warriors,New Orleans Pelicans,0.8332960034160746
Memphis Grizzlies,Los Angeles Lakers,0.661011262560768
Atlanta Hawks,Sacramento Kings,0.7844568640737225
Boston Celtics,Detroit Pistons,0.7153414540945964
Brooklyn Nets,Washington Wizards,0.8134189009380491
Memphis Grizzlies,Dallas Mavericks,0.6615189794813487
Houston Rockets,Chicago Bulls,0.6291097951908224
Los Angeles Clippers,New Orleans Pelicans,0.9143013778604674
Miami Heat,Indiana Pacers,0.832024819267199
New York Knicks,Milwaukee Bucks,0.7379706478845953
Minnesota Timberwolves,Portland Trail Blazers,0.6458282958480235
Utah Jazz,Orlando Magic,0.8087699153794324
San Antonio Spurs,Phoenix Suns,0.8516577489478698
Toronto Raptors,Charlotte Hornets,0.8123547549957495
San Antonio Spurs,Golden State Warriors,0.5834529455922761
Oklahoma City Thunder,Chicago Bulls,0.8119301821009792
Atlanta Hawks,Utah Jazz,0.5243324336562796
Milwaukee Bucks,Cleveland Cavaliers,0.55597767611235
Dallas Mavericks,Toronto Raptors,0.6495120713673521
Denver Nuggets,Phoenix Suns,0.9438108294272215
Detroit Pistons,Charlotte Hornets,0.7294364103458169
Indiana Pacers,Houston Rockets,0.6430998599626951
Los Angeles Lakers,Minnesota Timberwolves,0.8175757935438388
Miami Heat,Sacramento Kings,0.9510702764338625
Brooklyn Nets,Philadelphia 76ers,0.6819121169672635
Boston Celtics,Washington Wizards,0.6663498558863589
Utah Jazz,Charlotte Hornets,0.7675745197529253
Chicago Bulls,Cleveland Cavaliers,0.8260461211904381
Houston Rockets,Detroit Pistons,0.644191727224672
Golden State Warriors,Los Angeles Lakers,0.5224810704214984
Los Angeles Clippers,Denver Nuggets,0.5032714901259896
Milwaukee Bucks,Philadelphia 76ers,0.5970948839920687
New York Knicks,Memphis Grizzlies,0.535483895716482
Sacramento Kings,Orlando Magic,0.5615889620582197
Dallas Mavericks,Phoenix Suns,0.750481387346809
Portland Trail Blazers,New Orleans Pelicans,0.6318743445595246
Oklahoma City Thunder,San Antonio Spurs,0.5238543114054736
Indiana Pacers,Boston Celtics,0.7141546479015275
Los Angeles Clippers,Minnesota Timberwolves,0.8807562774362436
Oklahoma City Thunder,Toronto Raptors,0.8764688475754276
Brooklyn Nets,Indiana Pacers,0.6046802719156865
Milwaukee Bucks,Charlotte Hornets,0.6152780544678224
Cleveland Cavaliers,Detroit Pistons,0.5385295172546779
Denver Nuggets,Golden State Warriors,0.7745403454170652
Houston Rockets,Dallas Mavericks,0.6249611365566986
Memphis Grizzlies,Utah Jazz,0.7267902484275203
Miami Heat,Atlanta Hawks,0.8857342534400771
New York Knicks,Orlando Magic,0.9005044108881775
Los Angeles Lakers,Phoenix Suns,0.7893003572322401
Sacramento Kings,New Orleans Pelicans,0.6449975433039263
San Antonio Spurs,Toronto Raptors,0.8080744373188827
Brooklyn Nets,Chicago Bulls,0.6281797363000658
Los Angeles Clippers,Golden State Warriors,0.6148469283366474
Miami Heat,Los Angeles Lakers,0.7408412481265505
Oklahoma City Thunder,New York Knicks,0.5259506402167038
San Antonio Spurs,Houston Rockets,0.7371503676608825
Atlanta Hawks,Cleveland Cavaliers,0.6625893563106402
San Antonio Spurs,Dallas Mavericks,0.632773276519559
Memphis Grizzlies,Houston Rockets,0.5650687382089196
Los Angeles Clippers,Portland Trail Blazers,0.8229750846899172
Brooklyn Nets,Milwaukee Bucks,0.7896555575743682
Oklahoma City Thunder,Charlotte Hornets,0.9092257492280783
Golden State Warriors,Phoenix Suns,0.8599057069535678
Minnesota Timberwolves,Washington Wizards,0.6161624596591665
Denver Nuggets,New Orleans Pelicans,0.8596824717631828
New York Knicks,Toronto Raptors,0.8067673444367618
Detroit Pistons,Orlando Magic,0.5836188720092235
Miami Heat,Sacramento Kings,0.9105968728958582
Los Angeles Lakers,Utah Jazz,0.519512534037481
Atlanta Hawks,Charlotte Hornets,0.8455247771475634
Boston Celtics,Cleveland Cavaliers,0.7821996630179429
Chicago Bulls,Dallas Mavericks,0.5013366493431866
Houston Rockets,New Orleans Pelicans,0.8593995844771946
Indiana Pacers,Brooklyn Nets,0.5776838569323088
Los Angeles Clippers,Utah Jazz,0.7611024907220187
Denver Nuggets,Memphis Grizzlies,0.5417150948761411
Milwaukee Bucks,Minnesota Timberwolves,0.6378940024762002
Philadelphia 76ers,Phoenix Suns,0.5847008745923827
Miami Heat,Portland Trail Blazers,0.9151187182814321
New York Knicks,Toronto Raptors,0.7105255244044111
Washington Wizards,Detroit Pistons,0.6408810344968425
Golden State Warriors,Cleveland Cavaliers,0.7545653189095177
Los Angeles Lakers,Philadelphia 76ers,0.7903685933745598
Oklahoma City Thunder,Houston Rockets,0.8253568347991646
Atlanta Hawks,Orlando Magic,0.7625889383917437
San Antonio Spurs,Sacramento Kings,0.901008968037073
Miami Heat,Denver Nuggets,0.5749808669302569
Detroit Pistons,Washington Wizards,0.5655923523074614
Los Angeles Clippers,Phoenix Suns,0.9290812517629051
Memphis Grizzlies,Chicago Bulls,0.7119914779595736
Dallas Mavericks,Minnesota Timberwolves,0.6206747378455897
New Orleans Pelicans,Portland Trail Blazers,0.5829985223942432
Utah Jazz,Charlotte Hornets,0.8623588313175241
Boston Celtics,Atlanta Hawks,0.5230313607663407
Chicago Bulls,Toronto Raptors,0.6271227984372322
Houston Rockets,Sacramento Kings,0.8576791177934546
Indiana Pacers,Cleveland Cavaliers,0.884233709581642
Los Angeles Lakers,Milwaukee Bucks,0.7996716206447624
Oklahoma City Thunder,Portland Trail Blazers,0.9267649700810685
Golden State Warriors,Orlando Magic,0.8341296457056331
San Antonio Spurs,Brooklyn Nets,0.6804060237904206
Denver Nuggets,Philadelphia 76ers,0.8884783558410498
Los Angeles Clippers,Charlotte Hornets,0.9405455988698026
Minnesota Timberwolves,New Orleans Pelicans,0.6915208653870816
Indiana Pacers,Toronto Raptors,0.5768525883856075
Dallas Mavericks,Washington Wizards,0.6493679226921334
Chicago Bulls,Boston Celtics,0.6083450511982799
Cleveland Cavaliers,Orlando Magic,0.7055956032978362
Miami Heat,Golden State Warriors,0.831967201702423
Oklahoma City Thunder,Brooklyn Nets,0.7820238459774419
Memphis Grizzlies,Phoenix Suns,0.8668743396650802
Portland Trail Blazers,Charlotte Hornets,0.7179252185989045
Sacramento Kings,Philadelphia 76ers,0.514133620492013
San Antonio Spurs,New York Knicks,0.5629781161286109
Utah Jazz,Milwaukee Bucks,0.7226443924909937
Golden State Warriors,Atlanta Hawks,0.518925589323443
Boston Celtics,New Orleans Pelicans,0.7360755195426254
Los Angeles Clippers,Dallas Mavericks,0.6625996764620223
Denver Nuggets,Memphis Grizzlies,0.6326941872415541
New York Knicks,Houston Rockets,0.5396870043223656
Los Angeles Lakers,Utah Jazz,0.6590651020387674
Toronto Raptors,Washington Wizards,0.5254069455186045
Brooklyn Nets,Cleveland Cavaliers,0.8868728926499465
Chicago Bulls,Atlanta Hawks,0.5918261688825665
Indiana Pacers,New Orleans Pelicans,0.8557322304128331
Oklahoma City Thunder,Minnesota Timberwolves,0.81919496691017
Miami Heat,Orlando Magic,0.958968314833671
Milwaukee Bucks,Phoenix Suns,0.5707732588482664
Philadelphia 76ers,Portland Trail Blazers,0.5000765084342842
Sacramento Kings,Charlotte Hornets,0.7292950250422459
San Antonio Spurs,Los Angeles Clippers,0.5363732694631217
