win,lose,probability
New Orleans Pelicans,Phoenix Suns,0.7462414776166786
New York Knicks,Charlotte Hornets,0.9550859263025224
Portland Trail Blazers,Houston Rockets,0.5506494056434208
Sacramento Kings,Atlanta Hawks,0.5753946246798193
Miami Heat,Toronto Raptors,0.6378390259486751
Boston Celtics,Utah Jazz,0.5247750333903618
Charlotte Hornets,Toronto Raptors,0.5475143306904923
Indiana Pacers,Chicago Bulls,0.7834975477625289
Memphis Grizzlies,New Orleans Pelicans,0.941241581939245
Milwaukee Bucks,Cleveland Cavaliers,0.8193594605675916
Golden State Warriors,Minnesota Timberwolves,0.538213137988174
Oklahoma City Thunder,Dallas Mavericks,0.7854079619786605
Los Angeles Clippers,Orlando Magic,0.8453394318627144
Philadelphia 76ers,Washington Wizards,0.7651711176066932
San Antonio Spurs,Phoenix Suns,0.9537761572714487
Denver Nuggets,Atlanta Hawks,0.8785944543193605
Houston Rockets,Los Angeles Lakers,0.7408329250597534
Miami Heat,Los Angeles Clippers,0.8416766749452984
New York Knicks,Charlotte Hornets,0.6733376539135101
Chicago Bulls,Utah Jazz,0.6614225237015359
Oklahoma City Thunder,Detroit Pistons,0.6117879441980676
Indiana Pacers,Toronto Raptors,0.8998455847763334
Dallas Mavericks,Minnesota Timberwolves,0.5204505903812804
Los Angeles Lakers,New Orleans Pelicans,0.5513477538320155
Boston Celtics,Orlando Magic,0.7361530574238017
Philadelphia 76ers,Cleveland Cavaliers,0.8369445072251539
Denver Nuggets,Phoenix Suns,0.8032587849047681
Portland Trail Blazers,Sacramento Kings,0.7969395734883241
San Antonio Spurs,Golden State Warriors,0.8550928727136031
Brooklyn Nets,Washington Wizards,0.5325059414946749
Atlanta Hawks,Orlando Magic,0.9107698278109568
Brooklyn Nets,Indiana Pacers,0.7349719523155624
Cleveland Cavaliers,Philadelphia 76ers,0.5870431499115377
Houston Rockets,Los Angeles Clippers,0.6397632910077694
Memphis Grizzlies,Golden State Warriors,0.7855008872446604
Miami Heat,Boston Celtics,0.9123916612085133
Dallas Mavericks,Milwaukee Bucks,0.530207515306675
Sacramento Kings,Portland Trail Blazers,0.6395321853382638
Toronto Raptors,Utah Jazz,0.666853243475948
Los Angeles Lakers,Minnesota Timberwolves,0.8973266629369808
New York Knicks,San Antonio Spurs,0.6692028061744948
Oklahoma City Thunder,Washington Wizards,0.9224443260534603
Phoenix Suns,New Orleans Pelicans,0.6582096555983145
Boston Celtics,Orlando Magic,0.8403377807589203
Atlanta Hawks,Charlotte Hornets,0.5071417960270475
Chicago Bulls,Cleveland Cavaliers,0.8886486291383848
Houston Rockets,Toronto Raptors,0.8586574497383264
Indiana Pacers,Memphis Grizzlies,0.7744149555901791
Los Angeles Clippers,Minnesota Timberwolves,0.9137769401118174
San Antonio Spurs,Philadelphia 76ers,0.6727358510699963
Portland Trail Blazers,Detroit Pistons,0.8020744108095424
Denver Nuggets,Utah Jazz,0.5323429066472262
Dallas Mavericks,Washington Wizards,0.8739387253935029
Golden State Warriors,Detroit Pistons,0.9151918436871613
Los Angeles Lakers,New Orleans Pelicans,0.9281878970846463
Miami Heat,Milwaukee Bucks,0.9511818025991698
Atlanta Hawks,New York Knicks,0.5674727224564609
Boston Celtics,Charlotte Hornets,0.8179870698856755
Denver Nuggets,Los Angeles Lakers,0.8091516226675377
Los Angeles Clippers,Oklahoma City Thunder,0.6970725009136974
Memphis Grizzlies,Toronto Raptors,0.8827703131205134
Minnesota Timberwolves,Cleveland Cavaliers,0.8250787801250863
Milwaukee Bucks,Orlando Magic,0.5986059629742008
Philadelphia 76ers,Houston Rockets,0.5438158433468453
Portland Trail Blazers,Phoenix Suns,0.7704351346001735
Sacramento Kings,Brooklyn Nets,0.5060524501108935
San Antonio Spurs,Washington Wizards,0.953690260483514
Utah Jazz,New Orleans Pelicans,0.8735326307925653
Golden State Warriors,Oklahoma City Thunder,0.6214172837501343
New York Knicks,Houston Rockets,0.8321414651665018
Atlanta Hawks,Philadelphia 76ers,0.7979810612649801
Boston Celtics,Portland Trail Blazers,0.6395493893799018
Cleveland Cavaliers,Charlotte Hornets,0.7582534983415494
Denver Nuggets,Minnesota Timberwolves,0.9283696011671013
Indiana Pacers,Milwaukee Bucks,0.9058946982229278
Los Angeles Lakers,Memphis Grizzlies,0.6989380909721501
Miami Heat,Dallas Mavericks,0.9047361273554648
Brooklyn Nets,Phoenix Suns,0.6452892757690336
Sacramento Kings,Detroit Pistons,0.7760058758885068
Toronto Raptors,Chicago Bulls,0.5519700649740377
San Antonio Spurs,Utah Jazz,0.548632308938636
Miami Heat,Charlotte Hornets,0.816579409806106
Chicago Bulls,Indiana Pacers,0.5875151884945864
Golden State Warriors,Utah Jazz,0.7747463253214028
Houston Rockets,Denver Nuggets,0.6217318393404291
Los Angeles Clippers,Brooklyn Nets,0.8173118910259802
Oklahoma City Thunder,Milwaukee Bucks,0.6536444540432091
Minnesota Timberwolves,Boston Celtics,0.5025880922259862
New Orleans Pelicans,Philadelphia 76ers,0.6761178212531105
New York Knicks,Atlanta Hawks,0.8650930566984095
Dallas Mavericks,Orlando Magic,0.753667560923164
Washington Wizards,Cleveland Cavaliers,0.7944661488668117
Los Angeles Lakers,Detroit Pistons,0.9257927371267437
Memphis Grizzlies,Sacramento Kings,0.6080211622355421
Toronto Raptors,Portland Trail Blazers,0.7628221159187857
Brooklyn Nets,Portland Trail Blazers,0.8593813819791031
Chicago Bulls,Charlotte Hornets,0.8882736567943791
Dallas Mavericks,Philadelphia 76ers,0.8313899390038758
Los Angeles Clippers,Memphis Grizzlies,0.737889435365482
Oklahoma City Thunder,Denver Nuggets,0.6547075957890487
Utah Jazz,Golden State Warriors,0.6122575602188107
New York Knicks,Detroit Pistons,0.551084960970402
Houston Rockets,Boston Celtics,0.7767408276044492
Miami Heat,Atlanta Hawks,0.9359202426744753
Sacramento Kings,Phoenix Suns,0.7415422445010206
Washington Wizards,Minnesota Timberwolves,0.6752880859008336
Atlanta Hawks,Detroit Pistons,0.8704498852697101
Brooklyn Nets,Charlotte Hornets,0.5764590360589519
Cleveland Cavaliers,Washington Wizards,0.6665199837301183
Dallas Mavericks,Houston Rockets,0.7172200882880662
Golden State Warriors,Memphis Grizzlies,0.667566657519011
Milwaukee Bucks,Portland Trail Blazers,0.6408073628579165
Los Angeles Clippers,Minnesota Timberwolves,0.6597283889501544
New Orleans Pelicans,Utah Jazz,0.5309038029723313
New York Knicks,Indiana Pacers,0.7920827136797631
Miami Heat,Orlando Magic,0.8959146127955071
Philadelphia 76ers,Toronto Raptors,0.657525584487717
Phoenix Suns,Sacramento Kings,0.6428827496249875
San Antonio Spurs,Boston Celtics,0.8742005361824706
Denver Nuggets,Chicago Bulls,0.783985427227376
Oklahoma City Thunder,Los Angeles Clippers,0.6719964246180067
Indiana Pacers,Boston Celtics,0.5539777873840029
Charlotte Hornets,Phoenix Suns,0.6729449108886972
Dallas Mavericks,Utah Jazz,0.7277616543916429
Detroit Pistons,Atlanta Hawks,0.6200346714886492
Los Angeles Lakers,Golden State Warriors,0.7471428587480747
Memphis Grizzlies,San Antonio Spurs,0.6561216069806872
Minnesota Timberwolves,Brooklyn Nets,0.5172122272281668
New Orleans Pelicans,Cleveland Cavaliers,0.8221736753687143
Philadelphia 76ers,Milwaukee Bucks,0.6728900027390217
Chicago Bulls,Portland Trail Blazers,0.5571186754236417
Toronto Raptors,Washington Wizards,0.8384761625369873
Atlanta Hawks,Boston Celtics,0.6520561229374281
Denver Nuggets,Dallas Mavericks,0.824737137478982
Golden State Warriors,Portland Trail Blazers,0.8467760904189287
Houston Rockets,Minnesota Timberwolves,0.8973117395740643
Indiana Pacers,Philadelphia 76ers,0.9155784809286551
Los Angeles Clippers,Sacramento Kings,0.9361078809187345
Miami Heat,Orlando Magic,0.9826757966512236
Milwaukee Bucks,Charlotte Hornets,0.8187987364034297
San Antonio Spurs,Cleveland Cavaliers,0.9700962506370538
New York Knicks,Washington Wizards,0.6330382512596678
Brooklyn Nets,Detroit Pistons,0.9226826817130944
Los Angeles Clippers,Chicago Bulls,0.7479640188693928
Los Angeles Lakers,Sacramento Kings,0.9235616749928872
Oklahoma City Thunder,Utah Jazz,0.8209922317797221
Orlando Magic,Phoenix Suns,0.5155558953525998
Boston Celtics,Charlotte Hornets,0.590680130121746
Dallas Mavericks,Denver Nuggets,0.5249812597058138
Detroit Pistons,Milwaukee Bucks,0.6852264157555175
Indiana Pacers,Minnesota Timberwolves,0.928177946031478
Memphis Grizzlies,Houston Rockets,0.8238071411133332
Miami Heat,Phoenix Suns,0.9686747894511542
New York Knicks,Portland Trail Blazers,0.5582554475248591
San Antonio Spurs,New Orleans Pelicans,0.962704235621353
Utah Jazz,Chicago Bulls,0.5666955674920621
Atlanta Hawks,Orlando Magic,0.9107698278109568
Golden State Warriors,New Orleans Pelicans,0.5431796950209808
Toronto Raptors,Brooklyn Nets,0.650011816261014
Los Angeles Lakers,Washington Wizards,0.5951272232123848
Memphis Grizzlies,Boston Celtics,0.6080033757180012
Brooklyn Nets,Los Angeles Lakers,0.7322450882797646
Indiana Pacers,Charlotte Hornets,0.6339721243861195
Miami Heat,Cleveland Cavaliers,0.8206037625192251
Dallas Mavericks,Golden State Warriors,0.6651595020487381
Chicago Bulls,Detroit Pistons,0.5499446124751504
Houston Rockets,Atlanta Hawks,0.8299089360591275
Los Angeles Clippers,New York Knicks,0.7470942728691916
Milwaukee Bucks,Washington Wizards,0.7422295356058332
Denver Nuggets,Minnesota Timberwolves,0.6768898924718818
Oklahoma City Thunder,San Antonio Spurs,0.6397325323903348
Philadelphia 76ers,Orlando Magic,0.56965284484163
Portland Trail Blazers,Phoenix Suns,0.5123157127227826
Atlanta Hawks,Dallas Mavericks,0.6308555673771893
Boston Celtics,Cleveland Cavaliers,0.818549749134082
Charlotte Hornets,Milwaukee Bucks,0.5645456303963421
Denver Nuggets,New York Knicks,0.7832039570471194
Los Angeles Lakers,Detroit Pistons,0.5112442109095785
Houston Rockets,Brooklyn Nets,0.7867251261284357
Indiana Pacers,Washington Wizards,0.938454966565558
Oklahoma City Thunder,Golden State Warriors,0.7731460186490966
San Antonio Spurs,Orlando Magic,0.8631296128871192
Philadelphia 76ers,New Orleans Pelicans,0.8033116463770862
Los Angeles Clippers,Sacramento Kings,0.6696824555173837
Miami Heat,Toronto Raptors,0.6378390259486751
Utah Jazz,Phoenix Suns,0.8466582391340861
Chicago Bulls,Cleveland Cavaliers,0.6782655746055726
Dallas Mavericks,Minnesota Timberwolves,0.8545581668077848
Memphis Grizzlies,Brooklyn Nets,0.8205448583798776
Boston Celtics,Milwaukee Bucks,0.5071937306537806
Utah Jazz,Phoenix Suns,0.627965903648701
San Antonio Spurs,Houston Rockets,0.8828249878177914
Washington Wizards,Atlanta Hawks,0.5372999502132428
Detroit Pistons,Philadelphia 76ers,0.7103574634448766
Los Angeles Clippers,Indiana Pacers,0.7785435456801312
Los Angeles Lakers,Portland Trail Blazers,0.8646642272723466
Miami Heat,Charlotte Hornets,0.9797709675986598
New York Knicks,New Orleans Pelicans,0.9443959263963031
Oklahoma City Thunder,Minnesota Timberwolves,0.9097508948151561
Golden State Warriors,Sacramento Kings,0.5492934475381541
Denver Nuggets,Toronto Raptors,0.5471842913814595
Chicago Bulls,New Orleans Pelicans,0.8639469233763789
Indiana Pacers,Portland Trail Blazers,0.5150106129854475
San Antonio Spurs,Atlanta Hawks,0.9069397843408958
Utah Jazz,Houston Rockets,0.6684433621390985
Washington Wizards,Orlando Magic,0.8185048587513448
Boston Celtics,Milwaukee Bucks,0.643863085691642
Brooklyn Nets,Denver Nuggets,0.6112682872650617
Dallas Mavericks,Charlotte Hornets,0.9158215889920075
Golden State Warriors,Toronto Raptors,0.8401439181155796
Memphis Grizzlies,Phoenix Suns,0.9275622409730339
Miami Heat,Detroit Pistons,0.9739170964050101
Philadelphia 76ers,Orlando Magic,0.856909865628364
Oklahoma City Thunder,Sacramento Kings,0.6548966479168892
Los Angeles Clippers,Atlanta Hawks,0.5110849540303676
Denver Nuggets,Cleveland Cavaliers,0.7583668697175237
Houston Rockets,Phoenix Suns,0.911741458903433
Milwaukee Bucks,Detroit Pistons,0.7769666375352893
Dallas Mavericks,New Orleans Pelicans,0.5254397408803355
Oklahoma City Thunder,Portland Trail Blazers,0.6186597740545905
Utah Jazz,Indiana Pacers,0.6077341223756337
Brooklyn Nets,New York Knicks,0.6997215602523873
Miami Heat,Chicago Bulls,0.6434441023473302
Memphis Grizzlies,Los Angeles Clippers,0.6876344255174626
Atlanta Hawks,Cleveland Cavaliers,0.8974199222576442
Denver Nuggets,Boston Celtics,0.6865643705515938
Charlotte Hornets,Philadelphia 76ers,0.593597218449434
Houston Rockets,Golden State Warriors,0.7471122583723372
Oklahoma City Thunder,New Orleans Pelicans,0.6493008042328284
New York Knicks,Orlando Magic,0.9613957884693509
Toronto Raptors,Phoenix Suns,0.5248568725112308
Portland Trail Blazers,Utah Jazz,0.5636224229055491
Los Angeles Lakers,Sacramento Kings,0.5574412562943611
Washington Wizards,Milwaukee Bucks,0.6077055648773962
Chicago Bulls,Detroit Pistons,0.859732918522516
Los Angeles Clippers,Cleveland Cavaliers,0.743895552631472
Memphis Grizzlies,Golden State Warriors,0.7855008872446604
Milwaukee Bucks,Brooklyn Nets,0.5074361403959956
Miami Heat,Minnesota Timberwolves,0.7532854375346276
Denver Nuggets,Philadelphia 76ers,0.6581343929488562
Portland Trail Blazers,Dallas Mavericks,0.5075636230090336
San Antonio Spurs,Indiana Pacers,0.8527209074468296
Utah Jazz,Sacramento Kings,0.8658941634263766
Miami Heat,Detroit Pistons,0.7261304579315779
Houston Rockets,Orlando Magic,0.9498723551545831
Los Angeles Lakers,Toronto Raptors,0.8586771058738687
New York Knicks,Boston Celtics,0.8205448520555639
Oklahoma City Thunder,Indiana Pacers,0.7697937988948865
Golden State Warriors,Charlotte Hornets,0.629548734874783
Memphis Grizzlies,Orlando Magic,0.9591641234041751
Los Angeles Clippers,Philadelphia 76ers,0.6405057824002836
Dallas Mavericks,Sacramento Kings,0.5315861728521256
Utah Jazz,Portland Trail Blazers,0.773461740463102
Denver Nuggets,Washington Wizards,0.7188165759594043
Atlanta Hawks,Oklahoma City Thunder,0.5054419431658724
Brooklyn Nets,Boston Celtics,0.7689717903170776
Chicago Bulls,Milwaukee Bucks,0.7618101632694596
New York Knicks,Cleveland Cavaliers,0.6792704062332582
Detroit Pistons,Minnesota Timberwolves,0.7450566536864462
Indiana Pacers,Miami Heat,0.6251662790931655
Los Angeles Lakers,Phoenix Suns,0.9117544914710558
San Antonio Spurs,Toronto Raptors,0.5633807371656632
Los Angeles Clippers,Boston Celtics,0.6696659468441949
Charlotte Hornets,Orlando Magic,0.790543370494685
Golden State Warriors,Dallas Mavericks,0.7329591936066417
Memphis Grizzlies,Oklahoma City Thunder,0.7016565790477568
San Antonio Spurs,Milwaukee Bucks,0.6993571403825856
Minnesota Timberwolves,Philadelphia 76ers,0.680481711677102
New Orleans Pelicans,Detroit Pistons,0.7802641766372636
New York Knicks,Chicago Bulls,0.7628031378245419
Sacramento Kings,Utah Jazz,0.5247564219783013
Brooklyn Nets,Los Angeles Clippers,0.6295012894152511
Portland Trail Blazers,Houston Rockets,0.5506494056434208
Atlanta Hawks,Washington Wizards,0.8474132745441325
New York Knicks,Boston Celtics,0.5964705038033256
Denver Nuggets,Utah Jazz,0.8550037145610827
Detroit Pistons,Brooklyn Nets,0.5523104992129616
Golden State Warriors,Houston Rockets,0.7654377089408825
Indiana Pacers,Charlotte Hornets,0.9598866739354439
Chicago Bulls,Milwaukee Bucks,0.594044486394492
Memphis Grizzlies,New Orleans Pelicans,0.6021270121910722
Oklahoma City Thunder,Los Angeles Lakers,0.7673117858106607
Orlando Magic,Cleveland Cavaliers,0.625912727082903
Phoenix Suns,Sacramento Kings,0.6428827496249875
San Antonio Spurs,Minnesota Timberwolves,0.945810384483405
Toronto Raptors,Philadelphia 76ers,0.7868768281817228
Los Angeles Lakers,Charlotte Hornets,0.6372039498032465
Chicago Bulls,Toronto Raptors,0.7490647986925403
Dallas Mavericks,Milwaukee Bucks,0.8140108175957494
Miami Heat,Cleveland Cavaliers,0.9798458270147371
New York Knicks,Atlanta Hawks,0.8650930566984095
Philadelphia 76ers,Portland Trail Blazers,0.6687470101374355
San Antonio Spurs,Utah Jazz,0.548632308938636
Los Angeles Clippers,Washington Wizards,0.7029045425370036
Denver Nuggets,New Orleans Pelicans,0.9504156444926194
Detroit Pistons,Portland Trail Blazers,0.68116563543153
Memphis Grizzlies,Minnesota Timberwolves,0.9154793364934585
Oklahoma City Thunder,Orlando Magic,0.9562549695195354
Golden State Warriors,Phoenix Suns,0.6943262165084123
Sacramento Kings,Houston Rockets,0.5116291367801188
Atlanta Hawks,Los Angeles Lakers,0.606260014435452
Boston Celtics,Minnesota Timberwolves,0.7082074697261113
Brooklyn Nets,Philadelphia 76ers,0.8752446071370538
Chicago Bulls,Orlando Magic,0.9030166806170566
Indiana Pacers,Detroit Pistons,0.9485806732314976
Los Angeles Clippers,San Antonio Spurs,0.6511856957972936
Miami Heat,Utah Jazz,0.9224859242022173
New York Knicks,Washington Wizards,0.9312729277616633
Charlotte Hornets,Sacramento Kings,0.7064159510786755
Cleveland Cavaliers,Portland Trail Blazers,0.5532394648576493
Denver Nuggets,Oklahoma City Thunder,0.737817846735615
Golden State Warriors,New Orleans Pelicans,0.9178988211648968
Memphis Grizzlies,Los Angeles Lakers,0.7798939392464103
Atlanta Hawks,Sacramento Kings,0.8667943311835938
Boston Celtics,Detroit Pistons,0.7760188476453153
Brooklyn Nets,Washington Wizards,0.907951921730161
Dallas Mavericks,Memphis Grizzlies,0.6094943117740065
Houston Rockets,Chicago Bulls,0.7098879091969675
Los Angeles Clippers,New Orleans Pelicans,0.9400240883775475
Miami Heat,Indiana Pacers,0.8966621455517725
New York Knicks,Milwaukee Bucks,0.5951553528631506
Minnesota Timberwolves,Portland Trail Blazers,0.6497634106194058
Utah Jazz,Orlando Magic,0.7094366284367117
San Antonio Spurs,Phoenix Suns,0.8134190711424787
Toronto Raptors,Charlotte Hornets,0.8906671935608651
Golden State Warriors,San Antonio Spurs,0.5711212890699046
Oklahoma City Thunder,Chicago Bulls,0.7384120248761906
Atlanta Hawks,Utah Jazz,0.6816812319799544
Cleveland Cavaliers,Milwaukee Bucks,0.5578720098876231
Dallas Mavericks,Toronto Raptors,0.8033375984499315
Denver Nuggets,Phoenix Suns,0.9387330633551221
Detroit Pistons,Charlotte Hornets,0.8440259590131093
Indiana Pacers,Houston Rockets,0.8479919155362645
Los Angeles Lakers,Minnesota Timberwolves,0.8973266629369808
Miami Heat,Sacramento Kings,0.9730908517263718
Philadelphia 76ers,Brooklyn Nets,0.5382750062824235
Boston Celtics,Washington Wizards,0.7411833017947561
Utah Jazz,Charlotte Hornets,0.558076263101354
Chicago Bulls,Cleveland Cavaliers,0.8886486291383848
Detroit Pistons,Houston Rockets,0.557821267068898
Golden State Warriors,Los Angeles Lakers,0.7120615878677373
Los Angeles Clippers,Denver Nuggets,0.6659332926523606
Milwaukee Bucks,Philadelphia 76ers,0.6719145461721553
New York Knicks,Memphis Grizzlies,0.7531259358358605
Orlando Magic,Sacramento Kings,0.5544702396467062
Dallas Mavericks,Phoenix Suns,0.6789869775208722
Portland Trail Blazers,New Orleans Pelicans,0.8076330468116265
San Antonio Spurs,Oklahoma City Thunder,0.7912208113329543
Indiana Pacers,Boston Celtics,0.8372762079985944
Los Angeles Clippers,Minnesota Timberwolves,0.9137769401118174
Oklahoma City Thunder,Toronto Raptors,0.8751273813226121
Brooklyn Nets,Indiana Pacers,0.7349719523155624
Charlotte Hornets,Milwaukee Bucks,0.5645456303963421
Cleveland Cavaliers,Detroit Pistons,0.7074381685743136
Denver Nuggets,Golden State Warriors,0.8141908334823209
Houston Rockets,Dallas Mavericks,0.7603451934667366
Memphis Grizzlies,Utah Jazz,0.8313098595199337
Miami Heat,Atlanta Hawks,0.9359202426744753
New York Knicks,Orlando Magic,0.7994100169912775
Los Angeles Lakers,Phoenix Suns,0.7012780002653383
Sacramento Kings,New Orleans Pelicans,0.7820977351657276
San Antonio Spurs,Toronto Raptors,0.9238631070306023
Brooklyn Nets,Chicago Bulls,0.7006889522492233
Golden State Warriors,Los Angeles Clippers,0.6057429252671556
Los Angeles Lakers,Miami Heat,0.530056410273726
New York Knicks,Oklahoma City Thunder,0.7137612885708096
San Antonio Spurs,Houston Rockets,0.8828249878177914
Atlanta Hawks,Cleveland Cavaliers,0.5139139503131187
Dallas Mavericks,San Antonio Spurs,0.5086028130731308
Houston Rockets,Memphis Grizzlies,0.6989040078779065
Los Angeles Clippers,Portland Trail Blazers,0.6341307745953089
Brooklyn Nets,Milwaukee Bucks,0.8616334195710345
Oklahoma City Thunder,Charlotte Hornets,0.7257366671020418
Golden State Warriors,Phoenix Suns,0.8993661529485678
Minnesota Timberwolves,Washington Wizards,0.7496447270476699
Denver Nuggets,New Orleans Pelicans,0.6812482845111498
New York Knicks,Toronto Raptors,0.8886923892058035
Orlando Magic,Detroit Pistons,0.5623694775680966
Miami Heat,Sacramento Kings,0.7614920907817033
Utah Jazz,Los Angeles Lakers,0.6044027579150654
Atlanta Hawks,Charlotte Hornets,0.897071065805291
Boston Celtics,Cleveland Cavaliers,0.818549749134082
Chicago Bulls,Dallas Mavericks,0.609216501621509
Houston Rockets,New Orleans Pelicans,0.9281771003067519
Indiana Pacers,Brooklyn Nets,0.8450932222046306
Los Angeles Clippers,Utah Jazz,0.828230230708526
Memphis Grizzlies,Denver Nuggets,0.6707660274740752
Milwaukee Bucks,Minnesota Timberwolves,0.7093347284871393
Phoenix Suns,Philadelphia 76ers,0.5221640155831339
Miami Heat,Portland Trail Blazers,0.7318653656268139
Toronto Raptors,New York Knicks,0.5508301322818551
Washington Wizards,Detroit Pistons,0.7480278932050762
Golden State Warriors,Cleveland Cavaliers,0.6358466663040131
Los Angeles Lakers,Philadelphia 76ers,0.8800146999616291
Oklahoma City Thunder,Houston Rockets,0.8131337749233118
Atlanta Hawks,Orlando Magic,0.6654907716020322
San Antonio Spurs,Sacramento Kings,0.9602062669950047
Denver Nuggets,Miami Heat,0.62584056501506
Detroit Pistons,Washington Wizards,0.7751900322720541
Los Angeles Clippers,Phoenix Suns,0.9260835658060426
Memphis Grizzlies,Chicago Bulls,0.7520519076691226
Dallas Mavericks,Minnesota Timberwolves,0.5204505903812804
New Orleans Pelicans,Portland Trail Blazers,0.6451987262912408
Utah Jazz,Charlotte Hornets,0.89635103424457
Boston Celtics,Atlanta Hawks,0.5754128575463358
Chicago Bulls,Toronto Raptors,0.7490647986925403
Houston Rockets,Sacramento Kings,0.9235502399615106
Indiana Pacers,Cleveland Cavaliers,0.9600321153242634
Los Angeles Lakers,Milwaukee Bucks,0.8668447680575663
Oklahoma City Thunder,Portland Trail Blazers,0.8805145653759724
Golden State Warriors,Orlando Magic,0.7666646058566868
San Antonio Spurs,Brooklyn Nets,0.8804969296895108
Denver Nuggets,Philadelphia 76ers,0.9158007074387886
Los Angeles Clippers,Charlotte Hornets,0.9515114293849568
Minnesota Timberwolves,New Orleans Pelicans,0.7896136577468489
Toronto Raptors,Indiana Pacers,0.5934026284331101
Dallas Mavericks,Washington Wizards,0.5697745943383774
Chicago Bulls,Boston Celtics,0.6309327722061846
Cleveland Cavaliers,Orlando Magic,0.786020519536745
Miami Heat,Golden State Warriors,0.89841073685012
Oklahoma City Thunder,Brooklyn Nets,0.8097195165269286
Memphis Grizzlies,Phoenix Suns,0.7429978933610766
Portland Trail Blazers,Charlotte Hornets,0.8401660566466784
Sacramento Kings,Philadelphia 76ers,0.6706930514384454
San Antonio Spurs,New York Knicks,0.8294986912894832
Utah Jazz,Milwaukee Bucks,0.7767323086254364
Atlanta Hawks,Golden State Warriors,0.6141014849839375
Boston Celtics,New Orleans Pelicans,0.7821104531925733
Dallas Mavericks,Los Angeles Clippers,0.544243903965342
Denver Nuggets,Memphis Grizzlies,0.774917422490362
Houston Rockets,New York Knicks,0.708937898468926
Los Angeles Lakers,Utah Jazz,0.7990479785457382
Washington Wizards,Toronto Raptors,0.5911397813560721
Brooklyn Nets,Cleveland Cavaliers,0.9395341357367647
Chicago Bulls,Atlanta Hawks,0.7056664607384062
Indiana Pacers,New Orleans Pelicans,0.9502798168933256
Oklahoma City Thunder,Minnesota Timberwolves,0.6447333872409899
Miami Heat,Orlando Magic,0.8959146127955071
Milwaukee Bucks,Phoenix Suns,0.5076271247351879
Portland Trail Blazers,Philadelphia 76ers,0.704348373260435
Sacramento Kings,Charlotte Hornets,0.8179759585800316
San Antonio Spurs,Los Angeles Clippers,0.7800888442221634
