Name,3PAr,AGE,BPM,DBPM,DWS,FTr,MP,OBPM,OWS,PER,TS,USG,VORP,Norm_OWS,Norm_DWS,Team
Kawhi Leonard,0.295,25.0,7.9,1.5,4.7,0.406,2474.0,6.4,8.9,27.6,0.61,31.1,6.2,1.0,1.0,SAS
LaMarcus Aldridge,0.053,31.0,1.0,1.3,3.7,0.258,2335.0,-0.3,3.5,18.6,0.532,24.5,1.8,0.4193548387096774,0.7777777777777778,SAS
Danny Green,0.693,29.0,2.4,2.7,3.0,0.071,1807.0,-0.3,0.4,10.1,0.537,13.5,2.0,0.08602150537634408,0.6222222222222222,SAS
Patty Mills,0.572,28.0,1.3,-1.2,2.2,0.129,1754.0,2.5,2.9,15.2,0.578,19.5,1.5,0.3548387096774193,0.4444444444444444,SAS
Pau Gasol,0.172,36.0,3.7,2.8,3.1,0.305,1627.0,0.9,3.3,20.2,0.578,21.3,2.4,0.3978494623655913,0.6444444444444444,SAS
Tony Parker,0.121,34.0,-3.0,-1.7,1.7,0.206,1587.0,-1.2,1.4,13.0,0.514,20.2,-0.4,0.19354838709677416,0.3333333333333333,SAS
David Lee,0.0,33.0,3.2,2.5,2.5,0.269,1477.0,0.7,3.2,18.5,0.613,16.9,1.9,0.3870967741935484,0.5111111111111111,SAS
Jonathon Simmons,0.242,27.0,-1.9,0.9,2.1,0.314,1392.0,-2.8,-0.1,9.9,0.504,18.0,0.0,0.03225806451612903,0.4222222222222223,SAS
Dewayne Dedmon,0.0,27.0,1.7,3.2,3.0,0.359,1330.0,-1.6,2.3,16.0,0.645,12.3,1.2,0.29032258064516125,0.6222222222222222,SAS
Manu Ginobili,0.517,39.0,1.9,1.4,2.4,0.244,1291.0,0.5,0.6,13.9,0.532,20.4,1.3,0.1075268817204301,0.4888888888888888,SAS
Kyle Anderson,0.191,23.0,1.6,3.7,2.0,0.273,1020.0,-2.1,0.7,12.5,0.525,12.1,0.9,0.11827956989247312,0.4,SAS
Davis Bertans,0.739,24.0,1.8,0.6,1.2,0.145,808.0,1.2,1.1,12.9,0.609,15.7,0.8,0.16129032258064516,0.2222222222222222,SAS
Dejounte Murray,0.198,20.0,-4.8,-0.2,0.5,0.259,322.0,-4.6,-0.4,9.6,0.503,23.5,-0.2,0.0,0.06666666666666667,SAS
Bryn Forbes,0.535,23.0,-6.0,-2.8,0.2,0.061,285.0,-3.2,-0.2,5.9,0.462,17.9,-0.3,0.02150537634408602,0.0,SAS
Nicolas Laprovittola,0.574,27.0,-4.9,-2.4,0.2,0.191,174.0,-2.5,0.0,8.4,0.579,18.2,-0.1,0.04301075268817204,0.0,SAS
Joel Anthony,0.0,34.0,-0.6,2.5,0.2,0.5,122.0,-3.1,0.1,11.6,0.64,8.7,0.0,0.05376344086021505,0.0,SAS
