Name,3PAr,AGE,BPM,DBPM,DWS,FTr,MP,OBPM,OWS,PER,TS,USG,VORP,Norm_OWS,Norm_DWS,Team
Kyle Korver,0.748,33.0,3.3,0.2,2.4,0.197,2418.0,3.1,5.0,14.8,0.699,14.4,3.3,0.9818181818181819,0.5581395348837209,ATL
Paul Millsap,0.232,29.0,4.2,2.6,4.3,0.362,2390.0,1.6,4.0,20.0,0.565,23.8,3.7,0.8,1.0,ATL
Al Horford,0.037,28.0,3.8,2.5,3.6,0.146,2318.0,1.3,5.1,21.4,0.563,22.2,3.4,1.0,0.8372093023255814,ATL
Jeff Teague,0.233,26.0,1.8,-0.7,2.8,0.36,2228.0,2.5,5.0,20.6,0.566,25.3,2.1,0.9818181818181819,0.6511627906976744,ATL
DeMarre Carroll,0.466,28.0,2.9,0.5,2.8,0.277,2189.0,2.4,4.3,15.9,0.603,16.9,2.7,0.8545454545454546,0.6511627906976744,ATL
Dennis Schroder,0.223,21.0,-2.4,-2.1,1.4,0.269,1516.0,-0.4,1.1,15.7,0.516,27.0,-0.2,0.2727272727272727,0.3255813953488372,ATL
Kent Bazemore,0.399,25.0,-1.8,1.3,1.9,0.302,1324.0,-3.1,-0.4,9.7,0.52,15.5,0.1,0.0,0.4418604651162791,ATL
Mike Scott,0.424,26.0,-1.6,-2.1,1.1,0.17,1123.0,0.6,1.6,15.1,0.543,21.4,0.1,0.36363636363636365,0.2558139534883721,ATL
Pero Antic,0.584,32.0,-2.7,-1.4,1.0,0.416,1037.0,-1.3,0.5,9.5,0.508,17.6,-0.2,0.16363636363636364,0.23255813953488372,ATL
Thabo Sefolosha,0.313,30.0,1.3,2.5,1.7,0.233,976.0,-1.2,0.8,13.8,0.506,14.6,0.8,0.21818181818181823,0.3953488372093023,ATL
Shelvin Mack,0.435,24.0,-3.1,-2.2,0.8,0.106,833.0,-0.9,0.5,13.2,0.489,19.5,-0.2,0.16363636363636364,0.186046511627907,ATL
Mike Muscala,0.146,23.0,1.7,0.9,0.7,0.166,502.0,0.8,1.2,18.0,0.608,16.7,0.5,0.29090909090909095,0.1627906976744186,ATL
Elton Brand,0.011,35.0,-1.4,3.1,0.8,0.242,486.0,-4.5,-0.1,9.4,0.457,11.6,0.1,0.05454545454545456,0.186046511627907,ATL
John Jenkins,0.525,23.0,-0.9,-2.1,0.3,0.192,297.0,1.1,0.6,15.9,0.629,17.8,0.1,0.18181818181818182,0.06976744186046512,ATL
Austin Daye,0.538,26.0,-0.3,0.9,0.1,0.077,76.0,-1.3,0.0,12.1,0.484,19.2,0.0,0.07272727272727274,0.023255813953488375,ATL
Adreian Payne,0.143,23.0,-13.9,-4.5,0.0,0.286,19.0,-9.4,0.0,2.9,0.317,19.0,-0.1,0.07272727272727274,0.0,ATL
