Name,3PAr,AGE,BPM,DBPM,DWS,FTr,MP,OBPM,OWS,PER,TS,USG,VORP,Norm_OWS,Norm_DWS,Team
Nikola Vucevic,0.003,22.0,0.4,1.4,2.9,0.142,2559.0,-0.9,2.8,17.8,0.534,19.3,1.6,0.9473684210526315,1.0,ORL
Arron Afflalo,0.265,27.0,-2.3,-2.0,0.5,0.246,2307.0,-0.3,1.5,13.0,0.527,22.5,-0.2,0.6052631578947368,0.14285714285714288,ORL
Jameer Nelson,0.455,30.0,-0.1,-1.7,1.0,0.131,1977.0,1.6,1.1,14.4,0.498,22.5,0.9,0.5000000000000001,0.32142857142857145,ORL
Maurice Harkless,0.207,19.0,-1.0,0.7,1.7,0.227,1974.0,-1.8,0.7,12.5,0.504,15.9,0.5,0.39473684210526316,0.5714285714285714,ORL
E'Twaun Moore,0.329,23.0,-3.2,-1.4,0.7,0.099,1682.0,-1.8,-0.4,10.7,0.471,19.7,-0.5,0.10526315789473685,0.2142857142857143,ORL
J.J. Redick,0.515,28.0,-0.3,-3.2,0.2,0.222,1575.0,2.9,3.0,16.1,0.592,21.5,0.7,1.0,0.03571428571428572,ORL
Andrew Nicholson,0.0,23.0,-4.4,-1.6,0.8,0.193,1249.0,-2.8,0.9,15.1,0.557,22.1,-0.8,0.44736842105263164,0.25000000000000006,ORL
Glen Davis,0.004,27.0,-3.0,-0.2,0.9,0.245,1064.0,-2.8,-0.1,15.0,0.483,25.4,-0.3,0.1842105263157895,0.28571428571428575,ORL
Tobias Harris,0.219,20.0,0.2,0.3,0.9,0.28,974.0,0.0,1.0,17.0,0.524,23.1,0.6,0.4736842105263158,0.28571428571428575,ORL
DeQuan Jones,0.161,22.0,-6.1,-1.1,0.4,0.234,803.0,-5.1,-0.3,8.4,0.485,15.3,-0.8,0.13157894736842105,0.10714285714285716,ORL
Beno Udrih,0.223,30.0,-2.8,-2.7,0.2,0.294,738.0,0.0,0.9,14.9,0.512,20.0,-0.1,0.44736842105263164,0.03571428571428572,ORL
Josh McRoberts,0.359,25.0,-2.0,-0.1,0.3,0.196,685.0,-2.0,0.4,10.2,0.478,12.9,0.0,0.31578947368421056,0.07142857142857142,ORL
Kyle O'Quinn,0.005,22.0,-0.9,1.0,0.7,0.228,638.0,-1.9,0.7,15.8,0.535,18.1,0.2,0.39473684210526316,0.2142857142857143,ORL
Gustavo Ayon,0.0,27.0,-1.9,1.0,0.5,0.304,571.0,-2.9,0.3,11.7,0.54,14.3,0.0,0.2894736842105263,0.14285714285714288,ORL
Ish Smith,0.147,24.0,-7.0,-0.8,0.2,0.06,378.0,-6.1,-0.8,7.2,0.357,17.6,-0.5,0.0,0.03571428571428572,ORL
Doron Lamb,0.309,21.0,-5.8,-2.0,0.1,0.279,297.0,-3.8,0.0,6.5,0.498,13.2,-0.3,0.2105263157894737,0.0,ORL
Hedo Turkoglu,0.453,33.0,-7.3,-0.6,0.1,0.113,189.0,-6.6,-0.6,3.4,0.288,16.3,-0.3,0.05263157894736844,0.0,ORL
Al Harrington,0.526,32.0,-3.8,-2.1,0.1,0.07,119.0,-1.7,-0.1,10.3,0.434,25.1,-0.1,0.1842105263157895,0.0,ORL
