Name,3PAr,AGE,BPM,DBPM,DWS,FTr,MP,OBPM,OWS,PER,TS,USG,VORP,Norm_OWS,Norm_DWS,Team
Rajon Rondo,0.217,29.0,1.0,0.2,2.3,0.192,2537.0,0.8,2.3,16.9,0.506,18.8,1.9,0.5686274509803921,0.6969696969696969,SAC
Rudy Gay,0.214,29.0,-0.4,0.1,2.1,0.252,2379.0,-0.4,1.8,15.5,0.538,22.4,1.0,0.47058823529411764,0.6363636363636365,SAC
DeMarcus Cousins,0.158,25.0,2.6,1.6,3.3,0.498,2246.0,1.0,2.4,23.6,0.538,35.4,2.6,0.5882352941176471,1.0,SAC
Darren Collison,0.28,28.0,-0.4,-2.2,0.7,0.291,2219.0,1.8,4.5,15.9,0.591,19.2,0.9,1.0,0.21212121212121213,SAC
Omri Casspi,0.441,27.0,-0.3,-0.6,1.5,0.256,1880.0,0.3,2.1,13.9,0.587,17.8,0.8,0.5294117647058825,0.4545454545454546,SAC
Marco Belinelli,0.468,29.0,-4.2,-2.9,0.3,0.217,1672.0,-1.3,0.2,9.4,0.5,19.7,-0.9,0.15686274509803924,0.09090909090909091,SAC
Kosta Koufos,0.0,26.0,-1.2,0.4,1.4,0.234,1482.0,-1.6,2.1,15.1,0.54,15.4,0.3,0.5294117647058825,0.42424242424242425,SAC
Ben McLemore,0.407,22.0,-3.2,-1.2,0.7,0.226,1443.0,-2.0,-0.4,8.6,0.531,17.6,-0.4,0.039215686274509796,0.21212121212121213,SAC
Willie Cauley-Stein,0.006,22.0,0.7,1.5,1.4,0.369,1412.0,-0.8,2.4,15.3,0.588,13.2,1.0,0.5882352941176471,0.42424242424242425,SAC
Quincy Acy,0.229,25.0,0.2,0.0,0.7,0.318,876.0,0.2,1.8,14.7,0.629,13.1,0.5,0.47058823529411764,0.21212121212121213,SAC
James Anderson,0.483,26.0,-4.2,-0.3,0.4,0.163,721.0,-3.9,-0.6,6.0,0.469,13.7,-0.4,0.0,0.12121212121212123,SAC
Seth Curry,0.496,25.0,-1.5,-2.4,0.2,0.241,692.0,0.9,1.2,13.8,0.603,17.4,0.1,0.3529411764705882,0.060606060606060615,SAC
Caron Butler,0.305,35.0,-2.6,-1.1,0.1,0.203,176.0,-1.5,0.1,11.3,0.49,16.2,0.0,0.13725490196078433,0.030303030303030307,SAC
Eric Moreland,0.0,24.0,-4.5,1.9,0.0,0.667,48.0,-6.5,0.0,7.4,0.515,9.5,0.0,0.11764705882352941,0.0,SAC
Duje Dukan,0.5,24.0,-6.7,-2.8,0.0,0.0,24.0,-3.9,0.0,4.2,0.3,17.7,0.0,0.11764705882352941,0.0,SAC
