Name,3PAr,AGE,BPM,DBPM,DWS,FTr,MP,OBPM,OWS,PER,TS,USG,VORP,Norm_OWS,Norm_DWS,Team
Jimmy Butler,0.198,27.0,6.9,1.1,3.8,0.54,2809.0,5.8,10.1,25.1,0.586,26.5,6.3,1.0,1.0,CHI
Robin Lopez,0.003,28.0,-0.9,1.0,2.4,0.134,2271.0,-1.9,1.8,14.4,0.511,17.5,0.6,0.25225225225225223,0.631578947368421,CHI
Rajon Rondo,0.237,30.0,0.3,1.6,2.7,0.089,1843.0,-1.3,-0.4,13.6,0.461,17.8,1.1,0.05405405405405406,0.7105263157894738,CHI
Dwyane Wade,0.152,35.0,1.0,0.6,2.5,0.294,1792.0,0.4,0.9,18.5,0.508,29.6,1.3,0.17117117117117117,0.6578947368421053,CHI
Nikola Mirotic,0.603,25.0,0.4,0.4,2.5,0.205,1679.0,-0.1,1.2,14.5,0.546,19.8,1.0,0.19819819819819823,0.6578947368421053,CHI
Taj Gibson,0.023,31.0,-1.3,0.6,1.9,0.225,1502.0,-2.0,1.4,15.4,0.549,19.2,0.3,0.21621621621621623,0.5,CHI
Doug McDermott,0.402,25.0,-2.9,-2.0,0.8,0.18,1078.0,-0.9,1.1,11.3,0.555,17.6,-0.2,0.1891891891891892,0.2105263157894737,CHI
Cristiano Felicio,0.0,24.0,0.0,0.6,1.3,0.421,1040.0,-0.6,2.1,15.3,0.603,12.4,0.5,0.2792792792792793,0.34210526315789475,CHI
Jerian Grant,0.445,24.0,-0.3,-0.3,1.2,0.243,1028.0,0.0,1.4,13.2,0.555,16.0,0.4,0.21621621621621623,0.3157894736842105,CHI
Bobby Portis,0.256,21.0,-3.0,-1.5,1.2,0.157,1000.0,-1.6,1.1,14.9,0.545,19.1,-0.3,0.1891891891891892,0.3157894736842105,CHI
Denzel Valentine,0.722,23.0,-2.7,-0.3,1.1,0.063,976.0,-2.4,-0.5,7.3,0.492,15.4,-0.2,0.04504504504504505,0.2894736842105263,CHI
Michael Carter-Williams,0.209,25.0,-2.4,1.7,1.3,0.252,846.0,-4.1,-1.0,9.9,0.437,20.9,-0.1,0.0,0.34210526315789475,CHI
Paul Zipser,0.448,22.0,-3.7,-0.1,0.8,0.181,843.0,-3.6,-0.3,6.9,0.503,14.4,-0.4,0.06306306306306306,0.2105263157894737,CHI
Isaiah Canaan,0.543,25.0,-3.4,-1.1,0.6,0.191,592.0,-2.3,0.0,8.1,0.483,15.4,-0.2,0.0900900900900901,0.15789473684210525,CHI
Joffrey Lauvergne,0.217,25.0,-4.0,-0.6,0.3,0.163,241.0,-3.5,-0.2,11.6,0.451,20.7,-0.1,0.07207207207207207,0.07894736842105263,CHI
Cameron Payne,0.54,22.0,-7.5,-2.5,0.1,0.063,142.0,-5.0,-0.4,4.0,0.417,23.9,-0.2,0.05405405405405406,0.026315789473684213,CHI
Anthony Morrow,0.483,31.0,-2.4,-4.4,0.0,0.379,87.0,2.0,0.3,16.0,0.606,17.0,0.0,0.11711711711711713,0.0,CHI
R.J. Hunter,1.0,23.0,-11.4,-2.0,0.0,0.0,9.0,-9.4,0.0,-3.2,0.0,4.8,0.0,0.0900900900900901,0.0,CHI
