Name,3PAr,AGE,BPM,DBPM,DWS,FTr,MP,OBPM,OWS,PER,TS,USG,VORP,Norm_OWS,Norm_DWS,Team
C.J. McCollum,0.305,25.0,1.0,-2.3,1.4,0.204,2796.0,3.2,6.2,19.9,0.585,27.5,2.1,0.717391304347826,0.6842105263157894,POR
Damian Lillard,0.389,26.0,4.3,-2.0,1.5,0.366,2694.0,6.4,8.8,24.1,0.586,31.5,4.3,1.0,0.7368421052631579,POR
Allen Crabbe,0.467,24.0,-1.0,-1.3,1.0,0.192,2254.0,0.3,3.1,11.6,0.602,14.9,0.6,0.3804347826086956,0.4736842105263158,POR
Maurice Harkless,0.311,23.0,0.7,0.7,1.9,0.199,2223.0,0.0,2.3,13.1,0.57,15.2,1.5,0.29347826086956513,0.9473684210526315,POR
Al-Farouq Aminu,0.455,26.0,-1.1,1.2,2.0,0.292,1773.0,-2.3,-0.1,11.3,0.506,15.4,0.4,0.03260869565217391,1.0,POR
Evan Turner,0.214,28.0,-2.6,-0.1,1.2,0.187,1658.0,-2.5,0.0,11.4,0.491,18.5,-0.3,0.043478260869565216,0.5789473684210525,POR
Mason Plumlee,0.011,26.0,3.1,2.8,1.8,0.507,1516.0,0.3,2.8,18.9,0.552,18.3,2.0,0.3478260869565217,0.8947368421052632,POR
Noah Vonleh,0.074,21.0,-3.9,-0.3,1.2,0.348,1265.0,-3.5,0.6,10.8,0.525,13.1,-0.6,0.10869565217391303,0.5789473684210525,POR
Meyers Leonard,0.563,24.0,-3.3,-1.3,0.8,0.106,1222.0,-2.1,0.5,8.9,0.507,15.5,-0.4,0.09782608695652173,0.368421052631579,POR
Ed Davis,0.0,27.0,-2.1,0.1,0.7,0.57,789.0,-2.2,1.0,11.5,0.563,12.0,0.0,0.15217391304347824,0.3157894736842105,POR
Jusuf Nurkic,0.004,22.0,2.7,3.8,1.0,0.411,584.0,-1.1,0.4,21.1,0.545,25.7,0.7,0.08695652173913043,0.4736842105263158,POR
Shabazz Napier,0.503,25.0,-2.2,-1.3,0.5,0.268,512.0,-0.9,0.1,13.6,0.533,21.2,0.0,0.05434782608695651,0.2105263157894737,POR
Pat Connaughton,0.458,24.0,-2.5,-1.6,0.2,0.125,316.0,-0.9,0.4,11.8,0.645,13.0,0.0,0.08695652173913043,0.052631578947368425,POR
Jake Layman,0.573,22.0,-7.4,-2.7,0.1,0.191,249.0,-4.7,-0.4,4.9,0.404,19.0,-0.3,0.0,0.0,POR
Tim Quarterman,0.448,22.0,-4.8,-0.8,0.1,0.103,80.0,-4.0,-0.1,10.2,0.511,22.8,-0.1,0.03260869565217391,0.0,POR
