Name,3PAr,AGE,BPM,DBPM,DWS,FTr,MP,OBPM,OWS,PER,TS,USG,VORP,Norm_OWS,Norm_DWS,Team
Josh Richardson,0.38,24.0,1.4,1.5,3.5,0.16,2689.0,-0.1,1.8,13.6,0.551,18.2,2.3,0.7027027027027027,1.0,MIA
Goran Dragic,0.279,31.0,-0.1,-1.1,2.3,0.252,2378.0,1.0,2.9,16.6,0.543,25.7,1.2,1.0,0.6571428571428571,MIA
Tyler Johnson,0.456,25.0,-0.2,-0.1,2.3,0.181,2052.0,-0.1,1.9,13.0,0.549,18.6,0.9,0.7297297297297297,0.6571428571428571,MIA
Wayne Ellington,0.827,30.0,0.0,-1.8,1.9,0.111,2041.0,1.8,2.6,12.5,0.588,17.3,1.0,0.918918918918919,0.5428571428571428,MIA
James Johnson,0.301,30.0,1.7,1.7,2.8,0.264,1943.0,-0.1,2.2,15.8,0.575,19.1,1.8,0.8108108108108107,0.7999999999999999,MIA
Kelly Olynyk,0.44,26.0,2.9,1.3,2.7,0.274,1779.0,1.6,2.8,17.8,0.612,21.7,2.2,0.9729729729729728,0.7714285714285715,MIA
Justise Winslow,0.264,21.0,-1.0,1.7,2.4,0.213,1680.0,-2.7,0.2,11.5,0.496,16.3,0.4,0.27027027027027023,0.6857142857142857,MIA
Bam Adebayo,0.021,20.0,0.2,1.8,1.9,0.526,1368.0,-1.6,2.3,15.7,0.57,15.9,0.8,0.8378378378378377,0.5428571428571428,MIA
Hassan Whiteside,0.003,28.0,0.2,2.3,3.0,0.315,1364.0,-2.1,2.3,24.1,0.573,24.7,0.8,0.8378378378378377,0.8571428571428571,MIA
Dion Waiters,0.415,26.0,-4.0,-2.0,0.8,0.168,918.0,-2.0,-0.7,10.5,0.487,25.0,-0.5,0.02702702702702705,0.2285714285714286,MIA
Dwyane Wade,0.166,36.0,-3.7,0.5,0.7,0.223,467.0,-4.2,-0.8,13.1,0.465,30.7,-0.2,0.0,0.19999999999999998,MIA
Rodney McGruder,0.479,26.0,-0.6,-0.7,0.3,0.11,299.0,0.1,0.5,12.0,0.595,12.1,0.1,0.35135135135135137,0.08571428571428572,MIA
Jordan Mickey,0.195,23.0,-5.1,0.4,0.4,0.232,284.0,-5.5,-0.1,10.6,0.515,17.1,-0.2,0.1891891891891892,0.1142857142857143,MIA
Derrick Jones,0.327,20.0,-2.9,0.2,0.2,0.367,212.0,-3.1,0.0,8.8,0.457,13.3,0.0,0.21621621621621623,0.05714285714285715,MIA
Derrick Walton,0.68,22.0,-0.5,1.0,0.2,0.24,147.0,-1.5,0.2,11.2,0.525,9.1,0.1,0.27027027027027023,0.05714285714285715,MIA
Luke Babbitt,0.957,28.0,-7.9,-2.7,0.1,0.0,145.0,-5.2,-0.3,1.3,0.351,15.8,-0.2,0.13513513513513511,0.028571428571428574,MIA
Okaro White,0.688,25.0,-2.9,-1.3,0.1,0.188,80.0,-1.5,0.1,8.9,0.577,10.3,0.0,0.24324324324324323,0.028571428571428574,MIA
Udonis Haslem,0.533,37.0,-7.5,-0.4,0.1,0.133,72.0,-7.1,-0.1,1.8,0.252,11.1,-0.1,0.1891891891891892,0.028571428571428574,MIA
Matt Williams,0.833,24.0,-17.1,-8.6,0.0,0.0,11.0,-8.5,-0.1,-0.7,0.417,28.6,0.0,0.1891891891891892,0.0,MIA
