Name,3PAr,AGE,BPM,DBPM,DWS,FTr,MP,OBPM,OWS,PER,TS,USG,VORP,Norm_OWS,Norm_DWS,Team
Chris Paul,0.298,29.0,7.5,0.0,3.2,0.274,2857.0,7.5,12.9,26.0,0.596,23.7,6.9,1.0,0.5849056603773585,LAC
DeAndre Jordan,0.007,26.0,4.1,3.2,5.4,0.882,2820.0,0.9,7.4,21.0,0.638,13.6,4.3,0.5833333333333333,1.0,LAC
J.J. Redick,0.488,30.0,0.7,-2.7,0.9,0.216,2409.0,3.4,5.8,16.2,0.622,21.0,1.6,0.46212121212121204,0.1509433962264151,LAC
Blake Griffin,0.022,25.0,4.1,1.0,2.4,0.373,2356.0,3.1,6.6,22.8,0.551,28.4,3.6,0.5227272727272726,0.4339622641509433,LAC
Matt Barnes,0.603,34.0,1.6,0.7,2.1,0.152,2271.0,0.9,2.2,11.3,0.574,14.9,2.1,0.1893939393939394,0.3773584905660377,LAC
Jamal Crawford,0.434,34.0,-1.0,-2.7,1.2,0.3,1703.0,1.7,2.5,16.6,0.532,27.6,0.4,0.2121212121212121,0.2075471698113207,LAC
Spencer Hawes,0.424,26.0,-1.9,1.0,1.5,0.164,1274.0,-2.9,-0.3,9.8,0.478,17.9,0.0,0.0,0.26415094339622636,LAC
Glen Davis,0.016,29.0,-2.5,1.0,1.1,0.373,904.0,-3.5,0.2,10.8,0.495,16.7,-0.1,0.03787878787878787,0.18867924528301885,LAC
Austin Rivers,0.296,22.0,-2.4,-0.7,0.7,0.201,791.0,-1.7,0.1,10.6,0.488,19.0,-0.1,0.030303030303030304,0.1132075471698113,LAC
Hedo Turkoglu,0.739,35.0,-0.9,-0.8,0.6,0.059,705.0,-0.1,0.6,10.5,0.602,14.2,0.2,0.06818181818181816,0.09433962264150943,LAC
Jordan Farmar,0.614,28.0,-2.0,-1.3,0.4,0.07,529.0,-0.7,0.2,9.9,0.513,16.6,0.0,0.03787878787878787,0.05660377358490566,LAC
Reggie Bullock,0.722,23.0,-2.1,-0.4,0.3,0.093,263.0,-1.7,0.1,8.8,0.578,10.7,0.0,0.030303030303030304,0.037735849056603765,LAC
Ekpe Udoh,0.0,27.0,0.7,4.2,0.2,0.375,128.0,-3.4,0.0,11.6,0.519,12.3,0.1,0.022727272727272724,0.018867924528301886,LAC
Nate Robinson,0.392,30.0,-4.3,-2.2,0.1,0.118,126.0,-2.1,-0.1,10.4,0.429,22.1,-0.1,0.015151515151515148,0.0,LAC
Dahntay Jones,0.19,34.0,-6.4,-1.3,0.1,0.524,123.0,-5.2,0.0,1.9,0.406,9.8,-0.1,0.022727272727272724,0.0,LAC
Jordan Hamilton,0.6,24.0,-3.2,-2.1,0.1,0.0,122.0,-1.1,0.1,8.3,0.543,14.4,0.0,0.030303030303030304,0.0,LAC
Chris Douglas-Roberts,0.333,28.0,-6.1,-1.6,0.1,0.381,103.0,-4.4,0.0,3.3,0.387,10.7,-0.1,0.022727272727272724,0.0,LAC
C.J. Wilcox,0.5,24.0,-6.0,-2.7,0.1,0.053,101.0,-3.3,-0.1,8.5,0.527,21.8,-0.1,0.015151515151515148,0.0,LAC
Jared Cunningham,0.394,23.0,-6.7,-2.7,0.1,0.394,89.0,-4.0,-0.1,7.3,0.452,23.2,-0.1,0.015151515151515148,0.0,LAC
Lester Hudson,0.429,30.0,3.3,3.3,0.1,0.286,56.0,0.0,0.1,16.0,0.571,15.1,0.1,0.030303030303030304,0.0,LAC
