Name,3PAr,AGE,BPM,DBPM,DWS,FTr,MP,OBPM,OWS,PER,TS,USG,VORP,Norm_OWS,Norm_DWS,Team
Nerlens Noel,0.0,20.0,0.8,4.5,4.2,0.352,2311.0,-3.7,-0.2,15.0,0.493,17.0,1.6,0.5135135135135135,1.0,PHI
Robert Covington,0.59,24.0,0.2,-0.5,2.3,0.287,1956.0,0.6,1.6,14.7,0.554,21.8,1.1,1.0,0.5476190476190476,PHI
Luc Mbah a Moute,0.318,28.0,-3.2,0.1,2.0,0.256,1916.0,-3.2,-0.9,10.6,0.466,18.3,-0.6,0.32432432432432434,0.47619047619047616,PHI
Hollis Thompson,0.529,23.0,-2.1,-0.9,1.3,0.164,1776.0,-1.1,1.3,10.9,0.538,15.9,0.0,0.918918918918919,0.30952380952380953,PHI
Henry Sims,0.044,24.0,-3.4,-0.1,1.5,0.273,1399.0,-3.3,0.5,14.5,0.521,20.6,-0.5,0.7027027027027027,0.35714285714285715,PHI
Michael Carter-Williams,0.205,23.0,-1.3,0.6,1.6,0.298,1391.0,-1.9,-2.1,12.8,0.444,27.1,0.2,0.0,0.38095238095238093,PHI
Jerami Grant,0.443,20.0,-3.3,1.0,1.4,0.548,1377.0,-4.3,-0.9,8.7,0.47,16.5,-0.5,0.32432432432432434,0.3333333333333333,PHI
K.J. McDaniels,0.351,21.0,-2.5,1.2,1.4,0.313,1319.0,-3.7,-0.8,10.8,0.499,19.2,-0.2,0.35135135135135137,0.3333333333333333,PHI
JaKarr Sampson,0.367,21.0,-4.4,-0.4,1.1,0.272,1131.0,-4.0,-0.5,9.4,0.498,17.9,-0.7,0.43243243243243246,0.2619047619047619,PHI
Tony Wroten,0.327,21.0,-1.5,-1.8,0.9,0.415,895.0,0.3,-0.6,14.9,0.494,30.5,0.1,0.4054054054054054,0.21428571428571427,PHI
Ish Smith,0.171,26.0,-3.7,-1.8,0.6,0.149,677.0,-1.9,-0.8,13.0,0.439,26.5,-0.3,0.35135135135135137,0.14285714285714285,PHI
Isaiah Canaan,0.656,23.0,-2.2,-3.3,0.3,0.158,569.0,1.1,0.4,12.8,0.526,23.2,0.0,0.6756756756756757,0.07142857142857142,PHI
Furkan Aldemir,0.064,23.0,-0.7,2.0,0.7,0.346,540.0,-2.7,0.7,12.0,0.517,8.6,0.2,0.7567567567567567,0.16666666666666666,PHI
Jason Richardson,0.539,34.0,-2.9,-1.8,0.4,0.124,416.0,-1.0,0.0,11.7,0.458,21.3,-0.1,0.5675675675675675,0.09523809523809523,PHI
Thomas Robinson,0.012,23.0,-1.6,0.5,0.7,0.343,407.0,-2.1,0.3,19.3,0.496,23.6,0.0,0.6486486486486486,0.16666666666666666,PHI
Brandon Davies,0.252,23.0,-2.8,-0.1,0.4,0.277,379.0,-2.6,-0.1,10.7,0.472,18.2,-0.1,0.5405405405405405,0.09523809523809523,PHI
Alexey Shved,0.438,26.0,0.0,-3.6,0.2,0.438,285.0,3.6,0.7,20.0,0.545,26.5,0.1,0.7567567567567567,0.047619047619047616,PHI
Larry Drew,0.448,24.0,-11.4,-4.1,0.1,0.052,219.0,-7.3,-0.5,4.5,0.388,16.8,-0.5,0.43243243243243246,0.023809523809523808,PHI
Malcolm Thomas,0.175,26.0,-7.4,-1.0,0.2,0.325,194.0,-6.4,-0.1,8.2,0.492,13.2,-0.3,0.5405405405405405,0.047619047619047616,PHI
Chris Johnson,0.65,24.0,-6.2,-0.6,0.2,0.133,187.0,-5.6,-0.3,6.0,0.425,16.9,-0.2,0.48648648648648646,0.047619047619047616,PHI
Tim Frazier,0.256,24.0,-9.3,-2.8,0.1,0.349,171.0,-6.6,-0.4,5.9,0.343,17.2,-0.3,0.4594594594594595,0.023809523809523808,PHI
Glenn Robinson,0.302,21.0,-5.8,-1.7,0.1,0.186,153.0,-4.0,0.0,8.6,0.473,15.5,-0.1,0.5675675675675675,0.023809523809523808,PHI
Drew Gordon,0.158,24.0,-11.3,-2.3,0.1,0.105,71.0,-9.0,-0.2,3.7,0.428,17.1,-0.2,0.5135135135135135,0.023809523809523808,PHI
JaVale McGee,0.0,27.0,-10.8,-2.3,0.0,0.222,61.0,-8.5,-0.1,6.8,0.455,17.7,-0.1,0.5405405405405405,0.0,PHI
Malcolm Lee,0.0,24.0,-28.5,-6.7,0.0,0.0,2.0,-21.9,0.0,-19.7,0.0,21.8,0.0,0.5675675675675675,0.0,PHI
