Name,3PAr,AGE,BPM,DBPM,DWS,FTr,MP,OBPM,OWS,PER,TS,USG,VORP,Norm_OWS,Norm_DWS,Team
Paul George,0.399,22.0,4.7,2.9,6.3,0.233,2972.0,1.8,2.7,16.8,0.531,23.5,5.0,0.49206349206349204,1.0,IND
George Hill,0.405,26.0,3.1,0.3,3.8,0.245,2620.0,2.8,5.9,16.6,0.558,18.8,3.4,1.0,0.6031746031746031,IND
David West,0.019,32.0,3.3,2.4,4.7,0.312,2435.0,0.9,4.4,20.1,0.545,24.4,3.3,0.761904761904762,0.746031746031746,IND
Lance Stephenson,0.314,22.0,0.9,1.6,3.6,0.192,2278.0,-0.6,1.8,11.8,0.53,15.2,1.7,0.3492063492063492,0.5714285714285715,IND
Roy Hibbert,0.005,26.0,1.9,3.8,4.9,0.261,2269.0,-1.9,1.3,17.3,0.489,22.5,2.2,0.2698412698412698,0.7777777777777779,IND
Tyler Hansbrough,0.007,27.0,-2.9,-0.8,2.2,0.737,1366.0,-2.0,2.1,15.3,0.527,20.6,-0.3,0.3968253968253968,0.34920634920634924,IND
Ian Mahinmi,0.006,26.0,-2.7,2.0,2.6,0.52,1322.0,-4.7,-0.4,10.6,0.497,17.1,-0.2,0.0,0.41269841269841273,IND
D.J. Augustin,0.646,25.0,-1.9,-1.4,1.5,0.337,1226.0,-0.4,1.4,11.0,0.527,15.1,0.0,0.28571428571428564,0.2380952380952381,IND
Gerald Green,0.443,27.0,-3.5,-0.9,1.5,0.153,1080.0,-2.6,-0.3,9.9,0.465,21.3,-0.4,0.015873015873015876,0.2380952380952381,IND
Sam Young,0.351,27.0,-2.8,1.0,1.1,0.291,693.0,-3.8,-0.2,7.5,0.464,13.2,-0.1,0.031746031746031744,0.17460317460317462,IND
Orlando Johnson,0.522,23.0,-1.2,0.1,1.0,0.178,619.0,-1.2,0.5,11.4,0.523,16.4,0.1,0.14285714285714285,0.15873015873015872,IND
Jeff Ayres,0.032,25.0,-2.9,0.6,0.7,0.183,369.0,-3.5,0.3,14.5,0.533,19.7,-0.1,0.11111111111111109,0.1111111111111111,IND
Ben Hansbrough,0.511,25.0,-4.4,-0.4,0.3,0.6,200.0,-4.0,-0.1,7.2,0.501,17.1,-0.1,0.04761904761904762,0.047619047619047616,IND
Danny Granger,0.286,29.0,-9.6,-2.4,0.1,0.229,74.0,-7.2,-0.2,4.0,0.35,26.2,-0.1,0.031746031746031744,0.015873015873015876,IND
Miles Plumlee,0.0,24.0,-7.8,-0.6,0.1,0.19,55.0,-7.1,-0.1,8.8,0.286,21.4,-0.1,0.04761904761904762,0.015873015873015876,IND
Dominic McGuire,0.0,27.0,-13.3,-1.3,0.0,0.667,12.0,-12.0,-0.1,-6.0,0.0,14.7,0.0,0.04761904761904762,0.0,IND
