Name,3PAr,AGE,BPM,DBPM,DWS,FTr,MP,OBPM,OWS,PER,TS,USG,VORP,Norm_OWS,Norm_DWS,Team
Luol Deng,0.344,30.0,1.9,0.6,2.8,0.258,2394.0,1.3,3.5,15.0,0.549,17.4,2.3,0.7115384615384616,0.5283018867924528,MIA
Goran Dragic,0.234,29.0,0.7,-0.6,2.3,0.189,2363.0,1.3,2.4,15.5,0.537,21.9,1.6,0.5,0.43396226415094336,MIA
Dwyane Wade,0.037,34.0,0.8,-0.1,2.6,0.343,2258.0,0.9,2.4,20.3,0.517,31.6,1.6,0.5,0.4905660377358491,MIA
Justise Winslow,0.251,19.0,-0.6,1.6,2.7,0.253,2232.0,-2.2,-0.2,8.4,0.489,12.5,0.8,0.0,0.5094339622641509,MIA
Hassan Whiteside,0.0,26.0,2.5,3.4,5.3,0.482,2125.0,-0.9,5.0,25.7,0.629,20.7,2.4,1.0,1.0,MIA
Chris Bosh,0.289,31.0,2.1,-0.3,2.3,0.349,1778.0,2.3,4.1,20.2,0.571,24.7,1.8,0.8269230769230769,0.43396226415094336,MIA
Gerald Green,0.443,30.0,-3.0,-1.8,1.4,0.157,1557.0,-1.2,0.3,10.1,0.491,19.8,-0.4,0.09615384615384615,0.2641509433962264,MIA
Josh Richardson,0.423,22.0,0.6,0.4,1.2,0.232,1107.0,0.2,1.3,11.4,0.569,13.8,0.7,0.28846153846153844,0.22641509433962265,MIA
Tyler Johnson,0.292,23.0,0.4,0.0,0.9,0.263,863.0,0.4,1.2,13.8,0.579,16.8,0.5,0.2692307692307692,0.169811320754717,MIA
Joe Johnson,0.335,34.0,0.8,-1.3,0.6,0.135,769.0,2.0,1.3,15.2,0.603,18.4,0.5,0.28846153846153844,0.11320754716981132,MIA
Amar'e Stoudemire,0.0,33.0,-0.4,1.4,1.3,0.303,762.0,-1.7,1.1,17.3,0.599,17.8,0.3,0.25,0.24528301886792456,MIA
Josh McRoberts,0.331,28.0,-1.4,0.6,0.7,0.27,595.0,-1.9,0.1,9.9,0.453,15.0,0.1,0.057692307692307696,0.1320754716981132,MIA
Beno Udrih,0.217,33.0,-4.6,-1.5,0.5,0.112,587.0,-3.1,-0.1,8.9,0.495,15.7,-0.4,0.019230769230769232,0.09433962264150944,MIA
Udonis Haslem,0.148,35.0,-4.5,0.1,0.4,0.262,260.0,-4.6,0.0,9.1,0.434,12.8,-0.2,0.038461538461538464,0.07547169811320756,MIA
Mario Chalmers,0.344,29.0,-2.3,0.8,0.2,0.406,120.0,-3.1,-0.1,9.5,0.437,17.8,0.0,0.019230769230769232,0.03773584905660378,MIA
Chris Andersen,0.5,37.0,3.0,2.6,0.1,0.4,36.0,0.4,0.1,17.6,0.553,17.5,0.0,0.057692307692307696,0.01886792452830189,MIA
Jarnell Stokes,0.0,22.0,0.9,0.0,0.0,0.4,14.0,0.9,0.0,21.8,0.595,19.2,0.0,0.038461538461538464,0.0,MIA
James Ennis,0.0,25.0,-10.6,-4.5,0.0,0.0,7.0,-6.1,0.0,2.4,0.0,0.0,0.0,0.038461538461538464,0.0,MIA
Briante Weber,0.0,23.0,14.0,-1.3,0.0,0.0,3.0,15.3,0.0,39.3,1.0,15.2,0.0,0.038461538461538464,0.0,MIA
