Name,3PAr,AGE,BPM,DBPM,DWS,FTr,MP,OBPM,OWS,PER,TS,USG,VORP,Norm_OWS,Norm_DWS,Team
Harrison Barnes,0.173,24.0,-1.9,-1.2,2.1,0.22,2803.0,-0.7,2.5,16.3,0.541,25.3,0.1,0.875,1.0,DAL
Wesley Matthews,0.566,30.0,0.1,-0.1,2.1,0.211,2495.0,0.2,1.0,11.9,0.533,19.4,1.3,0.40625000000000006,1.0,DAL
Seth Curry,0.458,26.0,1.4,-0.4,1.7,0.142,2029.0,1.8,2.9,15.5,0.601,19.5,1.7,1.0,0.8095238095238094,DAL
Dorian Finney-Smith,0.574,23.0,-1.4,1.3,1.5,0.183,1642.0,-2.8,-0.1,7.7,0.486,11.6,0.2,0.0625,0.7142857142857143,DAL
Dirk Nowitzki,0.308,38.0,-1.3,0.3,1.9,0.165,1424.0,-1.6,0.6,17.0,0.529,25.8,0.2,0.28125,0.9047619047619047,DAL
Dwight Powell,0.196,25.0,1.4,1.9,1.9,0.374,1333.0,-0.5,2.7,17.6,0.588,16.7,1.2,0.9375000000000001,0.9047619047619047,DAL
Deron Williams,0.4,32.0,-1.4,-2.4,0.7,0.185,1171.0,1.0,1.1,15.0,0.533,23.7,0.2,0.43750000000000006,0.3333333333333333,DAL
Devin Harris,0.519,33.0,-0.4,-0.3,1.1,0.378,1087.0,-0.1,1.1,13.8,0.549,19.7,0.4,0.43750000000000006,0.5238095238095238,DAL
Yogi Ferrell,0.432,23.0,0.2,-0.3,0.9,0.212,1046.0,0.5,1.0,14.1,0.541,19.5,0.6,0.40625000000000006,0.42857142857142855,DAL
Salah Mejri,0.022,30.0,0.2,3.8,1.7,0.445,905.0,-3.6,1.3,14.8,0.65,10.6,0.5,0.5000000000000001,0.8095238095238094,DAL
J.J. Barea,0.431,32.0,-0.5,-2.6,0.5,0.149,771.0,2.0,0.8,17.2,0.521,26.2,0.3,0.34375000000000006,0.23809523809523808,DAL
Justin Anderson,0.44,23.0,-2.0,-0.1,0.9,0.318,710.0,-1.8,0.1,14.7,0.521,23.6,0.0,0.12500000000000003,0.42857142857142855,DAL
Andrew Bogut,0.012,32.0,-0.3,5.3,1.0,0.136,582.0,-5.6,-0.3,9.4,0.46,10.4,0.3,0.0,0.47619047619047616,DAL
Nicolas Brussino,0.674,23.0,-1.0,0.7,0.6,0.156,521.0,-1.7,0.0,10.7,0.498,16.0,0.1,0.09375,0.2857142857142857,DAL
Nerlens Noel,0.0,22.0,2.5,3.8,0.9,0.358,483.0,-1.3,0.9,19.8,0.606,17.3,0.5,0.375,0.42857142857142855,DAL
Jonathan Gibson,0.474,29.0,-5.5,-2.2,0.2,0.305,231.0,-3.3,-0.3,9.5,0.492,26.3,-0.2,0.0,0.09523809523809523,DAL
A.J. Hammons,0.238,24.0,-5.6,2.0,0.2,0.476,163.0,-7.5,-0.2,8.4,0.472,17.6,-0.1,0.031249999999999997,0.09523809523809523,DAL
Jarrod Uthoff,0.237,23.0,-1.4,0.7,0.1,0.184,115.0,-2.1,0.1,13.9,0.487,18.1,0.0,0.12500000000000003,0.047619047619047616,DAL
Pierre Jackson,0.282,25.0,-4.4,-2.7,0.1,0.179,84.0,-1.7,0.0,13.0,0.416,25.3,-0.1,0.09375,0.047619047619047616,DAL
Quinn Cook,0.56,23.0,-8.7,-4.5,0.0,0.08,77.0,-4.2,-0.1,6.9,0.522,20.7,-0.1,0.0625,0.0,DAL
Quincy Acy,0.412,26.0,-16.2,-6.0,0.0,0.176,48.0,-10.1,-0.2,-1.4,0.355,20.0,-0.2,0.031249999999999997,0.0,DAL
DeAndre Liggins,0.167,28.0,-3.9,-2.0,0.0,0.5,25.0,-1.9,0.1,17.6,0.546,13.8,0.0,0.12500000000000003,0.0,DAL
Manny Harris,0.133,27.0,-18.8,-3.8,0.0,0.267,25.0,-15.1,-0.2,-2.2,0.239,35.4,-0.1,0.031249999999999997,0.0,DAL
Ben Bentil,0.333,21.0,-26.9,-4.5,0.0,0.0,10.0,-22.4,-0.1,-17.6,0.0,18.9,-0.1,0.0625,0.0,DAL
