Name,3PAr,AGE,BPM,DBPM,DWS,FTr,MP,OBPM,OWS,PER,TS,USG,VORP,Norm_OWS,Norm_DWS,Team
Zach Randolph,0.017,32.0,0.4,0.4,3.5,0.281,2705.0,0.1,2.9,18.3,0.51,26.1,1.7,0.543859649122807,1.0,MEM
Mike Conley,0.283,26.0,3.4,-0.7,2.7,0.268,2446.0,4.1,5.5,20.0,0.545,24.6,3.3,1.0,0.7714285714285715,MEM
Marc Gasol,0.015,29.0,2.9,2.9,3.1,0.339,1970.0,0.0,2.6,18.2,0.526,21.7,2.4,0.4912280701754386,0.8857142857142858,MEM
Tayshaun Prince,0.14,33.0,-2.6,0.6,1.8,0.122,1948.0,-3.1,-0.2,8.2,0.438,13.3,-0.3,0.0,0.5142857142857143,MEM
Mike Miller,0.526,33.0,0.1,-1.0,1.4,0.126,1707.0,1.0,2.6,12.5,0.619,14.7,0.9,0.4912280701754386,0.39999999999999997,MEM
Courtney Lee,0.329,28.0,1.0,0.2,1.5,0.209,1469.0,0.8,2.2,13.5,0.574,16.3,1.1,0.4210526315789474,0.42857142857142855,MEM
Kosta Koufos,0.0,24.0,-0.9,1.2,2.2,0.203,1349.0,-2.1,1.3,16.5,0.514,19.4,0.4,0.2631578947368421,0.6285714285714287,MEM
Tony Allen,0.114,32.0,2.3,2.4,2.1,0.293,1278.0,-0.1,0.5,15.6,0.531,20.1,1.4,0.12280701754385964,0.6,MEM
Nick Calathes,0.196,24.0,-1.1,0.8,1.6,0.232,1173.0,-1.9,-0.1,12.3,0.506,17.5,0.3,0.017543859649122806,0.4571428571428572,MEM
James Johnson,0.282,26.0,4.5,3.2,1.6,0.292,956.0,1.3,1.4,18.5,0.552,20.0,1.6,0.2807017543859649,0.4571428571428572,MEM
Ed Davis,0.0,24.0,-1.3,0.5,1.4,0.307,956.0,-1.9,1.2,15.9,0.542,17.8,0.2,0.24561403508771928,0.39999999999999997,MEM
Jerryd Bayless,0.347,25.0,-2.0,-1.3,0.6,0.238,650.0,-0.6,0.4,11.3,0.473,20.3,0.0,0.10526315789473685,0.17142857142857143,MEM
Jon Leuer,0.199,24.0,-1.6,-0.9,0.9,0.191,642.0,-0.6,1.1,17.6,0.566,21.1,0.1,0.22807017543859648,0.2571428571428572,MEM
Quincy Pondexter,0.43,25.0,-2.6,-1.9,0.2,0.329,270.0,-0.7,0.2,10.3,0.52,18.0,0.0,0.07017543859649122,0.05714285714285715,MEM
Jamaal Franklin,0.282,22.0,-5.4,-0.2,0.2,0.051,161.0,-5.1,-0.2,4.7,0.489,14.6,-0.1,0.0,0.05714285714285715,MEM
Darius Morris,0.438,23.0,-3.2,-0.2,0.1,0.188,66.0,-3.0,-0.1,7.9,0.433,16.3,0.0,0.017543859649122806,0.028571428571428574,MEM
Beno Udrih,0.111,31.0,-4.6,-3.3,0.0,0.333,55.0,-1.3,0.1,16.0,0.654,21.5,0.0,0.052631578947368425,0.0,MEM
Seth Curry,0.0,23.0,-5.2,0.6,0.0,0.0,4.0,-5.8,0.0,0.0,0.0,0.0,0.0,0.03508771929824561,0.0,MEM
