Name,3PAr,AGE,BPM,DBPM,DWS,FTr,MP,OBPM,OWS,PER,TS,USG,VORP,Norm_OWS,Norm_DWS,Team
Damian Lillard,0.421,24.0,5.1,0.0,3.3,0.293,2925.0,5.0,7.3,20.7,0.56,26.9,5.2,1.0,0.8888888888888888,POR
LaMarcus Aldridge,0.074,29.0,0.3,0.0,3.7,0.256,2512.0,0.3,4.9,22.8,0.528,30.2,1.4,0.6883116883116884,1.0,POR
Nicolas Batum,0.515,26.0,3.1,2.6,3.2,0.163,2380.0,0.6,2.0,13.1,0.516,14.6,3.1,0.3116883116883117,0.8611111111111112,POR
Wesley Matthews,0.592,28.0,3.9,0.1,2.2,0.193,2024.0,3.8,4.0,16.1,0.586,19.8,3.0,0.5714285714285715,0.5833333333333334,POR
Robin Lopez,0.002,26.0,2.1,2.0,1.9,0.291,1638.0,0.1,3.2,16.2,0.574,15.5,1.7,0.4675324675324675,0.49999999999999994,POR
Steve Blake,0.67,34.0,-2.1,-0.9,1.4,0.125,1529.0,-1.2,0.7,9.5,0.507,13.2,0.0,0.14285714285714288,0.36111111111111105,POR
Chris Kaman,0.0,32.0,-1.4,1.1,2.2,0.186,1398.0,-2.5,1.1,17.3,0.537,22.5,0.2,0.19480519480519481,0.5833333333333334,POR
C.J. McCollum,0.381,23.0,-0.7,-0.3,1.1,0.2,973.0,-0.4,0.7,13.1,0.534,20.5,0.3,0.14285714285714288,0.2777777777777778,POR
Meyers Leonard,0.457,22.0,0.2,0.0,1.2,0.131,847.0,0.1,1.6,14.8,0.631,15.8,0.5,0.2597402597402597,0.3055555555555555,POR
Arron Afflalo,0.396,29.0,-2.3,-0.8,0.5,0.207,752.0,-1.5,0.2,8.2,0.533,16.7,-0.1,0.07792207792207793,0.11111111111111112,POR
Allen Crabbe,0.556,22.0,-0.3,1.0,0.8,0.105,683.0,-1.3,0.5,8.7,0.525,11.5,0.3,0.11688311688311688,0.19444444444444445,POR
Joel Freeland,0.0,27.0,-1.8,1.2,0.9,0.166,617.0,-3.0,0.6,12.2,0.522,13.4,0.0,0.12987012987012986,0.22222222222222224,POR
Dorell Wright,0.568,29.0,0.7,0.6,0.8,0.221,592.0,0.1,0.7,13.4,0.525,17.1,0.4,0.14285714285714288,0.19444444444444445,POR
Thomas Robinson,0.0,23.0,-3.8,1.8,0.8,0.527,391.0,-5.5,-0.3,11.0,0.513,16.6,-0.2,0.012987012987012991,0.19444444444444445,POR
Will Barton,0.18,24.0,-4.0,0.8,0.4,0.15,300.0,-4.9,-0.4,8.3,0.422,18.5,-0.2,0.0,0.08333333333333334,POR
Alonzo Gee,0.224,27.0,-3.0,0.2,0.2,0.245,151.0,-3.2,-0.1,9.7,0.47,18.5,0.0,0.03896103896103897,0.02777777777777778,POR
Victor Claver,0.55,26.0,-4.2,-1.3,0.1,0.0,76.0,-2.9,0.0,9.2,0.6,14.1,0.0,0.05194805194805195,0.0,POR
Tim Frazier,0.333,24.0,-2.1,-1.5,0.1,0.333,68.0,-0.6,0.1,13.7,0.557,18.2,0.0,0.06493506493506493,0.0,POR
