Name,3PAr,AGE,BPM,DBPM,DWS,FTr,MP,OBPM,OWS,PER,TS,USG,VORP,Norm_OWS,Norm_DWS,Team
C.J. McCollum,0.33,24.0,0.4,-2.0,1.7,0.158,2780.0,2.5,4.4,17.7,0.544,27.1,1.7,0.5975609756097562,0.6296296296296295,POR
Damian Lillard,0.414,25.0,3.7,-2.2,1.4,0.315,2676.0,5.9,7.7,22.2,0.56,31.3,3.8,1.0,0.5185185185185185,POR
Al-Farouq Aminu,0.485,25.0,0.2,0.7,2.3,0.217,2341.0,-0.4,1.7,12.7,0.533,16.9,1.3,0.26829268292682934,0.8518518518518517,POR
Allen Crabbe,0.42,23.0,-0.7,-1.1,1.2,0.167,2105.0,0.4,3.1,12.2,0.572,16.4,0.7,0.4390243902439025,0.4444444444444444,POR
Mason Plumlee,0.008,25.0,2.8,3.0,2.7,0.648,2084.0,-0.2,3.4,17.2,0.564,17.1,2.5,0.475609756097561,1.0,POR
Ed Davis,0.0,26.0,3.3,2.5,2.3,0.605,1684.0,0.8,4.4,18.7,0.616,12.7,2.3,0.5975609756097562,0.8518518518518517,POR
Maurice Harkless,0.341,22.0,-0.2,0.2,1.3,0.27,1457.0,-0.4,1.6,13.3,0.541,15.6,0.7,0.25609756097560976,0.48148148148148145,POR
Gerald Henderson,0.257,28.0,-3.3,-1.4,1.0,0.276,1431.0,-1.9,1.0,12.9,0.526,20.2,-0.5,0.1829268292682927,0.37037037037037035,POR
Meyers Leonard,0.524,23.0,-1.5,-1.0,1.0,0.106,1333.0,-0.5,1.2,11.3,0.561,17.4,0.2,0.20731707317073172,0.37037037037037035,POR
Noah Vonleh,0.165,20.0,-4.0,0.0,1.1,0.183,1174.0,-4.0,0.0,8.6,0.471,13.0,-0.6,0.06097560975609757,0.40740740740740744,POR
Tim Frazier,0.283,25.0,-6.3,-0.6,0.2,0.25,272.0,-5.7,-0.5,4.7,0.383,15.0,-0.3,0.0,0.07407407407407407,POR
Pat Connaughton,0.429,23.0,-8.2,-2.4,0.1,0.102,143.0,-5.8,-0.3,4.6,0.352,18.7,-0.2,0.02439024390243903,0.037037037037037035,POR
Brian Roberts,0.3,30.0,-4.0,-3.3,0.1,0.2,137.0,-0.8,0.2,13.7,0.551,19.6,-0.1,0.08536585365853659,0.037037037037037035,POR
Chris Kaman,0.093,33.0,-5.1,-1.9,0.1,0.07,112.0,-3.3,0.0,11.1,0.496,20.4,-0.1,0.06097560975609757,0.037037037037037035,POR
Luis Montero,0.474,22.0,-16.9,-5.9,0.0,0.211,42.0,-11.0,-0.2,-2.7,0.337,25.7,-0.2,0.03658536585365854,0.0,POR
Cliff Alexander,0.0,20.0,-7.0,-1.3,0.0,0.0,36.0,-5.7,0.0,11.6,0.5,13.3,0.0,0.06097560975609757,0.0,POR
