Name,3PAr,AGE,BPM,DBPM,DWS,FTr,MP,OBPM,OWS,PER,TS,USG,VORP,Norm_OWS,Norm_DWS,Team
Dirk Nowitzki,0.205,33.0,1.8,-0.5,2.6,0.343,2079.0,2.3,5.0,21.7,0.564,29.2,2.0,1.0,0.9629629629629629,DAL
Jason Terry,0.44,34.0,0.9,-1.1,1.8,0.134,2000.0,2.0,2.0,15.7,0.54,23.3,1.5,0.4915254237288135,0.6666666666666666,DAL
Shawn Marion,0.105,33.0,1.1,2.2,2.7,0.144,1919.0,-1.1,1.0,15.0,0.488,19.0,1.5,0.3220338983050847,1.0,DAL
Vince Carter,0.378,35.0,0.6,0.6,1.8,0.212,1542.0,0.0,1.0,13.6,0.519,20.4,1.0,0.3220338983050847,0.6666666666666666,DAL
Jason Kidd,0.817,38.0,2.5,2.1,2.1,0.103,1379.0,0.4,0.9,13.1,0.524,12.7,1.5,0.30508474576271183,0.7777777777777778,DAL
Rodrigue Beaubois,0.297,23.0,1.3,1.4,1.7,0.155,1151.0,-0.1,0.5,15.3,0.496,22.0,0.9,0.23728813559322032,0.6296296296296295,DAL
Brendan Haywood,0.0,32.0,-0.5,1.9,1.6,0.421,1146.0,-2.4,1.1,12.9,0.52,12.8,0.4,0.3389830508474576,0.5925925925925926,DAL
Ian Mahinmi,0.004,25.0,-1.2,0.8,1.7,0.618,1139.0,-1.9,1.7,13.5,0.585,14.4,0.2,0.4406779661016949,0.6296296296296295,DAL
Delonte West,0.211,28.0,0.5,0.7,1.4,0.194,1060.0,-0.3,0.8,15.3,0.539,20.4,0.7,0.288135593220339,0.5185185185185185,DAL
Lamar Odom,0.318,32.0,-3.1,0.5,1.2,0.281,1027.0,-3.6,-0.9,9.2,0.423,20.1,-0.3,0.0,0.4444444444444444,DAL
Brandan Wright,0.004,24.0,2.6,2.4,1.3,0.352,791.0,0.2,2.2,21.6,0.632,17.0,0.9,0.5254237288135593,0.48148148148148145,DAL
Brian Cardinal,0.891,34.0,-3.7,0.1,0.3,0.109,277.0,-3.8,-0.3,3.3,0.373,11.0,-0.1,0.1016949152542373,0.1111111111111111,DAL
Dominique Jones,0.11,23.0,-2.9,1.0,0.4,0.507,268.0,-3.9,-0.1,11.8,0.493,20.3,-0.1,0.13559322033898305,0.14814814814814814,DAL
Yi Jianlian,0.122,24.0,-7.3,-0.4,0.3,0.256,203.0,-6.9,-0.3,10.4,0.433,24.1,-0.3,0.1016949152542373,0.1111111111111111,DAL
Sean Williams,0.0,25.0,2.7,1.7,0.1,0.375,65.0,1.1,0.2,18.8,0.778,18.3,0.1,0.1864406779661017,0.037037037037037035,DAL
Kelenna Azubuike,0.375,28.0,-16.0,-3.2,0.0,0.0,18.0,-12.9,-0.1,-3.4,0.438,30.9,-0.1,0.13559322033898305,0.0,DAL
