Name,3PAr,AGE,BPM,DBPM,DWS,FTr,MP,OBPM,OWS,PER,TS,USG,VORP,Norm_OWS,Norm_DWS,Team
Kentavious Caldwell-Pope,0.457,21.0,-1.0,-0.9,1.8,0.163,2587.0,-0.2,1.1,11.2,0.501,19.5,0.6,0.4313725490196079,0.4186046511627907,DET
Andre Drummond,0.002,21.0,-0.2,1.1,4.3,0.38,2502.0,-1.2,3.4,21.4,0.504,22.0,1.2,0.8823529411764707,1.0,DET
Greg Monroe,0.0,24.0,1.9,1.3,2.8,0.394,2137.0,0.6,4.0,21.2,0.549,23.9,2.1,1.0,0.6511627906976744,DET
Caron Butler,0.553,34.0,-1.5,-0.5,1.0,0.154,1623.0,-1.0,1.3,9.3,0.544,12.9,0.2,0.47058823529411775,0.23255813953488372,DET
Jodie Meeks,0.397,27.0,-0.9,-1.6,0.9,0.3,1462.0,0.7,2.2,14.1,0.548,20.1,0.4,0.6470588235294119,0.20930232558139536,DET
D.J. Augustin,0.325,27.0,-2.4,-3.1,0.6,0.367,1287.0,0.8,2.0,15.8,0.536,22.2,-0.1,0.607843137254902,0.13953488372093023,DET
Kyle Singler,0.534,26.0,-1.2,-0.4,0.8,0.103,1287.0,-0.8,0.8,9.4,0.526,14.0,0.3,0.3725490196078432,0.186046511627907,DET
Brandon Jennings,0.389,25.0,1.8,-2.5,0.7,0.263,1173.0,4.3,2.6,19.7,0.522,26.3,1.1,0.7254901960784315,0.1627906976744186,DET
Anthony Tolliver,0.715,29.0,0.1,-0.9,0.8,0.197,1160.0,1.0,1.8,11.8,0.58,14.8,0.6,0.5686274509803922,0.186046511627907,DET
Josh Smith,0.095,29.0,1.1,3.4,1.3,0.284,896.0,-2.4,-1.1,14.3,0.417,25.3,0.7,0.0,0.3023255813953489,DET
Reggie Jackson,0.198,24.0,2.6,-1.2,0.5,0.245,870.0,3.9,1.5,19.8,0.511,28.6,1.0,0.5098039215686275,0.11627906976744186,DET
Jonas Jerebko,0.384,27.0,1.0,0.5,0.7,0.182,703.0,0.5,1.2,14.5,0.564,15.1,0.5,0.45098039215686275,0.1627906976744186,DET
Tayshaun Prince,0.163,34.0,-1.3,0.5,0.4,0.181,571.0,-1.8,0.4,11.8,0.486,14.7,0.1,0.29411764705882354,0.0930232558139535,DET
Spencer Dinwiddie,0.385,21.0,-4.2,-1.5,0.4,0.201,455.0,-2.6,-0.3,10.2,0.394,21.1,-0.2,0.15686274509803924,0.0930232558139535,DET
Joel Anthony,0.0,32.0,1.4,4.8,0.7,0.355,406.0,-3.4,0.5,14.7,0.607,9.1,0.3,0.3137254901960785,0.1627906976744186,DET
John Lucas III,0.279,32.0,-5.5,-4.4,0.1,0.048,272.0,-1.1,0.2,13.0,0.461,19.9,-0.2,0.25490196078431376,0.023255813953488375,DET
Cartier Martin,0.623,30.0,-7.1,-1.6,0.1,0.0,198.0,-5.5,-0.3,1.6,0.34,13.0,-0.3,0.15686274509803924,0.023255813953488375,DET
Shawne Williams,0.433,28.0,-5.5,-1.2,0.1,0.117,163.0,-4.3,-0.2,6.7,0.388,19.1,-0.1,0.17647058823529416,0.023255813953488375,DET
Quincy Miller,0.55,22.0,-6.0,-0.5,0.0,0.0,58.0,-5.4,-0.1,3.6,0.3,16.8,-0.1,0.19607843137254904,0.0,DET
Luigi Datome,0.333,27.0,-1.2,-1.0,0.0,0.0,17.0,-0.2,0.0,16.7,0.458,36.5,0.0,0.21568627450980396,0.0,DET
