Name,3PAr,AGE,BPM,DBPM,DWS,FTr,MP,OBPM,OWS,PER,TS,USG,VORP,Norm_OWS,Norm_DWS,Team
Gerald Henderson,0.161,27.0,-1.5,-0.4,2.3,0.256,2315.0,-1.2,1.3,13.2,0.514,20.7,0.3,0.8888888888888888,0.676470588235294,CHO
Kemba Walker,0.285,24.0,2.2,0.1,2.6,0.288,2119.0,2.2,1.8,17.6,0.486,25.9,2.3,1.0,0.7647058823529412,CHO
Marvin Williams,0.535,28.0,1.0,1.8,2.9,0.176,2035.0,-0.8,1.5,11.8,0.541,13.3,1.5,0.9333333333333333,0.8529411764705882,CHO
Al Jefferson,0.005,30.0,0.2,1.6,3.4,0.163,1992.0,-1.3,1.3,19.7,0.5,26.3,1.1,0.8888888888888888,1.0,CHO
Michael Kidd-Gilchrist,0.0,21.0,-0.8,1.3,2.2,0.444,1587.0,-2.2,1.6,15.1,0.519,18.4,0.5,0.9555555555555557,0.6470588235294118,CHO
Lance Stephenson,0.191,24.0,-3.5,0.5,1.8,0.2,1573.0,-4.0,-2.7,8.8,0.419,21.1,-0.6,0.0,0.5294117647058824,CHO
Cody Zeller,0.003,22.0,0.4,2.5,2.2,0.44,1487.0,-2.1,1.6,14.1,0.53,15.6,0.9,0.9555555555555557,0.6470588235294118,CHO
Brian Roberts,0.427,29.0,-2.5,-1.7,1.2,0.164,1330.0,-0.8,0.6,11.7,0.495,18.6,-0.2,0.7333333333333334,0.35294117647058826,CHO
Bismack Biyombo,0.0,22.0,-0.4,2.8,2.2,0.941,1243.0,-3.2,1.8,15.2,0.578,11.6,0.5,1.0,0.6470588235294118,CHO
Gary Neal,0.334,30.0,-4.6,-2.3,0.7,0.256,931.0,-2.2,-0.6,9.9,0.466,24.4,-0.6,0.4666666666666667,0.20588235294117646,CHO
Jason Maxiell,0.0,31.0,-2.6,1.9,1.2,0.37,878.0,-4.5,0.1,10.4,0.455,13.1,-0.1,0.6222222222222222,0.35294117647058826,CHO
Mo Williams,0.431,32.0,1.0,-2.4,0.7,0.225,831.0,3.4,0.7,16.9,0.512,28.8,0.6,0.7555555555555556,0.20588235294117646,CHO
P.J. Hairston,0.606,22.0,-3.5,-1.3,0.8,0.134,687.0,-2.2,-0.5,9.0,0.446,20.4,-0.3,0.48888888888888893,0.23529411764705885,CHO
Jeffery Taylor,0.316,25.0,-4.0,-0.6,0.4,0.36,430.0,-3.3,-0.1,8.2,0.481,16.0,-0.2,0.5777777777777778,0.11764705882352942,CHO
Noah Vonleh,0.171,19.0,-5.6,-0.9,0.4,0.342,259.0,-4.8,0.1,13.2,0.475,17.3,-0.2,0.6222222222222222,0.11764705882352942,CHO
Troy Daniels,0.61,23.0,-1.2,-3.7,0.1,0.119,135.0,2.5,0.2,16.1,0.62,23.3,0.0,0.6444444444444445,0.029411764705882356,CHO
Jannero Pargo,0.629,35.0,-3.2,-6.1,0.0,0.057,73.0,3.0,0.1,14.9,0.571,24.3,0.0,0.6222222222222222,0.0,CHO
