Name,3PAr,AGE,BPM,DBPM,DWS,FTr,MP,OBPM,OWS,PER,TS,USG,VORP,Norm_OWS,Norm_DWS,Team
Victor Oladipo,0.228,22.0,0.0,-0.5,2.0,0.295,2573.0,0.5,1.5,15.9,0.527,25.2,1.3,0.38775510204081626,0.782608695652174,ORL
Nikola Vucevic,0.005,24.0,0.5,-0.1,2.5,0.181,2529.0,0.7,4.5,21.5,0.548,26.0,1.6,1.0,1.0,ORL
Elfrid Payton,0.059,20.0,-0.7,0.8,2.3,0.302,2489.0,-1.5,0.0,13.8,0.456,18.3,0.8,0.08163265306122448,0.9130434782608695,ORL
Tobias Harris,0.252,22.0,-0.3,-0.7,1.8,0.258,2369.0,0.4,3.0,16.7,0.551,22.5,1.0,0.693877551020408,0.6956521739130436,ORL
Channing Frye,0.71,31.0,-0.9,0.0,1.4,0.072,1870.0,-0.9,0.7,9.5,0.546,14.1,0.5,0.22448979591836735,0.5217391304347826,ORL
Evan Fournier,0.391,22.0,-2.1,-2.3,0.6,0.256,1661.0,0.2,1.5,12.4,0.546,19.7,-0.1,0.38775510204081626,0.17391304347826086,ORL
Willie Green,0.395,33.0,-4.9,-2.1,0.4,0.111,951.0,-2.8,-0.4,7.9,0.477,17.6,-0.7,0.0,0.08695652173913045,ORL
Dewayne Dedmon,0.006,25.0,-3.3,0.3,1.0,0.395,845.0,-3.6,0.7,13.3,0.568,13.0,-0.3,0.22448979591836735,0.3478260869565218,ORL
Kyle O'Quinn,0.178,24.0,-0.2,2.0,1.1,0.236,824.0,-2.1,0.5,14.8,0.55,17.7,0.4,0.18367346938775508,0.39130434782608703,ORL
Aaron Gordon,0.231,19.0,-2.8,0.0,0.7,0.293,797.0,-2.8,0.3,11.4,0.517,15.5,-0.2,0.14285714285714285,0.21739130434782608,ORL
Ben Gordon,0.329,31.0,-6.1,-3.6,0.2,0.227,790.0,-2.5,0.1,10.6,0.538,21.8,-0.8,0.1020408163265306,0.0,ORL
Luke Ridnour,0.358,33.0,-4.0,-1.7,0.3,0.119,683.0,-2.3,0.3,10.0,0.507,14.8,-0.3,0.14285714285714285,0.04347826086956521,ORL
Maurice Harkless,0.354,21.0,-2.9,0.2,0.6,0.259,674.0,-3.1,-0.3,8.4,0.449,13.7,-0.1,0.020408163265306128,0.17391304347826086,ORL
Andrew Nicholson,0.216,25.0,-6.2,-2.1,0.3,0.132,492.0,-4.0,-0.2,10.3,0.483,20.8,-0.5,0.04081632653061224,0.04347826086956521,ORL
Devyn Marble,0.5,22.0,-4.5,0.2,0.2,0.364,208.0,-4.7,-0.3,5.9,0.362,13.1,-0.1,0.020408163265306128,0.0,ORL
