Name,3PAr,AGE,BPM,DBPM,DWS,FTr,MP,OBPM,OWS,PER,TS,USG,VORP,Norm_OWS,Norm_DWS,Team
Jimmy Butler,0.198,26.0,4.0,0.3,2.7,0.459,2474.0,3.6,6.5,21.3,0.562,24.4,3.7,1.0,0.6842105263157895,CHI
Pau Gasol,0.069,35.0,4.0,3.5,3.9,0.29,2291.0,0.5,3.2,21.7,0.529,24.6,3.5,0.547945205479452,1.0,CHI
Derrick Rose,0.143,27.0,-3.3,-2.1,1.2,0.171,2097.0,-1.2,-0.8,13.4,0.479,27.3,-0.7,0.0,0.28947368421052627,CHI
Taj Gibson,0.006,30.0,1.6,1.7,2.2,0.292,1936.0,-0.1,3.2,15.7,0.556,14.6,1.7,0.547945205479452,0.5526315789473685,CHI
Doug McDermott,0.402,24.0,-3.1,-2.8,0.7,0.13,1861.0,-0.3,2.1,10.9,0.561,17.3,-0.5,0.3972602739726028,0.15789473684210525,CHI
Nikola Mirotic,0.568,24.0,1.2,0.1,2.2,0.297,1646.0,1.1,1.8,15.6,0.564,21.1,1.3,0.35616438356164387,0.5526315789473685,CHI
Tony Snell,0.457,24.0,-4.1,-0.7,1.0,0.097,1301.0,-3.4,-0.5,6.4,0.478,13.7,-0.7,0.04109589041095891,0.2368421052631579,CHI
E'Twaun Moore,0.267,26.0,-1.8,-0.7,1.0,0.09,1263.0,-1.1,0.9,11.4,0.548,15.9,0.1,0.23287671232876717,0.2368421052631579,CHI
Aaron Brooks,0.394,31.0,-3.3,-2.8,0.7,0.136,1108.0,-0.5,0.2,11.8,0.494,22.9,-0.4,0.136986301369863,0.15789473684210525,CHI
Bobby Portis,0.119,20.0,-3.3,-0.9,1.3,0.151,1102.0,-2.4,0.3,13.8,0.469,20.7,-0.4,0.15068493150684933,0.3157894736842105,CHI
Mike Dunleavy,0.527,35.0,-2.1,-0.9,0.5,0.197,703.0,-1.2,0.4,9.1,0.543,14.4,0.0,0.16438356164383564,0.10526315789473685,CHI
Joakim Noah,0.008,30.0,1.9,4.3,1.1,0.338,635.0,-2.3,0.0,14.1,0.406,14.2,0.6,0.10958904109589042,0.2631578947368421,CHI
Kirk Hinrich,0.475,35.0,-3.5,-1.3,0.4,0.136,555.0,-2.2,0.2,7.3,0.528,12.0,-0.2,0.136986301369863,0.07894736842105264,CHI
Justin Holiday,0.387,26.0,-1.1,0.2,0.5,0.174,510.0,-1.4,0.2,11.8,0.527,16.6,0.1,0.136986301369863,0.10526315789473685,CHI
Cristiano Felicio,0.056,23.0,0.9,1.4,0.4,0.486,321.0,-0.5,0.7,17.6,0.601,13.7,0.2,0.20547945205479454,0.07894736842105264,CHI
Cameron Bairstow,0.125,25.0,-7.7,-0.8,0.1,0.2,103.0,-6.9,-0.1,6.8,0.391,20.3,-0.1,0.09589041095890412,0.0,CHI
