Name,3PAr,AGE,BPM,DBPM,DWS,FTr,MP,OBPM,OWS,PER,TS,USG,VORP,Norm_OWS,Norm_DWS,Team
Carmelo Anthony,0.253,29.0,3.6,-1.0,2.5,0.329,2982.0,4.6,8.1,24.4,0.561,32.4,4.2,1.0,1.0,NYK
J.R. Smith,0.503,28.0,0.1,-1.6,1.2,0.145,2421.0,1.8,2.5,14.0,0.527,21.6,1.3,0.3333333333333333,0.48,NYK
Raymond Felton,0.321,29.0,-0.9,-0.8,1.1,0.201,2017.0,-0.1,1.1,12.9,0.476,18.2,0.5,0.16666666666666669,0.44000000000000006,NYK
Iman Shumpert,0.471,23.0,-0.1,0.7,1.6,0.147,1962.0,-0.8,0.4,9.6,0.48,14.1,0.9,0.08333333333333333,0.64,NYK
Tim Hardaway,0.521,21.0,-2.3,-3.5,0.4,0.186,1875.0,1.3,2.7,12.7,0.554,19.6,-0.1,0.35714285714285715,0.16,NYK
Tyson Chandler,0.003,31.0,1.3,1.8,1.9,0.481,1662.0,-0.6,3.1,16.4,0.615,12.9,1.4,0.4047619047619047,0.76,NYK
Amar'e Stoudemire,0.0,31.0,-3.1,-2.3,0.9,0.364,1466.0,-0.8,2.9,18.8,0.596,23.4,-0.4,0.38095238095238093,0.36,NYK
Pablo Prigioni,0.733,36.0,0.6,-0.9,0.9,0.063,1283.0,1.5,2.5,13.0,0.642,9.3,0.8,0.3333333333333333,0.36,NYK
Andrea Bargnani,0.215,28.0,-2.4,-1.0,0.7,0.203,1257.0,-1.4,0.8,14.5,0.51,22.4,-0.1,0.13095238095238096,0.27999999999999997,NYK
Kenyon Martin,0.008,36.0,1.1,3.1,0.7,0.154,633.0,-2.0,0.5,12.2,0.521,11.6,0.5,0.09523809523809523,0.27999999999999997,NYK
Beno Udrih,0.25,31.0,-3.3,-1.8,0.3,0.15,588.0,-1.4,0.4,12.4,0.507,16.8,-0.2,0.08333333333333333,0.12,NYK
Jeremy Tyler,0.0,22.0,-5.1,-0.8,0.4,0.414,398.0,-4.3,0.1,13.0,0.532,19.1,-0.3,0.047619047619047616,0.16,NYK
Metta World Peace,0.383,34.0,-2.1,-0.1,0.4,0.113,388.0,-1.9,-0.2,11.7,0.469,20.0,0.0,0.011904761904761902,0.16,NYK
Toure' Murry,0.093,24.0,-4.9,-1.6,0.3,0.302,373.0,-3.4,-0.3,11.1,0.479,22.5,-0.3,0.0,0.12,NYK
Cole Aldrich,0.0,25.0,1.2,3.8,0.6,0.492,330.0,-2.6,0.6,19.1,0.62,13.0,0.3,0.10714285714285712,0.24,NYK
Shannon Brown,0.0,28.0,-4.9,0.2,0.2,0.316,148.0,-5.0,-0.2,8.4,0.462,16.7,-0.1,0.011904761904761902,0.08,NYK
Earl Clark,0.286,26.0,-3.9,0.9,0.1,0.476,70.0,-4.8,0.0,13.5,0.453,17.5,0.0,0.03571428571428571,0.04,NYK
Chris Smith,0.0,26.0,-6.2,-0.5,0.0,0.0,2.0,-5.8,0.0,0.0,0.0,0.0,0.0,0.03571428571428571,0.0,NYK
