Name,3PAr,AGE,BPM,DBPM,DWS,FTr,MP,OBPM,OWS,PER,TS,USG,VORP,Norm_OWS,Norm_DWS,Team
Tyson Chandler,0.006,29.0,4.1,2.8,3.6,0.887,2061.0,1.4,5.8,18.7,0.708,13.0,3.2,1.0,1.0,NYK
Landry Fields,0.236,23.0,0.4,1.5,2.6,0.267,1894.0,-1.1,0.8,12.0,0.506,16.0,1.2,0.30555555555555564,0.7222222222222222,NYK
Carmelo Anthony,0.198,27.0,2.9,0.0,2.6,0.358,1876.0,2.9,3.7,21.1,0.525,31.8,2.3,0.7083333333333334,0.7222222222222222,NYK
Iman Shumpert,0.294,21.0,0.1,1.4,2.5,0.204,1705.0,-1.3,-0.1,10.8,0.484,18.2,0.9,0.18055555555555555,0.6944444444444444,NYK
Amar'e Stoudemire,0.032,29.0,-1.4,0.1,2.3,0.372,1543.0,-1.5,1.8,17.7,0.541,25.4,0.2,0.44444444444444453,0.6388888888888888,NYK
Steve Novak,0.837,28.0,1.1,-2.7,0.9,0.077,1020.0,3.7,2.9,15.9,0.684,16.2,0.8,0.5972222222222222,0.25,NYK
J.R. Smith,0.477,26.0,2.3,0.5,1.5,0.136,967.0,1.8,1.0,15.2,0.508,22.0,1.0,0.33333333333333337,0.41666666666666663,NYK
Jeremy Lin,0.196,23.0,2.2,0.2,1.4,0.478,940.0,2.0,1.3,19.9,0.552,28.1,1.0,0.37500000000000006,0.38888888888888884,NYK
Jared Jeffries,0.111,30.0,0.4,2.3,1.1,0.5,729.0,-1.9,0.5,10.9,0.484,12.6,0.4,0.2638888888888889,0.3055555555555556,NYK
Toney Douglas,0.403,25.0,-5.0,-1.1,0.8,0.09,656.0,-3.9,-1.4,7.1,0.393,24.4,-0.5,0.0,0.22222222222222224,NYK
Henry Walker,0.661,24.0,-1.3,0.1,0.8,0.117,620.0,-1.3,0.1,8.2,0.526,15.5,0.1,0.20833333333333334,0.22222222222222224,NYK
Baron Davis,0.462,32.0,-3.3,-0.9,0.8,0.13,595.0,-2.4,-0.7,10.0,0.457,20.4,-0.2,0.09722222222222222,0.22222222222222224,NYK
Mike Bibby,0.685,33.0,-2.5,-0.2,0.7,0.065,557.0,-2.3,0.0,7.8,0.404,11.9,-0.1,0.19444444444444445,0.19444444444444442,NYK
Josh Harrellson,0.396,22.0,-0.4,1.2,1.0,0.174,540.0,-1.6,0.4,13.7,0.505,15.0,0.2,0.25,0.2777777777777778,NYK
Renaldo Balkman,0.281,27.0,-1.0,0.7,0.2,0.344,115.0,-1.7,0.1,14.3,0.57,16.7,0.0,0.20833333333333334,0.05555555555555556,NYK
Jerome Jordan,0.0,25.0,0.6,0.3,0.1,0.303,108.0,0.3,0.3,18.3,0.561,16.4,0.1,0.23611111111111113,0.02777777777777778,NYK
Dan Gadzuric,0.0,33.0,-14.0,2.7,0.0,1.0,13.0,-16.8,-0.1,-4.3,0.0,13.4,0.0,0.18055555555555555,0.0,NYK
