Name,3PAr,AGE,BPM,DBPM,DWS,FTr,MP,OBPM,OWS,PER,TS,USG,VORP,Norm_OWS,Norm_DWS,Team
Gordon Hayward,0.341,25.0,2.5,-0.1,3.4,0.397,2893.0,2.6,5.5,18.3,0.559,25.7,3.3,1.0,0.8947368421052632,UTA
Rodney Hood,0.462,23.0,0.7,-0.9,2.5,0.206,2541.0,1.6,3.4,14.1,0.542,21.5,1.7,0.631578947368421,0.6578947368421053,UTA
Derrick Favors,0.005,24.0,2.7,2.3,3.4,0.313,1983.0,0.4,3.8,21.6,0.551,23.9,2.3,0.7017543859649122,0.8947368421052632,UTA
Rudy Gobert,0.0,23.0,3.7,4.8,3.8,0.799,1932.0,-1.1,2.6,17.5,0.582,14.2,2.8,0.4912280701754386,1.0,UTA
Trevor Booker,0.106,28.0,1.4,2.3,2.6,0.273,1632.0,-0.9,1.8,14.4,0.533,14.6,1.4,0.3508771929824561,0.6842105263157895,UTA
Raul Neto,0.388,23.0,-2.3,-0.7,1.6,0.167,1499.0,-1.6,0.2,10.2,0.53,17.2,-0.1,0.07017543859649122,0.4210526315789474,UTA
Trey Lyles,0.294,20.0,-2.8,-0.4,1.7,0.188,1382.0,-2.4,0.6,11.6,0.517,17.9,-0.3,0.14035087719298245,0.4473684210526316,UTA
Trey Burke,0.404,23.0,-2.0,-2.5,1.2,0.129,1366.0,0.4,0.9,14.0,0.507,25.3,0.0,0.1929824561403509,0.3157894736842105,UTA
Joe Ingles,0.722,28.0,0.1,0.4,1.6,0.062,1241.0,-0.3,0.7,10.3,0.572,13.5,0.7,0.15789473684210525,0.4210526315789474,UTA
Shelvin Mack,0.306,25.0,-0.8,-0.5,0.9,0.153,879.0,-0.3,0.2,13.2,0.52,22.2,0.3,0.07017543859649122,0.2368421052631579,UTA
Chris Johnson,0.51,25.0,-1.4,1.3,1.2,0.216,857.0,-2.7,-0.1,8.2,0.482,13.6,0.1,0.017543859649122806,0.3157894736842105,UTA
Alec Burks,0.237,24.0,-2.5,-1.6,0.8,0.422,797.0,-0.9,0.7,14.3,0.52,25.9,-0.1,0.15789473684210525,0.2105263157894737,UTA
Jeff Withey,0.012,25.0,1.7,3.7,1.3,0.364,658.0,-2.0,1.1,17.7,0.577,15.1,0.6,0.22807017543859648,0.34210526315789475,UTA
Elijah Millsap,0.308,28.0,-2.8,1.8,0.3,0.462,173.0,-4.6,-0.2,6.5,0.384,14.9,0.0,0.0,0.07894736842105263,UTA
Tibor Pleiss,0.08,26.0,-8.1,-1.1,0.1,0.08,82.0,-7.0,-0.2,3.5,0.464,19.1,-0.1,0.0,0.026315789473684213,UTA
Erick Green,0.333,24.0,-0.6,-2.2,0.0,0.167,35.0,1.6,0.1,14.7,0.505,17.0,0.0,0.052631578947368425,0.0,UTA
J.J. O'Brien,0.0,23.0,-4.7,5.5,0.0,0.0,6.0,-10.2,0.0,1.3,0.0,7.7,0.0,0.03508771929824561,0.0,UTA
