Name,3PAr,AGE,BPM,DBPM,DWS,FTr,MP,OBPM,OWS,PER,TS,USG,VORP,Norm_OWS,Norm_DWS,Team
LeBron James,0.257,33.0,9.6,2.0,3.0,0.336,3026.0,7.6,11.0,28.6,0.621,31.6,8.9,1.0,1.0,CLE
J.R. Smith,0.64,32.0,-1.7,-1.0,0.9,0.094,2244.0,-0.6,0.6,8.5,0.534,13.8,0.2,0.07964601769911503,0.3,CLE
Jeff Green,0.275,31.0,-1.9,-1.7,0.8,0.379,1828.0,-0.2,3.1,14.8,0.587,19.3,0.1,0.30088495575221236,0.26666666666666666,CLE
Kevin Love,0.453,29.0,1.3,-1.5,1.6,0.365,1651.0,2.7,4.7,22.4,0.614,25.1,1.4,0.44247787610619466,0.5333333333333333,CLE
Kyle Korver,0.777,36.0,0.1,-2.0,0.6,0.149,1574.0,2.2,2.8,13.4,0.652,16.0,0.9,0.27433628318584063,0.19999999999999998,CLE
Jae Crowder,0.503,27.0,-1.8,-1.2,0.6,0.245,1346.0,-0.6,1.1,10.2,0.545,15.1,0.1,0.12389380530973451,0.19999999999999998,CLE
Tristan Thompson,0.0,26.0,-2.5,-0.9,0.7,0.336,1072.0,-1.6,1.8,13.6,0.569,12.6,-0.1,0.18584070796460175,0.2333333333333333,CLE
Dwyane Wade,0.161,36.0,-1.4,0.3,0.9,0.308,1069.0,-1.6,0.4,15.9,0.519,24.3,0.2,0.06194690265486725,0.3,CLE
Jose Calderon,0.524,36.0,-1.9,-2.0,0.3,0.162,914.0,0.1,1.5,11.3,0.643,11.6,0.0,0.1592920353982301,0.09999999999999999,CLE
Cedi Osman,0.468,22.0,-2.9,-1.5,0.4,0.247,672.0,-1.4,0.5,11.0,0.577,15.7,-0.2,0.07079646017699115,0.13333333333333333,CLE
George Hill,0.412,31.0,-0.6,-0.6,0.3,0.219,669.0,0.0,0.8,12.2,0.551,15.4,0.2,0.09734513274336283,0.09999999999999999,CLE
Jordan Clarkson,0.376,25.0,-3.1,-3.5,0.2,0.202,632.0,0.4,0.8,15.4,0.565,24.1,-0.2,0.09734513274336283,0.06666666666666667,CLE
Channing Frye,0.533,34.0,-1.3,-0.8,0.5,0.089,545.0,-0.5,0.7,13.9,0.604,15.6,0.1,0.08849557522123894,0.16666666666666666,CLE
Rodney Hood,0.357,25.0,-2.7,-2.3,0.2,0.161,532.0,-0.4,0.6,12.7,0.533,18.3,-0.1,0.07964601769911503,0.06666666666666667,CLE
Larry Nance,0.05,25.0,2.6,1.7,0.7,0.313,499.0,0.8,1.4,21.5,0.585,17.0,0.6,0.15044247787610618,0.2333333333333333,CLE
Isaiah Thomas,0.448,28.0,-5.8,-4.4,0.1,0.351,406.0,-1.4,-0.1,12.3,0.493,28.9,-0.4,0.017699115044247784,0.03333333333333333,CLE
Derrick Rose,0.182,29.0,-7.7,-3.8,0.0,0.311,308.0,-3.9,-0.1,11.6,0.523,25.6,-0.4,0.017699115044247784,0.0,CLE
Iman Shumpert,0.448,27.0,-4.0,-0.1,0.2,0.259,276.0,-3.9,-0.2,6.4,0.48,12.9,-0.1,0.008849557522123892,0.06666666666666667,CLE
Ante Zizic,0.0,21.0,0.1,-1.2,0.2,0.433,214.0,1.3,0.9,24.2,0.746,18.8,0.1,0.10619469026548671,0.06666666666666667,CLE
John Holland,0.61,29.0,-7.3,-2.6,0.1,0.22,174.0,-4.7,-0.3,5.9,0.417,18.5,-0.2,0.0,0.03333333333333333,CLE
London Perrantes,0.231,23.0,-8.7,-1.3,0.0,0.385,66.0,-7.5,-0.1,0.7,0.23,10.9,-0.1,0.017699115044247784,0.0,CLE
Kendrick Perkins,0.0,33.0,-5.7,-0.8,0.0,1.0,15.0,-4.9,0.0,8.4,0.521,11.4,0.0,0.026548672566371678,0.0,CLE
