Name,3PAr,AGE,BPM,DBPM,DWS,FTr,MP,OBPM,OWS,PER,TS,USG,VORP,Norm_OWS,Norm_DWS,Team
Stephen Curry,0.432,24.0,5.4,-0.9,2.8,0.21,2983.0,6.3,8.4,21.3,0.589,26.4,5.6,1.0,0.7567567567567567,GSW
Klay Thompson,0.437,22.0,-0.1,-0.6,2.6,0.13,2936.0,0.4,1.7,12.7,0.533,21.8,1.4,0.27956989247311825,0.7027027027027027,GSW
David Lee,0.003,29.0,2.5,1.5,3.7,0.276,2907.0,1.1,5.4,19.2,0.561,23.2,3.3,0.6774193548387097,1.0,GSW
Jarrett Jack,0.237,29.0,-0.4,-1.4,1.8,0.231,2349.0,1.0,3.9,15.9,0.542,21.0,1.0,0.5161290322580645,0.48648648648648646,GSW
Harrison Barnes,0.231,20.0,-2.4,-0.3,1.9,0.303,2058.0,-2.1,0.9,11.0,0.526,17.7,-0.2,0.1935483870967742,0.5135135135135135,GSW
Carl Landry,0.005,29.0,-0.7,-0.7,1.9,0.453,1876.0,0.0,4.3,17.5,0.605,20.0,0.6,0.5591397849462365,0.5135135135135135,GSW
Festus Ezeli,0.0,23.0,-1.4,2.6,1.5,0.479,1120.0,-4.0,0.0,9.3,0.467,10.7,0.2,0.0967741935483871,0.4054054054054054,GSW
Draymond Green,0.261,22.0,-3.1,1.7,1.6,0.214,1061.0,-4.8,-0.9,7.1,0.404,14.0,-0.3,0.0,0.43243243243243246,GSW
Andrew Bogut,0.005,28.0,2.3,4.8,1.4,0.207,786.0,-2.5,0.4,13.8,0.463,13.4,0.9,0.13978494623655913,0.37837837837837834,GSW
Richard Jefferson,0.331,32.0,-2.9,-0.3,0.6,0.39,568.0,-2.6,0.4,10.3,0.552,14.4,-0.1,0.13978494623655913,0.16216216216216214,GSW
Andris Biedrins,0.0,26.0,0.7,5.7,1.0,0.619,495.0,-5.0,0.1,7.7,0.449,3.7,0.3,0.1075268817204301,0.27027027027027023,GSW
Charles Jenkins,0.024,23.0,-7.2,-1.6,0.2,0.217,291.0,-5.6,-0.3,6.9,0.445,16.9,-0.4,0.06451612903225806,0.05405405405405406,GSW
Kent Bazemore,0.293,23.0,-4.9,-1.5,0.3,0.379,267.0,-3.4,-0.3,11.3,0.454,25.7,-0.2,0.06451612903225806,0.08108108108108107,GSW
Jeremy Tyler,0.0,21.0,-11.5,-2.4,0.1,0.25,63.0,-9.1,-0.2,6.1,0.413,23.2,-0.2,0.07526881720430106,0.02702702702702703,GSW
Brandon Rush,0.222,27.0,-7.1,-5.3,0.0,0.333,25.0,-1.8,0.0,11.9,0.678,23.9,0.0,0.0967741935483871,0.0,GSW
Malcolm Thomas,0.0,24.0,-4.0,2.3,0.0,4.0,21.0,-6.3,0.0,8.8,0.543,8.0,0.0,0.0967741935483871,0.0,GSW
