Name,3PAr,AGE,BPM,DBPM,DWS,FTr,MP,OBPM,OWS,PER,TS,USG,VORP,Norm_OWS,Norm_DWS,Team
Dirk Nowitzki,0.081,31.0,2.6,0.3,3.9,0.392,3039.0,2.3,8.4,22.9,0.578,28.8,3.5,1.0,0.9743589743589743,DAL
Jason Kidd,0.617,36.0,4.3,1.6,4.0,0.148,2881.0,2.7,4.8,17.2,0.577,14.5,4.6,0.586206896551724,1.0,DAL
Jason Terry,0.358,32.0,0.8,-1.7,2.1,0.257,2540.0,2.5,4.4,16.5,0.552,23.0,1.8,0.5402298850574713,0.5128205128205129,DAL
Shawn Marion,0.024,31.0,0.4,1.4,2.8,0.179,2385.0,-0.9,2.1,14.7,0.535,18.1,1.5,0.2758620689655172,0.6923076923076923,DAL
J.J. Barea,0.298,25.0,-2.4,-1.8,1.2,0.171,1546.0,-0.6,1.0,12.8,0.526,19.9,-0.1,0.14942528735632182,0.28205128205128205,DAL
Erick Dampier,0.014,34.0,0.7,2.4,2.0,0.474,1280.0,-1.7,1.8,14.0,0.637,11.4,0.9,0.24137931034482757,0.48717948717948717,DAL
Drew Gooden,0.018,28.0,-1.3,0.7,1.6,0.342,1030.0,-2.1,1.1,16.1,0.528,19.8,0.2,0.16091954022988506,0.38461538461538464,DAL
Caron Butler,0.14,29.0,-0.3,0.8,1.2,0.291,930.0,-1.1,0.2,14.2,0.509,22.3,0.4,0.057471264367816084,0.28205128205128205,DAL
Josh Howard,0.219,29.0,-3.5,-1.4,0.8,0.348,827.0,-2.1,0.0,12.0,0.492,24.3,-0.3,0.03448275862068965,0.17948717948717952,DAL
Brendan Haywood,0.006,30.0,1.9,3.0,1.1,0.558,741.0,-1.1,1.1,16.1,0.582,14.0,0.7,0.16091954022988506,0.25641025641025644,DAL
Rodrigue Beaubois,0.368,21.0,1.3,-1.1,0.8,0.174,700.0,2.4,1.1,18.5,0.617,24.7,0.6,0.16091954022988506,0.17948717948717952,DAL
Eduardo Najera,0.505,33.0,-0.1,1.2,0.6,0.129,481.0,-1.3,0.3,9.1,0.549,10.6,0.2,0.0689655172413793,0.12820512820512822,DAL
Kris Humphries,0.0,24.0,-4.5,-1.2,0.4,0.383,315.0,-3.3,0.2,14.8,0.487,21.5,-0.2,0.057471264367816084,0.07692307692307694,DAL
Quinton Ross,0.232,28.0,-3.2,0.0,0.2,0.143,301.0,-3.2,0.1,5.4,0.454,9.6,-0.1,0.04597701149425287,0.025641025641025644,DAL
Tim Thomas,0.406,32.0,-0.4,-1.5,0.3,0.226,285.0,1.1,0.4,15.1,0.579,21.1,0.1,0.08045977011494251,0.05128205128205128,DAL
DeShawn Stevenson,0.417,28.0,-5.6,-0.8,0.2,0.167,267.0,-4.8,-0.3,3.2,0.38,12.1,-0.2,0.0,0.025641025641025644,DAL
James Singleton,0.344,28.0,-1.9,1.7,0.4,0.094,211.0,-3.6,-0.2,10.2,0.443,17.1,0.0,0.011494252873563215,0.07692307692307694,DAL
Matt Carroll,0.38,29.0,-6.6,-2.5,0.1,0.12,121.0,-4.1,-0.2,7.1,0.437,22.7,-0.1,0.011494252873563215,0.0,DAL
