Name,3PAr,AGE,BPM,DBPM,DWS,FTr,MP,OBPM,OWS,PER,TS,USG,VORP,Norm_OWS,Norm_DWS,Team
Luol Deng,0.285,26.0,2.1,1.6,3.6,0.219,2129.0,0.5,2.3,14.1,0.5,19.8,2.2,0.4693877551020407,0.8292682926829269,CHI
Carlos Boozer,0.001,30.0,2.0,1.7,4.3,0.163,1948.0,0.3,3.3,19.7,0.549,23.8,2.0,0.6734693877551019,1.0,CHI
Joakim Noah,0.002,26.0,5.8,4.0,4.2,0.42,1945.0,1.8,4.9,19.6,0.561,15.8,3.8,1.0,0.9756097560975611,CHI
Ronnie Brewer,0.155,26.0,1.2,2.3,2.9,0.225,1635.0,-1.0,1.0,12.3,0.465,15.3,1.3,0.2040816326530612,0.6585365853658537,CHI
Kyle Korver,0.658,30.0,2.5,0.0,2.1,0.16,1469.0,2.5,3.1,13.6,0.6,15.3,1.7,0.6326530612244897,0.46341463414634154,CHI
Derrick Rose,0.249,23.0,4.9,-0.6,2.0,0.344,1375.0,5.5,4.1,23.0,0.532,30.5,2.4,0.8367346938775508,0.4390243902439025,CHI
Taj Gibson,0.0,26.0,1.2,2.3,2.6,0.334,1284.0,-1.1,1.8,16.9,0.522,18.6,1.0,0.36734693877551017,0.5853658536585367,CHI
C.J. Watson,0.396,27.0,-0.1,-0.5,1.8,0.238,1159.0,0.4,0.8,13.3,0.491,22.8,0.5,0.16326530612244897,0.39024390243902446,CHI
Omer Asik,0.0,25.0,1.1,4.4,2.5,0.66,971.0,-3.3,0.1,13.4,0.509,12.6,0.8,0.02040816326530612,0.5609756097560976,CHI
John Lucas III,0.391,29.0,0.2,-2.1,1.0,0.089,726.0,2.3,1.2,16.3,0.496,26.0,0.4,0.24489795918367344,0.19512195121951223,CHI
Richard Hamilton,0.148,33.0,-2.1,-1.7,0.8,0.119,697.0,-0.4,0.5,13.2,0.5,24.5,0.0,0.1020408163265306,0.1463414634146342,CHI
Jimmy Butler,0.139,22.0,-1.3,0.4,0.6,0.709,359.0,-1.7,0.5,12.5,0.526,14.9,0.1,0.1020408163265306,0.0975609756097561,CHI
Brian Scalabrine,0.233,33.0,0.9,2.9,0.2,0.2,122.0,-2.0,0.0,13.5,0.49,15.5,0.1,0.0,0.0,CHI
Mike James,0.204,36.0,-2.9,-1.9,0.2,0.163,120.0,-0.9,0.1,13.7,0.505,25.3,0.0,0.02040816326530612,0.0,CHI
