Name,3PAr,AGE,BPM,DBPM,DWS,FTr,MP,OBPM,OWS,PER,TS,USG,VORP,Norm_OWS,Norm_DWS,Team
DeMar DeRozan,0.08,27.0,0.9,-1.5,2.4,0.419,2620.0,2.4,6.7,24.0,0.552,34.3,1.9,0.8625,0.793103448275862,TOR
Kyle Lowry,0.51,30.0,6.6,-0.5,2.3,0.398,2244.0,7.1,7.8,22.9,0.623,24.9,4.9,1.0,0.7586206896551724,TOR
Jonas Valanciunas,0.003,24.0,-0.6,-0.1,3.0,0.309,2066.0,-0.5,4.9,20.1,0.601,19.5,0.7,0.6375000000000001,1.0,TOR
Cory Joseph,0.204,25.0,-0.8,-0.4,1.7,0.185,2003.0,-0.4,1.7,13.2,0.518,18.4,0.6,0.2375,0.5517241379310345,TOR
DeMarre Carroll,0.582,30.0,1.0,0.4,2.1,0.213,1882.0,0.7,1.7,11.9,0.53,15.6,1.4,0.2375,0.6896551724137931,TOR
Patrick Patterson,0.659,27.0,0.9,0.4,1.6,0.156,1599.0,0.5,1.7,10.8,0.542,12.5,1.2,0.2375,0.5172413793103449,TOR
Norman Powell,0.342,23.0,-1.5,-1.1,1.4,0.314,1368.0,-0.4,1.4,14.0,0.552,21.1,0.2,0.19999999999999998,0.44827586206896547,TOR
Terrence Ross,0.534,25.0,0.3,-0.9,1.3,0.104,1207.0,1.2,1.6,14.9,0.558,19.8,0.7,0.225,0.41379310344827586,TOR
Lucas Nogueira,0.077,24.0,5.4,5.6,2.0,0.429,1088.0,-0.1,1.7,15.5,0.682,9.5,2.0,0.2375,0.6551724137931034,TOR
Pascal Siakam,0.034,22.0,-1.1,1.9,1.2,0.156,859.0,-3.0,0.4,11.5,0.523,13.1,0.2,0.07500000000000001,0.3793103448275862,TOR
Serge Ibaka,0.369,27.0,-2.1,-0.5,0.8,0.122,712.0,-1.5,0.4,13.8,0.556,20.9,0.0,0.07500000000000001,0.24137931034482762,TOR
Jakob Poeltl,0.0,21.0,-0.7,0.5,0.7,0.496,626.0,-1.2,0.9,12.2,0.589,12.1,0.2,0.1375,0.20689655172413793,TOR
P.J. Tucker,0.469,31.0,1.1,1.9,0.9,0.125,609.0,-0.7,0.4,10.4,0.515,10.9,0.5,0.07500000000000001,0.27586206896551724,TOR
Delon Wright,0.259,24.0,1.1,1.2,0.6,0.474,446.0,-0.1,0.5,15.0,0.535,16.6,0.4,0.0875,0.1724137931034483,TOR
Fred VanVleet,0.261,22.0,-3.2,0.0,0.4,0.198,294.0,-3.2,-0.1,10.5,0.443,20.6,-0.1,0.0125,0.10344827586206898,TOR
Jared Sullinger,0.383,24.0,-7.5,-2.5,0.1,0.17,118.0,-4.9,-0.2,6.0,0.366,20.7,-0.2,0.0,0.0,TOR
Bruno Caboclo,0.375,21.0,0.8,0.7,0.1,0.0,40.0,0.1,0.0,14.6,0.438,20.1,0.0,0.025,0.0,TOR
