Name,3PAr,AGE,BPM,DBPM,DWS,FTr,MP,OBPM,OWS,PER,TS,USG,VORP,Norm_OWS,Norm_DWS,Team
Brandon Jennings,0.319,20.0,0.9,0.2,3.9,0.225,2671.0,0.6,0.3,14.5,0.475,26.1,1.9,0.15909090909090906,0.8125,MIL
Carlos Delfino,0.499,27.0,1.6,1.8,3.7,0.163,2279.0,-0.1,1.1,12.9,0.526,18.0,2.1,0.3409090909090909,0.7708333333333334,MIL
Andrew Bogut,0.002,25.0,3.4,4.3,4.8,0.26,2229.0,-0.9,2.6,20.7,0.54,23.3,3.0,0.6818181818181818,1.0,MIL
Ersan Ilyasova,0.331,22.0,0.8,0.5,3.3,0.217,1898.0,0.3,2.5,15.7,0.526,20.8,1.3,0.6590909090909091,0.6875,MIL
Luc Mbah a Moute,0.046,23.0,1.4,2.9,3.0,0.36,1866.0,-1.6,1.8,11.8,0.53,12.1,1.6,0.5,0.625,MIL
Luke Ridnour,0.264,28.0,0.9,-1.5,2.2,0.204,1759.0,2.4,4.0,17.7,0.57,22.0,1.3,1.0,0.45833333333333337,MIL
Charlie Bell,0.451,30.0,-1.7,0.2,1.9,0.151,1611.0,-2.0,0.1,7.9,0.486,14.8,0.1,0.11363636363636363,0.3958333333333333,MIL
John Salmons,0.264,30.0,2.1,-0.3,1.4,0.357,1129.0,2.4,2.5,17.6,0.581,22.7,1.1,0.6590909090909091,0.2916666666666667,MIL
Kurt Thomas,0.0,37.0,-0.8,3.8,2.0,0.072,1049.0,-4.6,0.0,9.9,0.489,11.3,0.3,0.09090909090909091,0.4166666666666667,MIL
Hakim Warrick,0.016,27.0,-2.6,-0.8,1.3,0.455,1024.0,-1.8,1.2,15.6,0.54,22.6,-0.2,0.36363636363636365,0.27083333333333337,MIL
Jerry Stackhouse,0.411,35.0,-2.2,-0.4,1.1,0.218,855.0,-1.8,-0.3,11.1,0.517,21.9,0.0,0.02272727272727273,0.22916666666666669,MIL
Michael Redd,0.282,30.0,-2.1,-0.5,0.7,0.31,492.0,-1.6,-0.1,12.1,0.444,23.7,0.0,0.06818181818181819,0.14583333333333334,MIL
Jodie Meeks,0.463,22.0,-4.6,-0.6,0.7,0.119,486.0,-4.0,-0.4,8.4,0.454,19.2,-0.3,0.0,0.14583333333333334,MIL
Dan Gadzuric,0.0,31.0,-2.4,2.2,0.6,0.281,314.0,-4.5,-0.1,10.5,0.44,16.6,0.0,0.06818181818181819,0.125,MIL
Roko Ukic,0.4,25.0,-5.7,-4.2,0.1,0.367,97.0,-1.5,0.1,12.2,0.574,19.1,-0.1,0.11363636363636363,0.020833333333333336,MIL
Royal Ivey,0.393,28.0,-2.7,2.2,0.2,0.179,90.0,-4.8,-0.2,6.8,0.381,18.2,0.0,0.045454545454545456,0.04166666666666667,MIL
Francisco Elson,0.0,33.0,-5.8,0.1,0.1,0.154,62.0,-5.8,0.0,5.4,0.36,10.9,-0.1,0.09090909090909091,0.020833333333333336,MIL
Primoz Brezec,0.0,30.0,-5.2,-0.2,0.1,0.308,59.0,-5.0,0.0,7.6,0.474,12.9,0.0,0.09090909090909091,0.020833333333333336,MIL
Darnell Jackson,0.2,24.0,-21.2,-8.0,0.0,0.0,9.0,-13.3,-0.1,-6.3,0.2,25.2,0.0,0.06818181818181819,0.0,MIL
