Name,3PAr,AGE,BPM,DBPM,DWS,FTr,MP,OBPM,OWS,PER,TS,USG,VORP,Norm_OWS,Norm_DWS,Team
Kris Humphries,0.0,26.0,-0.2,0.4,1.7,0.414,2162.0,-0.6,3.6,17.9,0.539,19.3,1.0,0.976190476190476,1.0,BRK
Deron Williams,0.356,27.0,2.1,-2.8,0.4,0.317,1999.0,4.9,3.7,20.3,0.527,30.1,2.1,1.0,0.23529411764705885,BRK
MarShon Brooks,0.234,23.0,-2.5,-1.8,0.3,0.231,1648.0,-0.7,0.5,12.9,0.502,22.9,-0.2,0.23809523809523808,0.17647058823529413,BRK
Anthony Morrow,0.435,26.0,-3.0,-3.4,0.0,0.158,1636.0,0.4,1.7,13.1,0.531,21.6,-0.4,0.5238095238095238,0.0,BRK
Shelden Williams,0.0,28.0,-1.1,1.2,1.0,0.517,1276.0,-2.3,1.1,11.9,0.543,11.2,0.3,0.38095238095238093,0.5882352941176471,BRK
DeShawn Stevenson,0.843,30.0,-4.5,-1.4,0.1,0.093,960.0,-3.1,-0.3,4.3,0.413,9.4,-0.6,0.047619047619047616,0.05882352941176471,BRK
Johan Petro,0.004,26.0,-4.3,-0.3,0.6,0.142,920.0,-4.0,0.1,10.3,0.452,15.6,-0.5,0.14285714285714285,0.35294117647058826,BRK
Jordan Farmar,0.397,25.0,-1.8,-4.1,0.0,0.2,831.0,2.4,1.8,17.4,0.592,22.6,0.1,0.5476190476190476,0.0,BRK
Sundiata Gaines,0.303,25.0,-0.8,-0.6,0.6,0.354,793.0,-0.2,0.4,15.0,0.465,21.1,0.2,0.21428571428571427,0.35294117647058826,BRK
Gerald Green,0.344,26.0,-1.6,-1.8,0.4,0.203,781.0,0.2,0.8,15.8,0.574,23.6,0.1,0.30952380952380953,0.23529411764705885,BRK
Jordan Williams,0.0,21.0,-3.1,-1.1,0.4,0.434,635.0,-1.9,1.0,14.5,0.544,14.7,-0.2,0.35714285714285715,0.23529411764705885,BRK
Gerald Wallace,0.257,29.0,1.2,0.2,0.4,0.317,573.0,1.0,1.0,17.2,0.528,20.5,0.5,0.35714285714285715,0.23529411764705885,BRK
Shawne Williams,0.592,25.0,-5.5,-1.8,0.1,0.075,514.0,-3.7,-0.5,4.9,0.372,14.7,-0.5,0.0,0.05882352941176471,BRK
Mehmet Okur,0.518,32.0,-3.1,-1.3,0.1,0.036,454.0,-1.8,-0.2,8.4,0.46,16.8,-0.1,0.07142857142857142,0.05882352941176471,BRK
Damion James,0.029,24.0,-6.3,1.1,0.1,0.343,170.0,-7.3,-0.3,6.1,0.422,14.1,-0.2,0.047619047619047616,0.05882352941176471,BRK
Brook Lopez,0.0,23.0,-4.8,-4.8,0.0,0.416,136.0,0.0,0.3,21.9,0.527,32.7,-0.1,0.19047619047619047,0.0,BRK
Armon Johnson,0.071,22.0,-5.2,-2.7,0.0,0.143,119.0,-2.5,0.1,12.5,0.504,19.1,-0.1,0.14285714285714285,0.0,BRK
Keith Bogans,0.571,31.0,-5.1,-2.7,0.0,0.238,94.0,-2.3,0.0,4.8,0.453,12.8,-0.1,0.11904761904761904,0.0,BRK
Larry Owens,0.455,29.0,-5.5,-1.7,0.0,0.364,75.0,-3.8,0.0,5.8,0.509,9.0,-0.1,0.11904761904761904,0.0,BRK
Jerry Smith,0.429,24.0,-1.7,1.7,0.1,0.0,46.0,-3.4,-0.1,7.8,0.25,13.9,0.0,0.09523809523809523,0.05882352941176471,BRK
Andre Emmett,0.143,29.0,-2.9,-0.7,0.0,1.143,45.0,-2.3,0.1,13.3,0.618,12.7,0.0,0.14285714285714285,0.0,BRK
Dennis Horner,0.25,23.0,-13.6,-6.7,0.0,1.0,22.0,-6.8,0.0,6.6,0.434,14.1,-0.1,0.11904761904761904,0.0,BRK
