Name,3PAr,AGE,BPM,DBPM,DWS,FTr,MP,OBPM,OWS,PER,TS,USG,VORP,Norm_OWS,Norm_DWS,Team
Anthony Davis,0.009,20.0,4.5,2.2,3.2,0.438,2358.0,2.3,7.2,26.5,0.582,25.2,3.9,1.0,1.0,NOP
Eric Gordon,0.316,25.0,-1.2,-2.5,0.5,0.273,2057.0,1.2,2.0,14.9,0.54,23.2,0.4,0.28767123287671237,0.15625,NOP
Al-Farouq Aminu,0.097,23.0,-0.3,1.0,1.8,0.277,2045.0,-1.4,1.3,13.2,0.516,14.3,0.9,0.19178082191780824,0.5625,NOP
Tyreke Evans,0.106,24.0,0.8,-0.4,1.3,0.346,2028.0,1.2,1.8,18.4,0.504,27.1,1.4,0.26027397260273977,0.40625,NOP
Brian Roberts,0.306,28.0,-2.9,-3.2,0.2,0.229,1667.0,0.3,2.0,13.4,0.529,20.0,-0.4,0.28767123287671237,0.0625,NOP
Anthony Morrow,0.375,28.0,-2.4,-3.1,0.3,0.167,1426.0,0.8,2.1,13.9,0.57,19.4,-0.1,0.30136986301369867,0.09374999999999999,NOP
Austin Rivers,0.209,21.0,-3.9,-2.5,0.4,0.365,1339.0,-1.5,0.2,11.6,0.482,21.3,-0.7,0.04109589041095891,0.125,NOP
Jrue Holiday,0.17,23.0,0.7,-0.8,0.7,0.139,1143.0,1.5,0.8,17.1,0.505,23.3,0.8,0.12328767123287672,0.21874999999999997,NOP
Greg Stiemsma,0.008,28.0,0.6,2.9,1.0,0.262,1007.0,-2.3,0.5,9.7,0.584,8.1,0.7,0.0821917808219178,0.3125,NOP
Alexis Ajinca,0.004,25.0,-0.7,0.8,0.9,0.269,951.0,-1.5,1.2,14.6,0.589,16.3,0.3,0.17808219178082194,0.28125,NOP
Jason Smith,0.0,27.0,-3.5,-0.9,0.4,0.177,830.0,-2.6,0.5,12.4,0.495,18.2,-0.3,0.0821917808219178,0.125,NOP
Ryan Anderson,0.463,25.0,-0.1,-4.5,0.1,0.175,795.0,4.3,2.2,18.8,0.572,22.9,0.4,0.31506849315068497,0.03125,NOP
Darius Miller,0.464,23.0,-2.3,-1.7,0.2,0.217,723.0,-0.7,0.6,9.0,0.55,12.8,-0.1,0.0958904109589041,0.0625,NOP
Jeff Withey,0.008,23.0,0.3,1.7,0.6,0.566,684.0,-1.4,1.2,15.2,0.59,12.0,0.4,0.17808219178082194,0.18749999999999997,NOP
Luke Babbitt,0.617,24.0,-1.4,-1.9,0.2,0.117,473.0,0.5,0.5,12.1,0.525,17.0,0.1,0.0821917808219178,0.0625,NOP
Lou Amundson,0.0,31.0,-1.3,2.1,0.2,0.75,184.0,-3.4,-0.1,9.2,0.446,14.0,0.0,0.0,0.0625,NOP
Lance Thomas,0.0,25.0,-10.7,-2.7,0.0,0.444,42.0,-8.0,-0.1,0.5,0.279,13.8,-0.1,0.0,0.0,NOP
James Southerland,0.417,23.0,-9.6,-4.3,0.0,0.167,27.0,-5.3,0.0,17.7,0.543,23.4,-0.1,0.013698630136986302,0.0,NOP
Melvin Ely,0.0,35.0,-7.6,-2.8,0.0,0.0,27.0,-4.9,0.0,3.9,0.5,10.1,0.0,0.013698630136986302,0.0,NOP
Arinze Onuaku,0.0,26.0,-6.4,-1.2,0.0,0.5,25.0,-5.2,0.0,5.6,0.307,10.7,0.0,0.013698630136986302,0.0,NOP
Josh Childress,0.0,30.0,-4.3,2.0,0.0,0.0,24.0,-6.2,0.0,3.9,0.0,1.9,0.0,0.013698630136986302,0.0,NOP
