Name,3PAr,AGE,BPM,DBPM,DWS,FTr,MP,OBPM,OWS,PER,TS,USG,VORP,Norm_OWS,Norm_DWS,Team
Wilson Chandler,0.347,29.0,-0.9,-1.4,1.1,0.207,2197.0,0.5,2.4,14.9,0.545,22.0,0.6,0.345679012345679,0.55,DEN
Danilo Gallinari,0.432,28.0,0.8,-2.1,0.7,0.516,2134.0,2.9,6.2,17.4,0.622,20.0,1.5,0.8148148148148149,0.35,DEN
Jameer Nelson,0.452,34.0,-2.0,-2.3,0.5,0.104,2045.0,0.4,2.3,11.5,0.544,15.8,0.0,0.3333333333333333,0.25,DEN
Nikola Jokic,0.163,21.0,8.4,2.2,2.0,0.267,2038.0,6.2,7.7,26.3,0.64,23.5,5.3,1.0,1.0,DEN
Gary Harris,0.4,22.0,1.5,-1.6,0.7,0.21,1782.0,3.1,3.9,16.5,0.611,18.4,1.6,0.5308641975308642,0.35,DEN
Jamal Murray,0.471,19.0,-2.6,-2.1,0.7,0.164,1764.0,-0.5,0.6,11.9,0.518,21.6,-0.3,0.1234567901234568,0.35,DEN
Will Barton,0.353,26.0,0.3,-1.0,0.8,0.285,1705.0,1.3,2.5,15.5,0.547,21.1,1.0,0.35802469135802467,0.4,DEN
Emmanuel Mudiay,0.323,20.0,-3.7,-1.7,0.5,0.303,1406.0,-2.0,-0.4,10.9,0.483,22.6,-0.6,0.0,0.25,DEN
Kenneth Faried,0.014,27.0,0.8,-0.1,1.2,0.454,1296.0,0.9,3.3,20.3,0.588,18.3,0.9,0.4567901234567901,0.6,DEN
Juan Hernangomez,0.504,21.0,-1.3,-1.2,0.6,0.339,842.0,-0.1,1.2,13.4,0.592,14.6,0.1,0.19753086419753088,0.3,DEN
Jusuf Nurkic,0.0,22.0,-2.3,1.0,0.8,0.379,807.0,-3.2,-0.2,15.0,0.515,22.6,-0.1,0.02469135802469136,0.4,DEN
Darrell Arthur,0.544,28.0,-0.3,-0.6,0.4,0.102,639.0,0.3,0.6,12.8,0.583,17.3,0.3,0.1234567901234568,0.2,DEN
Mason Plumlee,0.006,26.0,1.5,2.2,0.6,0.42,632.0,-0.7,0.8,16.3,0.571,17.5,0.6,0.14814814814814817,0.3,DEN
Malik Beasley,0.384,20.0,-3.9,-3.5,0.1,0.137,165.0,-0.5,0.1,13.7,0.536,22.0,-0.1,0.0617283950617284,0.05,DEN
Mike Miller,0.87,36.0,-4.1,-0.8,0.1,0.087,151.0,-3.2,0.0,7.6,0.586,10.4,-0.1,0.04938271604938272,0.05,DEN
Alonzo Gee,0.214,29.0,-4.6,1.0,0.1,0.643,89.0,-5.6,-0.1,3.1,0.306,10.5,-0.1,0.03703703703703704,0.05,DEN
Johnny O'Bryant,0.2,23.0,-4.0,-3.2,0.0,0.267,46.0,-0.8,0.1,14.4,0.597,18.3,0.0,0.0617283950617284,0.0,DEN
Roy Hibbert,0.0,30.0,3.2,5.1,0.0,0.0,11.0,-1.9,0.0,16.3,0.667,15.5,0.0,0.04938271604938272,0.0,DEN
Jarnell Stokes,0.0,23.0,15.4,3.6,0.0,2.0,7.0,11.8,0.1,31.5,0.798,11.4,0.0,0.0617283950617284,0.0,DEN
