Name,3PAr,AGE,BPM,DBPM,DWS,FTr,MP,OBPM,OWS,PER,TS,USG,VORP,Norm_OWS,Norm_DWS,Team
Marc Gasol,0.016,30.0,4.8,3.5,4.7,0.41,2687.0,1.3,5.5,21.7,0.558,24.6,4.6,1.0,1.0,MEM
Courtney Lee,0.348,29.0,0.5,0.2,2.4,0.201,2354.0,0.3,2.5,11.5,0.555,15.2,1.5,0.5,0.5106382978723404,MEM
Zach Randolph,0.021,33.0,1.5,1.1,3.8,0.32,2304.0,0.4,3.4,19.5,0.538,24.3,2.0,0.65,0.8085106382978723,MEM
Mike Conley,0.314,27.0,2.7,-0.5,2.7,0.282,2225.0,3.2,4.2,18.6,0.558,23.7,2.6,0.7833333333333333,0.574468085106383,MEM
Tony Allen,0.064,33.0,3.3,3.7,3.2,0.277,1648.0,-0.4,0.9,14.6,0.528,16.6,2.2,0.2333333333333333,0.6808510638297872,MEM
Beno Udrih,0.192,32.0,-0.8,-1.0,1.6,0.202,1494.0,0.2,2.0,15.4,0.55,19.6,0.5,0.4166666666666667,0.3404255319148936,MEM
Jeff Green,0.28,28.0,0.0,-0.3,1.5,0.291,1361.0,0.3,1.7,14.2,0.53,20.5,0.7,0.3666666666666667,0.3191489361702127,MEM
Kosta Koufos,0.0,25.0,-1.5,1.9,2.5,0.237,1348.0,-3.4,0.8,14.2,0.53,15.8,0.2,0.21666666666666667,0.5319148936170213,MEM
Vince Carter,0.571,38.0,-1.4,-0.3,1.4,0.14,1091.0,-1.1,-0.5,9.6,0.445,19.9,0.2,0.0,0.2978723404255319,MEM
Nick Calathes,0.174,25.0,-0.3,1.8,1.5,0.182,838.0,-2.1,-0.4,12.3,0.455,17.9,0.4,0.016666666666666663,0.3191489361702127,MEM
Jon Leuer,0.106,25.0,-3.1,0.0,1.2,0.216,824.0,-3.1,0.2,11.9,0.478,18.6,-0.2,0.11666666666666665,0.2553191489361702,MEM
Tayshaun Prince,0.18,34.0,-2.0,-0.2,0.6,0.164,628.0,-1.8,0.4,10.6,0.484,15.4,0.0,0.15,0.1276595744680851,MEM
Quincy Pondexter,0.541,26.0,-2.4,-1.0,0.4,0.222,540.0,-1.4,0.2,7.1,0.452,13.4,0.0,0.11666666666666665,0.0851063829787234,MEM
Jordan Adams,0.291,20.0,-0.6,1.2,0.4,0.267,248.0,-1.8,0.0,12.8,0.489,20.4,0.1,0.08333333333333333,0.0851063829787234,MEM
JaMychal Green,0.1,24.0,-1.3,0.2,0.2,0.25,139.0,-1.5,0.1,15.8,0.608,18.6,0.0,0.09999999999999999,0.0425531914893617,MEM
Jarnell Stokes,0.0,21.0,0.5,0.7,0.2,0.757,126.0,-0.2,0.3,18.6,0.578,20.5,0.1,0.13333333333333333,0.0425531914893617,MEM
Russ Smith,0.333,23.0,2.2,-1.2,0.1,0.867,36.0,3.4,0.1,22.7,0.603,32.8,0.0,0.09999999999999999,0.02127659574468085,MEM
Tyrus Thomas,0.0,28.0,-1.6,-8.5,0.0,2.0,7.0,6.8,0.1,31.4,1.064,12.3,0.0,0.09999999999999999,0.0,MEM
Kalin Lucas,0.0,25.0,-1.3,6.6,0.0,0.0,6.0,-7.9,0.0,-0.7,0.0,7.6,0.0,0.08333333333333333,0.0,MEM
