Name,3PAr,AGE,BPM,DBPM,DWS,FTr,MP,OBPM,OWS,PER,TS,USG,VORP,Norm_OWS,Norm_DWS,Team
Aaron Brooks,0.394,25.0,0.2,-2.5,1.6,0.224,2919.0,2.7,3.9,16.0,0.549,25.7,1.6,0.9534883720930232,0.5161290322580645,HOU
Luis Scola,0.005,29.0,-0.4,0.4,3.0,0.245,2671.0,-0.8,3.4,17.2,0.55,22.7,1.1,0.8372093023255814,0.9677419354838709,HOU
Trevor Ariza,0.407,24.0,1.3,1.3,3.1,0.228,2629.0,0.0,0.1,13.3,0.488,21.2,2.2,0.06976744186046513,1.0,HOU
Shane Battier,0.624,31.0,2.1,1.9,2.1,0.237,2168.0,0.1,2.2,11.1,0.541,11.4,2.2,0.558139534883721,0.6774193548387097,HOU
Chuck Hayes,0.0,26.0,1.2,3.3,2.4,0.201,1773.0,-2.1,1.2,11.7,0.5,10.8,1.4,0.3255813953488372,0.7741935483870968,HOU
Kyle Lowry,0.293,23.0,1.3,0.0,1.4,0.56,1651.0,1.3,2.9,15.5,0.536,18.6,1.4,0.7209302325581396,0.4516129032258064,HOU
Chase Budinger,0.441,21.0,-1.1,-1.5,1.2,0.154,1488.0,0.3,1.9,14.1,0.545,19.4,0.3,0.48837209302325585,0.3870967741935484,HOU
Carl Landry,0.0,26.0,0.0,-1.0,1.3,0.507,1415.0,1.0,4.1,21.1,0.621,23.8,0.7,1.0,0.41935483870967744,HOU
David Andersen,0.229,29.0,-3.8,-1.3,0.9,0.197,891.0,-2.5,0.4,12.1,0.497,20.2,-0.4,0.13953488372093026,0.2903225806451613,HOU
Kevin Martin,0.282,26.0,-1.0,-2.3,0.5,0.523,859.0,1.2,1.8,17.1,0.586,25.4,0.2,0.46511627906976744,0.16129032258064516,HOU
Jordan Hill,0.0,22.0,-2.2,-0.5,0.4,0.431,372.0,-1.7,0.6,15.7,0.567,17.6,0.0,0.186046511627907,0.12903225806451613,HOU
Jared Jeffries,0.107,28.0,-1.2,1.4,0.3,0.321,332.0,-2.7,0.1,10.1,0.459,14.6,0.1,0.06976744186046513,0.0967741935483871,HOU
Jermaine Taylor,0.185,23.0,-5.5,-1.9,0.2,0.387,303.0,-3.5,-0.1,11.4,0.46,23.1,-0.3,0.023255813953488375,0.06451612903225806,HOU
Garrett Temple,0.414,23.0,-4.4,0.0,0.1,0.828,118.0,-4.4,-0.1,8.6,0.569,20.1,-0.1,0.023255813953488375,0.03225806451612903,HOU
Mike Harris,0.037,26.0,-7.6,-0.2,0.1,0.333,82.0,-7.4,-0.2,6.4,0.404,21.6,-0.1,0.0,0.03225806451612903,HOU
Joey Dorsey,0.0,26.0,-2.7,0.9,0.1,0.182,54.0,-3.6,0.0,11.5,0.463,13.0,0.0,0.04651162790697675,0.03225806451612903,HOU
Tracy McGrady,0.105,30.0,-6.1,-2.0,0.0,0.316,46.0,-4.1,0.0,12.4,0.439,21.8,0.0,0.04651162790697675,0.0,HOU
Brian Cook,0.391,29.0,-15.8,-4.4,0.0,0.304,44.0,-11.4,-0.2,2.4,0.403,32.2,-0.2,0.0,0.0,HOU
Hilton Armstrong,0.059,25.0,-6.1,2.1,0.1,0.118,40.0,-8.2,-0.2,1.1,0.28,25.3,0.0,0.0,0.03225806451612903,HOU
Will Conroy,0.3,27.0,-14.0,-3.8,0.0,0.2,36.0,-10.2,-0.2,-2.4,0.276,18.3,-0.1,0.0,0.0,HOU
Pops Mensah-Bonsu,0.0,26.0,-1.1,3.8,0.0,1.5,13.0,-4.9,0.0,15.2,0.377,22.6,0.0,0.04651162790697675,0.0,HOU
