Name,3PAr,AGE,BPM,DBPM,DWS,FTr,MP,OBPM,OWS,PER,TS,USG,VORP,Norm_OWS,Norm_DWS,Team
Ben Simmons,0.011,21.0,4.6,3.6,5.0,0.342,2732.0,1.0,4.2,20.0,0.557,22.3,4.6,0.8800000000000001,1.0,PHI
Robert Covington,0.658,27.0,2.5,2.1,4.5,0.163,2532.0,0.4,1.6,12.9,0.563,17.2,2.9,0.36,0.9,PHI
Dario Saric,0.448,23.0,1.4,-0.2,2.8,0.233,2310.0,1.6,3.8,15.8,0.582,20.9,2.0,0.8,0.5599999999999999,PHI
J.J. Redick,0.523,33.0,0.0,-2.6,1.8,0.248,2116.0,2.6,4.8,15.9,0.614,21.7,1.1,1.0,0.36,PHI
Joel Embiid,0.203,23.0,2.6,2.5,3.8,0.442,1912.0,0.1,2.3,22.9,0.573,33.4,2.2,0.5,0.76,PHI
T.J. McConnell,0.147,25.0,-0.7,1.1,2.5,0.093,1706.0,-1.8,1.3,12.5,0.545,13.8,0.5,0.3,0.5,PHI
Amir Johnson,0.123,30.0,2.9,3.1,2.0,0.327,1171.0,-0.2,2.1,14.8,0.575,12.8,1.5,0.4600000000000001,0.4,PHI
Jerryd Bayless,0.557,29.0,-2.7,-1.0,0.9,0.168,925.0,-1.8,0.2,7.5,0.546,15.1,-0.2,0.08,0.18,PHI
Timothe Luwawu-Cabarrot,0.592,22.0,-4.7,-2.4,0.7,0.217,807.0,-2.3,0.1,7.0,0.511,17.5,-0.5,0.06000000000000001,0.13999999999999999,PHI
Richaun Holmes,0.129,24.0,1.7,1.9,1.3,0.232,746.0,-0.2,1.6,17.4,0.585,16.6,0.7,0.36,0.26,PHI
Marco Belinelli,0.53,31.0,-0.8,-1.8,0.7,0.194,737.0,1.1,1.1,14.2,0.628,19.8,0.2,0.26,0.13999999999999999,PHI
Ersan Ilyasova,0.392,30.0,0.1,0.3,0.9,0.212,554.0,-0.2,0.6,14.6,0.537,20.1,0.3,0.16,0.18,PHI
Justin Anderson,0.51,24.0,-2.0,-1.5,0.7,0.188,519.0,-0.5,0.6,13.0,0.54,19.3,0.0,0.16,0.13999999999999999,PHI
Trevor Booker,0.064,30.0,0.7,1.4,0.7,0.358,494.0,-0.7,1.0,14.5,0.618,12.6,0.3,0.24,0.13999999999999999,PHI
Markelle Fultz,0.009,19.0,-3.0,0.8,0.4,0.189,253.0,-3.8,-0.2,12.4,0.416,23.1,-0.1,0.0,0.08,PHI
Furkan Korkmaz,0.607,20.0,-6.9,-1.8,0.1,0.143,80.0,-5.0,-0.1,3.4,0.386,16.9,-0.1,0.02,0.02,PHI
James Young,0.714,22.0,-6.6,-3.6,0.0,0.429,61.0,-3.0,0.0,4.6,0.511,12.3,-0.1,0.04,0.0,PHI
Nik Stauskas,0.25,24.0,-4.8,2.5,0.1,0.5,45.0,-7.4,-0.1,0.9,0.41,8.4,0.0,0.02,0.02,PHI
Jahlil Okafor,0.0,22.0,-7.0,0.5,0.0,0.444,25.0,-7.5,0.0,8.8,0.465,23.5,0.0,0.04,0.0,PHI
James Michael McAdoo,1.0,25.0,-8.7,-4.4,0.0,0.286,18.0,-4.3,0.0,7.4,0.508,21.0,0.0,0.04,0.0,PHI
Demetrius Jackson,0.25,23.0,1.0,-4.0,0.0,0.5,17.0,5.0,0.1,24.5,0.82,14.8,0.0,0.06000000000000001,0.0,PHI
Larry Drew,0.429,27.0,-17.4,-5.2,0.0,0.0,15.0,-12.2,-0.1,-9.4,0.143,22.8,-0.1,0.02,0.0,PHI
Jacob Pullen,0.5,28.0,-15.2,-4.7,0.0,0.0,6.0,-10.5,0.0,-2.3,0.5,21.3,0.0,0.04,0.0,PHI
