Name,3PAr,AGE,BPM,DBPM,DWS,FTr,MP,OBPM,OWS,PER,TS,USG,VORP,Norm_OWS,Norm_DWS,Team
LeBron James,0.127,27.0,11.0,2.7,4.5,0.429,2326.0,8.3,10.0,30.7,0.605,32.0,7.6,1.0,1.0,MIA
Chris Bosh,0.043,27.0,0.0,0.3,3.3,0.346,2007.0,-0.3,3.6,18.9,0.551,24.2,1.0,0.43859649122807015,0.7272727272727272,MIA
Mario Chalmers,0.522,25.0,1.4,0.4,2.8,0.203,1825.0,1.0,1.5,13.0,0.578,17.4,1.5,0.25438596491228066,0.6136363636363635,MIA
Dwyane Wade,0.067,30.0,6.3,1.8,2.9,0.355,1625.0,4.5,4.8,26.3,0.559,31.3,3.4,0.5438596491228069,0.6363636363636362,MIA
Udonis Haslem,0.0,31.0,-2.8,0.7,2.8,0.286,1589.0,-3.5,0.7,10.9,0.479,13.5,-0.3,0.18421052631578944,0.6136363636363635,MIA
Shane Battier,0.627,33.0,1.7,1.5,2.1,0.127,1499.0,0.2,1.2,9.7,0.504,10.7,1.4,0.22807017543859645,0.45454545454545453,MIA
Joel Anthony,0.0,29.0,0.7,2.8,2.2,0.467,1349.0,-2.1,1.2,10.3,0.598,7.8,0.9,0.22807017543859645,0.47727272727272724,MIA
Norris Cole,0.169,23.0,-5.9,-1.8,1.4,0.189,1260.0,-4.1,-1.4,7.9,0.452,21.8,-1.2,0.0,0.2954545454545454,MIA
Mike Miller,0.56,31.0,-0.6,-0.7,1.0,0.024,752.0,0.1,0.8,11.4,0.561,14.9,0.3,0.1929824561403509,0.20454545454545453,MIA
James Jones,0.76,31.0,-1.0,-1.2,0.7,0.2,666.0,0.3,0.9,9.7,0.567,12.1,0.2,0.20175438596491227,0.13636363636363635,MIA
Terrel Harris,0.47,24.0,-3.4,-0.5,0.4,0.253,318.0,-3.0,-0.3,6.7,0.434,17.1,-0.1,0.09649122807017542,0.06818181818181819,MIA
Dexter Pittman,0.0,23.0,-4.0,-0.6,0.5,0.298,301.0,-3.4,0.1,10.4,0.498,19.0,-0.2,0.13157894736842105,0.09090909090909091,MIA
Ronny Turiaf,0.033,29.0,1.2,3.3,0.5,0.733,221.0,-2.0,0.3,12.6,0.567,10.0,0.2,0.14912280701754385,0.09090909090909091,MIA
Juwan Howard,0.0,38.0,-8.9,-0.8,0.3,0.182,190.0,-8.1,-0.6,3.6,0.354,19.4,-0.3,0.07017543859649122,0.04545454545454545,MIA
Eddy Curry,0.0,29.0,-11.3,-3.1,0.1,0.308,83.0,-8.2,-0.2,3.6,0.508,22.1,-0.2,0.10526315789473684,0.0,MIA
Mickell Gladness,0.0,25.0,-5.2,4.6,0.1,0.0,28.0,-9.9,-0.1,1.8,0.333,9.9,0.0,0.11403508771929823,0.0,MIA
