Name,3PAr,AGE,BPM,DBPM,DWS,FTr,MP,OBPM,OWS,PER,TS,USG,VORP,Norm_OWS,Norm_DWS,Team
Jrue Holiday,0.222,20.0,1.4,0.6,3.5,0.209,2901.0,0.8,2.2,15.4,0.525,20.8,2.5,0.462962962962963,0.7954545454545454,PHI
Elton Brand,0.001,31.0,2.4,1.9,4.4,0.278,2809.0,0.5,5.1,18.5,0.553,19.7,3.1,1.0,1.0,PHI
Andre Iguodala,0.238,27.0,3.2,1.8,3.5,0.395,2469.0,1.5,3.3,17.2,0.53,19.2,3.2,0.6666666666666666,0.7954545454545454,PHI
Thaddeus Young,0.026,22.0,0.3,0.0,3.0,0.205,2135.0,0.3,3.2,18.4,0.566,22.1,1.2,0.6481481481481483,0.6818181818181818,PHI
Jodie Meeks,0.611,23.0,0.6,-1.0,1.9,0.298,2062.0,1.6,3.2,12.6,0.6,15.7,1.4,0.6481481481481483,0.43181818181818177,PHI
Evan Turner,0.083,22.0,-2.4,0.7,2.2,0.236,1797.0,-3.1,0.0,10.8,0.484,17.0,-0.2,0.05555555555555556,0.5,PHI
Lou Williams,0.318,24.0,0.4,-2.5,1.6,0.448,1747.0,2.9,3.5,18.9,0.54,27.8,1.0,0.7037037037037037,0.36363636363636365,PHI
Spencer Hawes,0.065,22.0,-1.3,1.8,2.6,0.155,1718.0,-3.1,-0.3,12.8,0.481,18.9,0.3,0.0,0.5909090909090908,PHI
Andres Nocioni,0.426,31.0,-3.0,-0.6,1.1,0.22,931.0,-2.3,0.2,10.1,0.538,17.4,-0.2,0.0925925925925926,0.25,PHI
Marreese Speights,0.014,23.0,-3.9,-1.3,1.0,0.251,734.0,-2.7,0.7,15.3,0.532,22.8,-0.4,0.1851851851851852,0.22727272727272727,PHI
Tony Battie,0.031,34.0,-4.5,0.8,0.6,0.146,377.0,-5.3,0.0,9.5,0.489,13.9,-0.2,0.05555555555555556,0.13636363636363635,PHI
Jason Kapono,0.286,29.0,-8.4,-1.1,0.1,0.071,112.0,-7.3,-0.3,1.6,0.277,12.7,-0.2,0.0,0.022727272727272728,PHI
Darius Songaila,0.0,32.0,-8.8,-1.9,0.1,0.267,71.0,-6.9,-0.1,1.2,0.477,13.5,-0.1,0.037037037037037035,0.022727272727272728,PHI
Antonio Daniels,0.4,35.0,-6.0,-1.1,0.0,0.4,35.0,-4.9,0.0,6.7,0.51,9.1,0.0,0.05555555555555556,0.0,PHI
Craig Brackins,0.313,23.0,-11.5,-3.7,0.0,0.0,33.0,-7.8,-0.1,0.1,0.25,22.3,-0.1,0.037037037037037035,0.0,PHI
