Name,3PAr,AGE,BPM,DBPM,DWS,FTr,MP,OBPM,OWS,PER,TS,USG,VORP,Norm_OWS,Norm_DWS,Team
Jordan Clarkson,0.332,24.0,-2.7,-2.3,0.7,0.157,2397.0,-0.5,0.5,13.2,0.526,23.3,-0.4,0.2830188679245283,0.4285714285714286,LAL
Brandon Ingram,0.273,19.0,-3.8,-0.7,0.7,0.312,2279.0,-3.1,-1.0,8.5,0.474,16.8,-1.1,0.0,0.4285714285714286,LAL
Julius Randle,0.082,22.0,0.0,0.7,1.5,0.365,2132.0,-0.8,2.0,16.3,0.543,21.4,1.1,0.5660377358490566,1.0,LAL
D'Angelo Russell,0.443,20.0,-0.5,-1.6,1.0,0.217,1811.0,1.1,0.3,15.3,0.518,26.6,0.7,0.24528301886792456,0.6428571428571429,LAL
Nick Young,0.665,31.0,-0.7,-3.4,0.2,0.142,1556.0,2.7,3.0,14.1,0.588,19.5,0.5,0.7547169811320755,0.07142857142857144,LAL
Luol Deng,0.389,31.0,-2.5,-0.2,0.8,0.149,1486.0,-2.3,0.1,10.1,0.47,14.2,-0.2,0.2075471698113208,0.5000000000000001,LAL
Larry Nance,0.1,24.0,1.9,2.2,1.5,0.222,1442.0,-0.3,2.1,15.7,0.567,13.4,1.4,0.5849056603773585,1.0,LAL
Lou Williams,0.432,30.0,2.2,-3.2,0.6,0.469,1403.0,5.4,4.3,23.9,0.609,30.6,1.5,1.0,0.35714285714285715,LAL
Timofey Mozgov,0.003,30.0,-3.6,-0.8,0.4,0.238,1104.0,-2.8,0.7,12.3,0.553,16.8,-0.4,0.32075471698113206,0.21428571428571433,LAL
Tarik Black,0.007,25.0,-1.6,0.2,0.8,0.371,1091.0,-1.8,1.5,15.0,0.56,15.7,0.1,0.4716981132075472,0.5000000000000001,LAL
Ivica Zubac,0.013,19.0,-2.5,0.3,0.5,0.206,609.0,-2.7,0.6,17.0,0.547,20.3,-0.1,0.30188679245283023,0.28571428571428575,LAL
Thomas Robinson,0.005,25.0,-2.3,-0.1,0.6,0.337,560.0,-2.2,0.3,17.3,0.535,20.7,0.0,0.24528301886792456,0.35714285714285715,LAL
David Nwaba,0.062,24.0,-1.9,-0.3,0.2,0.481,397.0,-1.7,0.6,12.2,0.611,11.8,0.0,0.30188679245283023,0.07142857142857144,LAL
Tyler Ennis,0.375,22.0,-2.7,-2.8,0.1,0.153,392.0,0.1,0.5,14.3,0.553,19.0,-0.1,0.2830188679245283,0.0,LAL
Corey Brewer,0.198,30.0,-1.7,0.7,0.3,0.198,358.0,-2.4,0.0,13.3,0.49,18.0,0.0,0.18867924528301888,0.14285714285714285,LAL
Jose Calderon,0.442,35.0,-5.1,-2.1,0.1,0.052,292.0,-3.0,-0.1,9.1,0.508,15.3,-0.2,0.169811320754717,0.0,LAL
Marcelo Huertas,0.279,33.0,-7.0,-2.4,0.1,0.25,237.0,-4.6,-0.2,9.1,0.417,17.0,-0.3,0.15094339622641512,0.0,LAL
Metta World Peace,0.559,37.0,-6.2,-2.1,0.1,0.235,160.0,-4.1,-0.3,6.5,0.38,21.9,-0.2,0.1320754716981132,0.0,LAL
