Name,3PAr,AGE,BPM,DBPM,DWS,FTr,MP,OBPM,OWS,PER,TS,USG,VORP,Norm_OWS,Norm_DWS,Team
Justin Holiday,0.574,28.0,-1.3,-0.3,1.6,0.21,2265.0,-1.0,0.1,10.8,0.513,18.2,0.4,0.37142857142857144,0.8421052631578948,CHI
Denzel Valentine,0.513,24.0,-0.5,-0.1,1.5,0.071,2095.0,-0.4,1.0,12.1,0.527,17.5,0.8,0.6285714285714287,0.7894736842105263,CHI
Lauri Markkanen,0.465,20.0,-1.9,-1.3,1.6,0.193,2020.0,-0.6,1.7,15.6,0.552,21.9,0.1,0.8285714285714285,0.8421052631578948,CHI
Robin Lopez,0.022,29.0,-1.9,-0.3,0.7,0.14,1690.0,-1.7,1.2,14.7,0.552,20.4,0.0,0.6857142857142857,0.3684210526315789,CHI
Jerian Grant,0.373,25.0,-2.0,-1.8,1.0,0.373,1686.0,-0.1,2.3,14.3,0.528,17.4,0.0,1.0,0.5263157894736842,CHI
David Nwaba,0.123,25.0,-1.6,0.9,1.4,0.48,1646.0,-2.5,1.1,12.2,0.542,15.6,0.1,0.6571428571428571,0.7368421052631579,CHI
Bobby Portis,0.275,22.0,0.3,-0.6,1.5,0.192,1643.0,1.0,2.0,19.7,0.548,26.0,1.0,0.9142857142857144,0.7894736842105263,CHI
Kris Dunn,0.201,23.0,-0.1,1.4,1.9,0.173,1525.0,-1.4,-1.0,14.5,0.488,24.7,0.7,0.05714285714285713,1.0,CHI
Cristiano Felicio,0.009,25.0,-2.4,-0.1,0.5,0.377,977.0,-2.3,1.2,12.5,0.614,13.6,-0.1,0.6857142857142857,0.2631578947368421,CHI
Paul Zipser,0.47,23.0,-5.9,-0.3,0.6,0.111,824.0,-5.5,-1.2,5.2,0.444,15.2,-0.8,0.0,0.3157894736842105,CHI
Zach LaVine,0.346,22.0,-2.7,-2.0,0.5,0.301,656.0,-0.6,-0.1,14.6,0.499,29.5,-0.1,0.3142857142857142,0.2631578947368421,CHI
Nikola Mirotic,0.533,26.0,1.9,-1.4,0.6,0.262,622.0,3.2,1.5,22.0,0.624,25.7,0.6,0.7714285714285715,0.3157894736842105,CHI
Cameron Payne,0.423,23.0,-0.9,-0.8,0.4,0.074,582.0,-0.2,0.3,14.0,0.498,19.3,0.2,0.42857142857142855,0.2105263157894737,CHI
Noah Vonleh,0.435,22.0,-2.8,-0.1,0.4,0.196,399.0,-2.6,0.0,13.9,0.484,18.1,-0.1,0.34285714285714286,0.2105263157894737,CHI
Antonio Blakeney,0.364,21.0,-6.8,-3.6,0.1,0.273,314.0,-3.2,-0.2,10.1,0.471,23.7,-0.4,0.2857142857142857,0.052631578947368425,CHI
Ryan Arcidiacono,0.756,23.0,-4.1,-0.7,0.2,0.146,304.0,-3.3,0.1,7.3,0.55,8.1,-0.2,0.37142857142857144,0.10526315789473685,CHI
Sean Kilpatrick,0.449,28.0,-2.3,-3.1,0.1,0.299,214.0,0.8,0.2,17.7,0.574,27.1,0.0,0.39999999999999997,0.052631578947368425,CHI
Quincy Pondexter,0.449,29.0,-6.7,-0.6,0.1,0.347,196.0,-6.1,-0.3,4.0,0.398,15.0,-0.2,0.2571428571428571,0.052631578947368425,CHI
Kay Felder,0.273,22.0,-11.5,-3.3,0.1,0.182,134.0,-8.2,-0.5,3.6,0.386,28.0,-0.3,0.19999999999999998,0.052631578947368425,CHI
Omer Asik,0.0,31.0,-8.0,1.6,0.0,0.167,61.0,-9.6,-0.1,0.2,0.311,7.4,-0.1,0.3142857142857142,0.0,CHI
Jarell Eddie,1.0,26.0,-18.3,-5.3,0.0,0.0,3.0,-13.0,0.0,-13.5,0.0,14.5,0.0,0.34285714285714286,0.0,CHI
