Name,3PAr,AGE,BPM,DBPM,DWS,FTr,MP,OBPM,OWS,PER,TS,USG,VORP,Norm_OWS,Norm_DWS,Team
Greg Monroe,0.004,22.0,2.4,1.8,3.2,0.371,2687.0,0.6,2.7,19.5,0.527,24.8,3.0,1.0,1.0,DET
Brandon Knight,0.372,21.0,-2.1,-2.1,0.8,0.256,2365.0,0.0,0.3,12.0,0.511,22.8,-0.1,0.1111111111111111,0.22580645161290325,DET
Kyle Singler,0.312,24.0,-1.9,-0.7,1.2,0.193,2293.0,-1.2,1.1,10.0,0.517,15.8,0.1,0.40740740740740744,0.3548387096774193,DET
Rodney Stuckey,0.243,26.0,-2.5,-2.0,0.8,0.364,2171.0,-0.5,1.7,13.0,0.505,21.0,-0.3,0.6296296296296295,0.22580645161290325,DET
Jason Maxiell,0.0,29.0,-2.6,1.1,1.7,0.317,1789.0,-3.7,0.1,11.3,0.478,15.3,-0.3,0.037037037037037035,0.5161290322580645,DET
Tayshaun Prince,0.11,32.0,-2.2,-1.0,0.6,0.192,1457.0,-1.2,1.2,12.5,0.502,18.1,-0.1,0.4444444444444444,0.16129032258064516,DET
Andre Drummond,0.006,19.0,2.4,2.6,2.3,0.465,1243.0,-0.3,2.2,21.6,0.578,17.2,1.4,0.8148148148148149,0.7096774193548386,DET
Will Bynum,0.141,30.0,-2.4,-3.2,0.5,0.243,1219.0,0.8,1.2,16.6,0.532,27.0,-0.1,0.4444444444444444,0.12903225806451613,DET
Charlie Villanueva,0.558,28.0,-1.5,-1.2,1.1,0.106,1092.0,-0.3,0.4,14.0,0.481,21.9,0.1,0.14814814814814814,0.3225806451612903,DET
Jonas Jerebko,0.263,25.0,-0.6,-1.0,0.8,0.278,892.0,0.4,1.2,15.7,0.531,20.2,0.3,0.4444444444444444,0.22580645161290325,DET
Jose Calderon,0.414,31.0,0.3,-2.9,0.4,0.118,887.0,3.2,2.6,18.2,0.654,15.4,0.5,0.9629629629629629,0.09677419354838711,DET
Khris Middleton,0.319,21.0,-2.3,-1.5,0.3,0.227,475.0,-0.9,0.6,11.4,0.532,15.9,0.0,0.2222222222222222,0.06451612903225806,DET
Kim English,0.446,24.0,-4.2,-1.6,0.2,0.259,407.0,-2.5,0.0,7.9,0.477,16.1,-0.2,0.0,0.03225806451612903,DET
Austin Daye,0.412,24.0,-1.6,-1.1,0.2,0.186,348.0,-0.5,0.5,12.6,0.581,15.4,0.0,0.18518518518518517,0.03225806451612903,DET
Corey Maggette,0.276,33.0,-5.9,-2.7,0.1,0.632,257.0,-3.2,0.0,7.9,0.489,20.2,-0.3,0.0,0.0,DET
Viacheslav Kravtsov,0.0,25.0,-0.9,-0.1,0.1,0.804,224.0,-0.7,0.3,14.4,0.618,15.5,0.1,0.1111111111111111,0.0,DET
