Name,3PAr,AGE,BPM,DBPM,DWS,FTr,MP,OBPM,OWS,PER,TS,USG,VORP,Norm_OWS,Norm_DWS,Team
Josh Smith,0.099,26.0,4.1,3.7,4.9,0.292,2329.0,0.3,1.9,21.1,0.499,28.4,3.5,0.45652173913043476,1.0,ATL
Jeff Teague,0.222,23.0,1.2,0.4,3.0,0.275,2183.0,0.7,3.0,15.8,0.551,19.1,1.7,0.6956521739130435,0.6122448979591836,ATL
Joe Johnson,0.346,30.0,2.1,-1.4,2.1,0.2,2127.0,3.4,4.4,18.4,0.557,24.9,2.2,1.0,0.42857142857142855,ATL
Zaza Pachulia,0.0,27.0,1.4,2.3,2.8,0.466,1640.0,-1.0,2.3,14.0,0.557,14.0,1.4,0.5434782608695652,0.5714285714285714,ATL
Marvin Williams,0.317,25.0,1.0,0.2,2.1,0.311,1500.0,0.8,2.7,15.8,0.542,18.0,1.1,0.6304347826086957,0.42857142857142855,ATL
Kirk Hinrich,0.461,31.0,-1.4,-0.1,1.4,0.108,1237.0,-1.4,0.4,9.2,0.511,13.9,0.2,0.13043478260869565,0.2857142857142857,ATL
Ivan Johnson,0.022,27.0,-1.9,1.0,1.7,0.364,934.0,-2.9,0.5,14.3,0.558,19.5,0.0,0.15217391304347824,0.346938775510204,ATL
Willie Green,0.348,30.0,-1.7,-2.0,0.9,0.172,922.0,0.3,1.4,13.9,0.578,19.5,0.1,0.3478260869565217,0.18367346938775508,ATL
Tracy McGrady,0.143,32.0,-1.7,0.6,1.1,0.359,837.0,-2.4,0.5,13.6,0.51,18.0,0.1,0.15217391304347824,0.22448979591836735,ATL
Vladimir Radmanovic,0.685,31.0,0.3,0.6,1.1,0.147,755.0,-0.3,0.5,11.7,0.524,15.2,0.4,0.15217391304347824,0.22448979591836735,ATL
Jannero Pargo,0.545,32.0,-1.1,-1.9,0.8,0.079,671.0,0.8,0.6,13.6,0.539,21.8,0.1,0.17391304347826086,0.16326530612244897,ATL
Al Horford,0.01,25.0,2.8,2.3,0.6,0.291,348.0,0.5,0.8,19.0,0.585,17.9,0.4,0.21739130434782605,0.12244897959183672,ATL
Jason Collins,0.0,33.0,-5.1,0.5,0.3,0.375,308.0,-5.6,-0.2,3.7,0.418,8.6,-0.2,0.0,0.06122448979591836,ATL
Jerry Stackhouse,0.38,37.0,-4.2,-2.0,0.3,0.23,273.0,-2.3,0.0,11.5,0.49,21.2,-0.2,0.043478260869565216,0.06122448979591836,ATL
Erick Dampier,0.0,36.0,-2.8,3.4,0.1,0.0,83.0,-6.3,-0.1,5.5,0.125,6.2,0.0,0.021739130434782608,0.02040816326530612,ATL
Donald Sloan,0.125,24.0,-2.0,1.5,0.0,0.0,20.0,-3.5,0.0,11.6,0.375,23.5,0.0,0.043478260869565216,0.0,ATL
