Name,3PAr,AGE,BPM,DBPM,DWS,FTr,MP,OBPM,OWS,PER,TS,USG,VORP,Norm_OWS,Norm_DWS,Team
Darren Collison,0.245,29.0,-1.5,-2.3,0.8,0.239,2063.0,0.8,3.1,15.3,0.57,19.8,0.3,0.9142857142857144,0.3076923076923077,SAC
DeMarcus Cousins,0.239,26.0,7.1,2.6,2.6,0.491,1891.0,4.5,3.4,26.5,0.562,37.5,4.3,1.0,1.0,SAC
Ty Lawson,0.226,29.0,-1.3,-1.5,1.0,0.416,1732.0,0.2,2.2,15.4,0.551,19.5,0.3,0.6571428571428573,0.3846153846153846,SAC
Garrett Temple,0.509,30.0,0.3,0.6,1.3,0.171,1728.0,-0.3,0.9,11.2,0.545,14.2,1.0,0.2857142857142857,0.5,SAC
Arron Afflalo,0.36,31.0,-3.5,-2.1,0.2,0.221,1580.0,-1.4,1.2,8.9,0.559,14.4,-0.6,0.37142857142857144,0.07692307692307693,SAC
Anthony Tolliver,0.655,31.0,-0.4,-0.7,0.8,0.234,1477.0,0.2,1.5,11.1,0.595,13.6,0.6,0.4571428571428572,0.3076923076923077,SAC
Willie Cauley-Stein,0.004,23.0,-1.2,0.8,1.5,0.314,1421.0,-2.0,1.4,16.3,0.558,19.7,0.3,0.42857142857142855,0.5769230769230769,SAC
Kosta Koufos,0.003,27.0,-1.9,0.7,1.4,0.158,1419.0,-2.6,1.2,13.8,0.56,15.3,0.0,0.37142857142857144,0.5384615384615384,SAC
Matt Barnes,0.551,36.0,-1.0,0.3,1.0,0.172,1367.0,-1.2,-0.1,10.2,0.501,16.4,0.4,0.0,0.3846153846153846,SAC
Ben McLemore,0.406,23.0,-4.9,-2.7,0.5,0.222,1176.0,-2.2,-0.1,9.8,0.538,20.1,-0.9,0.0,0.1923076923076923,SAC
Rudy Gay,0.256,30.0,0.7,0.4,1.0,0.312,1013.0,0.3,0.8,17.9,0.559,25.8,0.7,0.2571428571428572,0.3846153846153846,SAC
Buddy Hield,0.466,23.0,-1.5,-2.2,0.4,0.145,727.0,0.7,0.4,14.9,0.6,22.9,0.1,0.14285714285714285,0.15384615384615385,SAC
Skal Labissiere,0.037,20.0,-2.6,-0.9,0.5,0.339,612.0,-1.7,0.7,16.8,0.577,21.3,-0.1,0.22857142857142856,0.1923076923076923,SAC
Omri Casspi,0.248,28.0,-3.4,-0.9,0.3,0.179,397.0,-2.5,0.1,11.4,0.511,16.3,-0.1,0.05714285714285715,0.11538461538461538,SAC
Langston Galloway,0.385,25.0,-5.0,-2.4,0.1,0.115,375.0,-2.5,0.0,8.0,0.522,15.4,-0.3,0.028571428571428574,0.038461538461538464,SAC
Georgios Papagiannis,0.02,19.0,-2.7,0.8,0.3,0.137,355.0,-3.5,0.1,12.7,0.573,16.9,-0.1,0.05714285714285715,0.11538461538461538,SAC
Tyreke Evans,0.336,27.0,-2.2,-1.2,0.3,0.238,314.0,-1.0,0.0,14.9,0.516,26.0,0.0,0.028571428571428574,0.11538461538461538,SAC
Malachi Richardson,0.412,21.0,-5.5,-3.0,0.1,0.279,198.0,-2.5,0.0,9.6,0.517,19.3,-0.2,0.028571428571428574,0.038461538461538464,SAC
Jordan Farmar,0.75,30.0,-3.0,-3.7,0.0,0.0,35.0,0.7,0.0,14.4,0.5,19.4,0.0,0.028571428571428574,0.0,SAC
