Name,3PAr,AGE,BPM,DBPM,DWS,FTr,MP,OBPM,OWS,PER,TS,USG,VORP,Norm_OWS,Norm_DWS,Team
Danny Green,0.623,25.0,3.3,1.3,3.2,0.119,2201.0,2.0,2.6,14.1,0.6,16.6,2.9,0.45783132530120485,0.6458333333333333,SAS
Tony Parker,0.068,30.0,2.7,-1.4,2.3,0.332,2174.0,4.1,7.1,23.0,0.588,27.7,2.6,1.0,0.4583333333333332,SAS
Tim Duncan,0.007,36.0,4.1,4.6,4.9,0.307,2078.0,-0.5,3.4,24.4,0.554,27.8,3.2,0.5542168674698795,1.0,SAS
Tiago Splitter,0.004,28.0,2.9,2.4,3.5,0.506,1997.0,0.6,4.7,18.7,0.609,18.2,2.5,0.7108433734939761,0.7083333333333333,SAS
Kawhi Leonard,0.331,21.0,3.9,2.5,3.3,0.24,1810.0,1.4,3.0,16.4,0.592,16.4,2.7,0.5060240963855422,0.6666666666666665,SAS
Boris Diaw,0.235,30.0,1.8,1.9,2.3,0.196,1709.0,-0.1,2.2,11.9,0.603,12.0,1.6,0.40963855421686757,0.4583333333333332,SAS
Gary Neal,0.42,28.0,-2.6,-1.8,1.5,0.124,1484.0,-0.8,0.4,11.5,0.512,21.7,-0.2,0.19277108433734944,0.29166666666666663,SAS
Manu Ginobili,0.436,35.0,3.7,1.0,2.4,0.382,1393.0,2.8,2.1,19.0,0.56,25.2,2.0,0.39759036144578314,0.4791666666666666,SAS
Stephen Jackson,0.515,34.0,-2.4,0.6,1.5,0.212,1075.0,-3.0,-1.2,8.0,0.473,18.7,-0.1,0.0,0.29166666666666663,SAS
Nando De Colo,0.34,25.0,-1.0,1.0,1.4,0.183,920.0,-2.1,0.0,11.1,0.53,17.1,0.2,0.14457831325301207,0.27083333333333326,SAS
Matt Bonner,0.522,32.0,0.5,0.0,1.1,0.065,909.0,0.4,1.4,11.8,0.609,12.8,0.6,0.3132530120481928,0.20833333333333331,SAS
DeJuan Blair,0.004,23.0,-0.8,1.3,1.5,0.258,851.0,-2.0,0.7,14.6,0.543,19.0,0.3,0.22891566265060243,0.29166666666666663,SAS
Patty Mills,0.539,24.0,-0.4,-1.6,0.8,0.079,656.0,1.2,0.7,14.1,0.59,20.2,0.3,0.22891566265060243,0.14583333333333331,SAS
Cory Joseph,0.191,21.0,-0.5,0.6,0.5,0.191,388.0,-1.1,0.4,13.5,0.528,16.6,0.1,0.19277108433734944,0.08333333333333333,SAS
Aron Baynes,0.028,26.0,-4.3,0.4,0.2,0.333,141.0,-4.7,0.0,8.8,0.521,17.1,-0.1,0.14457831325301207,0.020833333333333332,SAS
James Anderson,0.44,23.0,-0.7,0.3,0.1,0.36,94.0,-1.0,0.1,13.0,0.587,17.6,0.0,0.15662650602409642,0.0,SAS
