Name,3PAr,AGE,BPM,DBPM,DWS,FTr,MP,OBPM,OWS,PER,TS,USG,VORP,Norm_OWS,Norm_DWS,Team
Kemba Walker,0.441,27.0,3.2,-1.9,2.0,0.308,2736.0,5.1,6.5,20.6,0.572,27.4,3.6,1.0,0.5128205128205129,CHO
Dwight Howard,0.008,32.0,-0.3,1.7,3.9,0.639,2463.0,-2.0,2.9,20.5,0.577,24.2,1.1,0.49999999999999994,1.0,CHO
Marvin Williams,0.542,31.0,1.7,0.5,1.9,0.218,2006.0,1.1,3.1,13.9,0.603,14.8,1.9,0.5277777777777778,0.48717948717948717,CHO
Nicolas Batum,0.422,29.0,1.4,0.5,1.8,0.2,1981.0,0.9,1.7,14.4,0.523,18.3,1.7,0.3333333333333333,0.46153846153846156,CHO
Jeremy Lamb,0.305,25.0,0.9,-0.2,1.9,0.25,1967.0,1.2,3.0,17.0,0.559,22.4,1.5,0.513888888888889,0.48717948717948717,CHO
Michael Kidd-Gilchrist,0.004,24.0,-1.8,0.3,1.6,0.305,1850.0,-2.0,1.6,12.5,0.536,16.2,0.1,0.3194444444444444,0.4102564102564103,CHO
Frank Kaminsky,0.383,24.0,-0.9,-1.2,1.3,0.271,1835.0,0.3,2.3,14.4,0.545,20.5,0.5,0.41666666666666663,0.33333333333333337,CHO
Treveon Graham,0.439,24.0,-0.9,-0.3,0.7,0.267,1050.0,-0.6,1.1,9.0,0.553,11.3,0.3,0.25,0.1794871794871795,CHO
Malik Monk,0.572,19.0,-4.4,-3.4,0.5,0.089,854.0,-1.0,-0.5,10.3,0.477,24.9,-0.5,0.02777777777777777,0.12820512820512822,CHO
Michael Carter-Williams,0.258,26.0,-0.6,2.0,1.1,0.389,835.0,-2.6,-0.2,10.8,0.446,16.6,0.3,0.06944444444444443,0.2820512820512821,CHO
Dwayne Bacon,0.224,22.0,-5.7,-0.3,0.6,0.13,713.0,-5.4,-0.7,5.8,0.431,13.7,-0.7,0.0,0.15384615384615385,CHO
Cody Zeller,0.019,25.0,0.7,1.3,0.7,0.545,627.0,-0.6,1.2,15.9,0.602,15.7,0.4,0.2638888888888889,0.1794871794871795,CHO
Johnny O'Bryant,0.251,24.0,-5.3,-2.0,0.4,0.146,379.0,-3.2,-0.1,11.9,0.47,22.5,-0.3,0.08333333333333333,0.10256410256410257,CHO
Willy Hernangomez,0.084,23.0,2.2,0.8,0.4,0.747,262.0,1.4,1.0,25.0,0.612,19.7,0.3,0.2361111111111111,0.10256410256410257,CHO
Julyan Stone,1.0,29.0,-1.8,0.3,0.2,0.154,175.0,-2.1,0.2,7.6,0.684,5.2,0.0,0.12499999999999999,0.05128205128205129,CHO
Marcus Paige,0.571,24.0,-6.9,-4.4,0.0,0.143,28.0,-2.4,0.0,9.1,0.403,23.0,0.0,0.09722222222222221,0.0,CHO
Mangok Mathiang,0.0,25.0,-9.8,-5.7,0.0,0.143,20.0,-4.1,0.0,18.0,0.538,16.1,0.0,0.09722222222222221,0.0,CHO
