Name,3PAr,AGE,BPM,DBPM,DWS,FTr,MP,OBPM,OWS,PER,TS,USG,VORP,Norm_OWS,Norm_DWS,Team
Andrea Bargnani,0.284,24.0,-0.8,-1.5,0.9,0.205,2799.0,0.7,3.3,15.5,0.552,22.3,0.8,0.425,0.5294117647058824,TOR
Chris Bosh,0.019,25.0,2.3,-0.7,1.7,0.509,2526.0,3.0,7.9,25.0,0.592,28.7,2.7,1.0,1.0,TOR
Hedo Turkoglu,0.429,30.0,1.0,-0.5,0.8,0.335,2272.0,1.5,2.6,13.3,0.54,18.1,1.7,0.3375,0.4705882352941177,TOR
Jarrett Jack,0.297,26.0,0.1,-2.3,0.2,0.359,2243.0,2.5,4.5,16.3,0.599,19.1,1.2,0.575,0.11764705882352942,TOR
Jose Calderon,0.301,28.0,-0.6,-3.4,0.0,0.183,1817.0,2.7,4.2,16.5,0.569,17.9,0.6,0.5375,0.0,TOR
DeMar DeRozan,0.031,20.0,-2.8,-1.9,0.3,0.379,1664.0,-0.9,2.0,12.5,0.554,18.1,-0.3,0.2625,0.17647058823529413,TOR
Amir Johnson,0.012,22.0,2.1,0.8,1.1,0.446,1453.0,1.4,3.4,16.7,0.639,14.5,1.5,0.4375,0.6470588235294118,TOR
Antoine Wright,0.434,25.0,-2.7,-1.7,0.2,0.193,1392.0,-1.0,0.1,8.6,0.502,16.1,-0.3,0.025,0.11764705882352942,TOR
Sonny Weems,0.033,23.0,-1.9,-0.7,0.5,0.14,1368.0,-1.2,0.8,12.9,0.533,18.4,0.0,0.1125,0.29411764705882354,TOR
Marco Belinelli,0.417,23.0,-2.2,-2.6,0.2,0.319,1121.0,0.4,0.9,12.6,0.543,20.1,-0.1,0.125,0.11764705882352942,TOR
Rasho Nesterovic,0.0,33.0,-0.4,-0.4,0.2,0.034,413.0,0.0,0.6,16.0,0.539,18.5,0.2,0.0875,0.11764705882352942,TOR
Reggie Evans,0.0,29.0,-4.9,-0.8,0.3,0.87,311.0,-4.1,-0.1,11.4,0.498,17.2,-0.2,0.0,0.17647058823529413,TOR
Marcus Banks,0.329,28.0,-0.7,-1.8,0.1,0.397,244.0,1.1,0.4,15.3,0.635,19.8,0.1,0.0625,0.05882352941176471,TOR
Pops Mensah-Bonsu,0.0,26.0,-5.2,-0.2,0.1,0.621,107.0,-5.0,-0.1,11.0,0.46,20.0,-0.1,0.0,0.05882352941176471,TOR
Patrick O'Bryant,0.067,23.0,-5.2,0.8,0.1,0.4,51.0,-6.0,-0.1,9.9,0.539,20.3,0.0,0.0,0.05882352941176471,TOR
