Name,3PAr,AGE,BPM,DBPM,DWS,FTr,MP,OBPM,OWS,PER,TS,USG,VORP,Norm_OWS,Norm_DWS,Team
Kevin Love,0.206,22.0,3.7,-0.2,2.5,0.486,2611.0,3.9,8.9,24.3,0.593,22.9,3.8,1.0,1.0,MIN
Michael Beasley,0.132,22.0,-2.4,-1.6,1.0,0.234,2361.0,-0.8,0.7,15.5,0.51,28.3,-0.3,0.21904761904761902,0.4,MIN
Luke Ridnour,0.27,29.0,-0.3,-1.5,0.8,0.201,2159.0,1.2,3.2,15.0,0.567,17.8,0.9,0.4571428571428572,0.32,MIN
Wesley Johnson,0.424,23.0,-1.6,-0.4,0.9,0.135,2069.0,-1.1,0.4,10.2,0.491,16.8,0.2,0.19047619047619047,0.36,MIN
Darko Milicic,0.0,25.0,-0.8,3.0,1.7,0.199,1686.0,-3.8,-1.5,12.2,0.482,19.7,0.5,0.009523809523809532,0.6799999999999999,MIN
Corey Brewer,0.227,24.0,-1.9,0.3,1.0,0.391,1362.0,-2.2,-0.4,10.3,0.471,18.4,0.1,0.1142857142857143,0.4,MIN
Anthony Tolliver,0.367,25.0,0.4,-0.1,0.7,0.419,1362.0,0.5,2.6,13.3,0.585,13.1,0.8,0.4,0.27999999999999997,MIN
Wayne Ellington,0.305,23.0,-4.6,-2.3,0.1,0.134,1181.0,-2.2,0.1,8.6,0.488,17.1,-0.8,0.1619047619047619,0.04,MIN
Martell Webster,0.388,24.0,-1.5,-1.7,0.3,0.359,1094.0,0.1,1.4,12.4,0.575,17.6,0.1,0.2857142857142857,0.12,MIN
Jonny Flynn,0.338,21.0,-7.2,-2.8,0.2,0.142,983.0,-4.4,-1.6,7.1,0.444,18.5,-1.3,0.0,0.08,MIN
Nikola Pekovic,0.0,25.0,-3.9,-0.8,0.5,0.433,887.0,-3.1,0.2,11.2,0.573,19.4,-0.4,0.17142857142857143,0.2,MIN
Sebastian Telfair,0.324,25.0,-4.5,-2.9,0.2,0.249,711.0,-1.6,0.0,10.5,0.497,19.9,-0.4,0.1523809523809524,0.08,MIN
Anthony Randolph,0.0,21.0,-2.5,-0.3,0.5,0.338,463.0,-2.2,0.2,18.5,0.537,27.1,-0.1,0.17142857142857143,0.2,MIN
Lazar Hayward,0.39,24.0,-3.6,-1.9,0.2,0.273,419.0,-1.7,0.1,10.8,0.464,19.5,-0.2,0.1619047619047619,0.08,MIN
Kosta Koufos,0.019,21.0,-5.8,-0.3,0.3,0.222,336.0,-5.5,-0.3,10.4,0.447,18.2,-0.3,0.12380952380952381,0.12,MIN
Sundiata Gaines,0.273,24.0,-8.7,-2.4,0.0,0.455,65.0,-6.3,-0.2,4.9,0.398,21.2,-0.1,0.13333333333333336,0.0,MIN
Maurice Ager,0.364,26.0,-6.3,-3.6,0.0,0.0,29.0,-2.7,0.0,10.1,0.682,22.0,0.0,0.1523809523809524,0.0,MIN
