Name,3PAr,AGE,BPM,DBPM,DWS,FTr,MP,OBPM,OWS,PER,TS,USG,VORP,Norm_OWS,Norm_DWS,Team
Dwight Howard,0.007,25.0,4.8,3.9,7.7,0.877,2935.0,0.9,6.7,26.1,0.616,27.2,5.0,1.0,1.0,ORL
Jameer Nelson,0.354,28.0,1.6,-0.2,3.2,0.193,2319.0,1.8,3.4,15.4,0.548,22.0,2.1,0.6024096385542168,0.4,ORL
Brandon Bass,0.003,25.0,-0.5,0.9,3.1,0.361,1980.0,-1.4,3.2,15.9,0.571,19.8,0.7,0.5783132530120483,0.38666666666666666,ORL
Jason Richardson,0.496,30.0,2.5,1.1,2.9,0.13,1919.0,1.4,2.1,13.2,0.543,18.6,2.2,0.4457831325301205,0.36,ORL
Hedo Turkoglu,0.403,31.0,3.0,1.9,3.0,0.227,1910.0,1.1,2.7,13.6,0.55,16.6,2.4,0.5180722891566265,0.3733333333333333,ORL
J.J. Redick,0.49,26.0,0.6,-0.4,1.8,0.286,1513.0,1.1,2.7,12.8,0.589,17.0,1.0,0.5180722891566265,0.21333333333333335,ORL
Ryan Anderson,0.65,22.0,4.4,0.2,2.5,0.223,1424.0,4.1,4.0,19.0,0.591,20.4,2.3,0.6746987951807228,0.30666666666666664,ORL
Gilbert Arenas,0.45,29.0,-2.1,0.8,1.7,0.213,1070.0,-2.8,-1.6,8.6,0.444,23.7,0.0,0.0,0.2,ORL
Quentin Richardson,0.573,30.0,-1.6,0.8,1.5,0.173,955.0,-2.4,-0.2,8.1,0.454,14.9,0.1,0.1686746987951807,0.17333333333333334,ORL
Rashard Lewis,0.444,31.0,0.2,0.8,1.2,0.167,810.0,-0.6,0.3,11.0,0.524,18.6,0.4,0.2289156626506024,0.13333333333333333,ORL
Chris Duhon,0.403,28.0,-5.1,-0.4,0.9,0.194,774.0,-4.7,-0.7,5.6,0.446,12.0,-0.6,0.10843373493975904,0.09333333333333332,ORL
Vince Carter,0.293,34.0,1.9,0.6,1.0,0.282,664.0,1.4,1.1,16.2,0.557,23.4,0.7,0.3253012048192771,0.10666666666666667,ORL
Mickael Pietrus,0.757,28.0,-0.6,0.2,0.6,0.052,418.0,-0.8,0.1,8.3,0.54,14.6,0.2,0.20481927710843373,0.05333333333333333,ORL
Marcin Gortat,0.0,26.0,1.7,3.8,0.8,0.222,396.0,-2.1,0.5,13.7,0.562,12.4,0.4,0.25301204819277107,0.08000000000000002,ORL
Earl Clark,0.039,23.0,-5.8,0.1,0.7,0.291,392.0,-5.9,-0.3,9.9,0.468,20.0,-0.4,0.1566265060240964,0.06666666666666667,ORL
Malik Allen,0.0,32.0,-3.9,1.4,0.2,0.065,178.0,-5.3,-0.1,3.3,0.361,9.1,-0.1,0.18072289156626503,0.0,ORL
Jason Williams,0.605,35.0,-1.5,1.5,0.3,0.0,171.0,-3.0,-0.1,8.5,0.434,13.3,0.0,0.18072289156626503,0.01333333333333333,ORL
