Name,3PAr,AGE,BPM,DBPM,DWS,FTr,MP,OBPM,OWS,PER,TS,USG,VORP,Norm_OWS,Norm_DWS,Team
Carmelo Anthony,0.303,32.0,-0.7,-2.2,1.5,0.263,2538.0,1.5,3.2,17.9,0.535,29.1,0.8,1.0,0.7,NYK
Courtney Lee,0.382,31.0,-0.1,-0.7,1.1,0.139,2459.0,0.6,3.1,12.2,0.559,14.4,1.1,0.9736842105263158,0.5,NYK
Kristaps Porzingis,0.319,21.0,0.2,0.0,2.1,0.256,2164.0,0.2,2.4,17.4,0.546,24.3,1.2,0.7894736842105262,1.0,NYK
Derrick Rose,0.061,28.0,-1.9,-2.2,0.6,0.259,2082.0,0.2,2.4,17.0,0.53,25.7,0.0,0.7894736842105262,0.25,NYK
Justin Holiday,0.507,27.0,-1.1,-0.8,1.2,0.149,1639.0,-0.3,1.3,12.7,0.549,16.9,0.4,0.49999999999999994,0.5499999999999999,NYK
Brandon Jennings,0.466,27.0,-2.5,-2.2,0.7,0.315,1428.0,-0.3,0.8,12.7,0.508,18.1,-0.2,0.36842105263157887,0.3,NYK
Willy Hernangomez,0.032,22.0,0.0,0.6,1.6,0.269,1324.0,-0.6,1.8,19.0,0.564,20.3,0.7,0.631578947368421,0.75,NYK
Kyle O'Quinn,0.041,26.0,3.5,3.7,1.8,0.201,1229.0,-0.1,2.1,20.5,0.552,18.5,1.7,0.7105263157894737,0.85,NYK
Mindaugas Kuzminskas,0.455,27.0,-2.7,-2.5,0.4,0.184,1016.0,-0.2,0.8,12.4,0.533,19.2,-0.2,0.36842105263157887,0.15000000000000002,NYK
Joakim Noah,0.005,31.0,2.1,2.8,1.2,0.386,1015.0,-0.7,1.0,15.2,0.491,12.6,1.1,0.42105263157894735,0.5499999999999999,NYK
Lance Thomas,0.348,28.0,-3.7,-1.6,0.4,0.209,968.0,-2.1,0.6,8.4,0.516,13.1,-0.4,0.3157894736842105,0.15000000000000002,NYK
Ron Baker,0.396,23.0,-4.4,-0.9,0.5,0.198,857.0,-3.5,-0.6,7.5,0.456,14.8,-0.5,0.0,0.2,NYK
Sasha Vujacic,0.544,32.0,-4.3,-2.2,0.2,0.176,408.0,-2.1,-0.1,8.6,0.423,17.3,-0.2,0.13157894736842105,0.05,NYK
Maurice Ndour,0.081,24.0,-3.8,-0.3,0.3,0.302,331.0,-3.5,0.1,11.3,0.503,14.3,-0.1,0.18421052631578944,0.09999999999999999,NYK
Chasson Randle,0.444,23.0,-3.4,-3.0,0.1,0.431,225.0,-0.5,0.3,12.3,0.555,19.6,-0.1,0.23684210526315785,0.0,NYK
Marshall Plumlee,0.0,24.0,-2.8,0.1,0.1,0.633,170.0,-2.9,0.0,10.9,0.521,12.8,0.0,0.15789473684210525,0.0,NYK
