Name,3PAr,AGE,BPM,DBPM,DWS,FTr,MP,OBPM,OWS,PER,TS,USG,VORP,Norm_OWS,Norm_DWS,Team
Monta Ellis,0.228,27.0,0.8,0.0,3.3,0.26,3076.0,0.8,1.2,16.2,0.493,26.3,2.2,0.4081632653061225,0.8888888888888888,MIL
Brandon Jennings,0.37,23.0,0.9,-1.5,2.2,0.225,2897.0,2.4,3.6,16.1,0.51,23.7,2.1,0.8979591836734696,0.5833333333333334,MIL
Ersan Ilyasova,0.267,25.0,1.8,0.1,2.5,0.196,2012.0,1.7,4.1,18.3,0.552,20.5,1.9,1.0,0.6666666666666666,MIL
Mike Dunleavy,0.479,32.0,-0.1,-0.6,1.7,0.205,1943.0,0.5,2.7,13.6,0.577,17.3,0.9,0.7142857142857144,0.4444444444444444,MIL
Larry Sanders,0.003,24.0,2.5,4.3,3.7,0.225,1937.0,-1.8,2.3,18.7,0.523,16.9,2.2,0.6326530612244898,1.0,MIL
Luc Mbah a Moute,0.098,26.0,-4.1,0.0,1.2,0.334,1326.0,-4.0,-0.8,9.1,0.447,16.5,-0.7,0.0,0.3055555555555555,MIL
Ekpe Udoh,0.004,25.0,-0.5,2.4,1.5,0.442,1312.0,-2.8,1.1,12.0,0.503,12.1,0.5,0.38775510204081637,0.38888888888888884,MIL
Marquis Daniels,0.205,32.0,-3.3,0.1,1.1,0.154,1085.0,-3.4,-0.6,9.2,0.432,16.9,-0.4,0.04081632653061226,0.2777777777777778,MIL
John Henson,0.009,22.0,-2.9,-0.2,1.2,0.313,827.0,-2.6,0.6,18.2,0.497,22.6,-0.2,0.28571428571428575,0.3055555555555555,MIL
J.J. Redick,0.507,28.0,-2.5,-3.2,0.3,0.205,804.0,0.7,1.0,11.9,0.529,19.4,-0.1,0.3673469387755103,0.05555555555555555,MIL
Samuel Dalembert,0.004,31.0,-1.2,1.0,1.2,0.217,765.0,-2.3,0.9,18.6,0.565,18.7,0.1,0.34693877551020413,0.3055555555555555,MIL
Beno Udrih,0.206,30.0,-3.6,-2.5,0.4,0.139,719.0,-1.0,0.6,13.6,0.521,18.5,-0.3,0.28571428571428575,0.08333333333333334,MIL
Tobias Harris,0.183,20.0,-4.0,-1.4,0.3,0.226,325.0,-2.5,0.2,13.0,0.538,19.4,-0.2,0.20408163265306126,0.05555555555555555,MIL
Doron Lamb,0.168,21.0,-9.3,-2.6,0.1,0.158,280.0,-6.7,-0.6,3.0,0.384,18.3,-0.5,0.04081632653061226,0.0,MIL
Gustavo Ayon,0.0,27.0,1.3,2.6,0.3,0.286,163.0,-1.3,0.1,16.6,0.539,15.0,0.1,0.18367346938775514,0.05555555555555555,MIL
Drew Gooden,0.082,31.0,-7.2,-0.7,0.2,0.262,151.0,-6.5,-0.3,7.7,0.382,22.2,-0.2,0.10204081632653063,0.02777777777777778,MIL
Ish Smith,0.233,24.0,-4.0,-0.5,0.2,0.0,138.0,-3.5,0.0,12.1,0.442,16.7,-0.1,0.163265306122449,0.02777777777777778,MIL
Joel Przybilla,0.0,33.0,-5.6,2.6,0.1,0.5,68.0,-8.2,-0.1,3.3,0.205,5.7,-0.1,0.14285714285714288,0.0,MIL
