Name,3PAr,AGE,BPM,DBPM,DWS,FTr,MP,OBPM,OWS,PER,TS,USG,VORP,Norm_OWS,Norm_DWS,Team
Andrew Wiggins,0.184,21.0,-2.7,-2.9,0.9,0.345,3048.0,0.2,3.3,16.5,0.534,29.0,-0.6,0.40540540540540543,0.32142857142857145,MIN
Karl-Anthony Towns,0.186,21.0,4.9,0.2,2.8,0.289,3030.0,4.7,9.9,25.9,0.618,27.5,5.3,1.0,1.0,MIN
Gorgui Dieng,0.065,27.0,1.8,2.2,2.5,0.253,2653.0,-0.5,3.2,14.2,0.555,14.0,2.5,0.39639639639639646,0.8928571428571429,MIN
Ricky Rubio,0.302,26.0,0.8,-0.9,1.7,0.438,2469.0,1.7,4.5,16.8,0.539,17.4,1.7,0.5135135135135136,0.6071428571428572,MIN
Zach LaVine,0.437,21.0,-0.3,-2.4,0.4,0.197,1749.0,2.2,2.6,14.6,0.576,21.7,0.8,0.34234234234234234,0.14285714285714288,MIN
Shabazz Muhammad,0.242,24.0,-4.4,-4.3,0.2,0.318,1516.0,-0.2,2.5,14.9,0.566,21.5,-0.9,0.33333333333333337,0.07142857142857144,MIN
Kris Dunn,0.233,22.0,-2.2,1.5,1.3,0.188,1333.0,-3.7,-1.2,8.1,0.432,14.2,-0.1,0.0,0.46428571428571436,MIN
Nemanja Bjelica,0.497,28.0,-1.1,-0.4,0.9,0.171,1190.0,-0.7,0.6,11.0,0.526,16.4,0.3,0.16216216216216214,0.32142857142857145,MIN
Brandon Rush,0.61,31.0,-2.1,-0.1,0.3,0.096,1030.0,-2.0,0.1,6.6,0.505,9.6,0.0,0.11711711711711713,0.10714285714285715,MIN
Tyus Jones,0.403,20.0,-1.8,-1.5,0.6,0.238,774.0,-0.4,1.0,13.8,0.523,13.6,0.0,0.19819819819819823,0.2142857142857143,MIN
Cole Aldrich,0.0,28.0,0.6,2.6,0.7,0.256,531.0,-2.0,0.6,12.7,0.549,9.4,0.4,0.16216216216216214,0.25,MIN
Omri Casspi,0.263,28.0,-1.6,0.7,0.2,0.211,222.0,-2.3,0.0,7.5,0.542,10.3,0.0,0.10810810810810811,0.07142857142857144,MIN
Adreian Payne,0.278,25.0,-1.5,0.7,0.2,0.352,135.0,-2.2,0.0,14.4,0.505,23.1,0.0,0.10810810810810811,0.07142857142857144,MIN
Lance Stephenson,0.095,26.0,-9.2,-3.1,0.0,0.095,67.0,-6.1,-0.1,6.6,0.48,17.1,-0.1,0.09909909909909909,0.0,MIN
Jordan Hill,0.0,29.0,-12.9,-6.2,0.0,0.154,47.0,-6.7,-0.1,5.5,0.432,16.8,-0.1,0.09909909909909909,0.0,MIN
John Lucas III,0.25,34.0,-5.6,0.5,0.0,0.0,11.0,-6.0,0.0,9.1,0.25,16.1,0.0,0.10810810810810811,0.0,MIN
