Name,3PAr,AGE,BPM,DBPM,DWS,FTr,MP,OBPM,OWS,PER,TS,USG,VORP,Norm_OWS,Norm_DWS,Team
Tony Parker,0.065,28.0,1.7,-0.8,2.4,0.283,2528.0,2.5,5.8,20.4,0.569,25.5,2.4,0.8823529411764706,0.6,SAS
Richard Jefferson,0.478,30.0,1.2,0.0,2.1,0.304,2459.0,1.1,3.7,12.4,0.612,15.4,2.0,0.573529411764706,0.525,SAS
Manu Ginobili,0.433,33.0,5.3,0.4,3.2,0.403,2426.0,4.9,6.6,21.7,0.581,26.0,4.5,1.0,0.8,SAS
Tim Duncan,0.005,34.0,3.8,3.9,4.0,0.307,2156.0,-0.1,3.7,21.9,0.537,22.9,3.2,0.573529411764706,1.0,SAS
George Hill,0.322,24.0,1.1,-0.1,2.1,0.427,2148.0,1.1,4.0,14.6,0.588,18.2,1.7,0.6176470588235294,0.525,SAS
DeJuan Blair,0.003,21.0,1.1,2.2,3.2,0.235,1734.0,-1.1,1.5,17.1,0.524,20.1,1.3,0.25,0.8,SAS
Gary Neal,0.487,26.0,-1.1,-1.9,1.4,0.165,1685.0,0.9,2.1,13.1,0.578,20.6,0.4,0.33823529411764713,0.35,SAS
Matt Bonner,0.62,30.0,2.0,-0.1,1.4,0.116,1432.0,2.1,3.0,13.5,0.617,13.4,1.5,0.4705882352941177,0.35,SAS
Antonio McDyess,0.003,36.0,0.0,2.2,2.1,0.224,1387.0,-2.2,1.0,12.8,0.516,14.9,0.7,0.17647058823529413,0.525,SAS
Tiago Splitter,0.005,26.0,-0.7,0.7,1.1,0.733,738.0,-1.4,1.1,16.0,0.55,17.7,0.2,0.1911764705882353,0.275,SAS
Chris Quinn,0.407,27.0,-5.3,-2.3,0.2,0.088,292.0,-3.0,-0.1,7.5,0.428,16.8,-0.2,0.014705882352941178,0.05,SAS
James Anderson,0.568,21.0,-3.4,-1.5,0.2,0.222,286.0,-1.9,0.1,8.5,0.529,16.4,-0.1,0.04411764705882354,0.05,SAS
Steve Novak,0.712,27.0,1.0,-2.5,0.2,0.136,197.0,3.5,0.6,17.7,0.744,15.5,0.2,0.11764705882352942,0.05,SAS
Ime Udoka,0.381,33.0,-2.0,2.5,0.2,0.381,130.0,-4.5,-0.2,5.3,0.285,10.4,0.0,0.0,0.05,SAS
Danny Green,0.543,23.0,-3.0,-2.3,0.1,0.0,92.0,-0.7,0.0,13.2,0.586,20.0,0.0,0.029411764705882356,0.025,SAS
Larry Owens,0.5,28.0,0.5,0.8,0.0,0.667,31.0,-0.3,0.0,11.9,0.58,11.5,0.0,0.029411764705882356,0.0,SAS
Garrett Temple,0.2,24.0,-6.6,2.1,0.0,0.4,21.0,-8.6,-0.1,0.6,0.17,15.1,0.0,0.014705882352941178,0.0,SAS
Alonzo Gee,0.0,23.0,-10.6,1.4,0.0,0.0,18.0,-12.1,-0.1,-2.1,0.333,15.3,0.0,0.014705882352941178,0.0,SAS
Bobby Simmons,1.0,30.0,-14.3,-5.6,0.0,0.0,16.0,-8.6,0.0,-5.5,0.0,8.6,0.0,0.029411764705882356,0.0,SAS
Othyus Jeffers,0.0,25.0,-13.0,-0.6,0.0,0.0,8.0,-12.4,0.0,-0.5,0.333,23.0,0.0,0.029411764705882356,0.0,SAS
