Name,3PAr,AGE,BPM,DBPM,DWS,FTr,MP,OBPM,OWS,PER,TS,USG,VORP,Norm_OWS,Norm_DWS,Team
Tobias Harris,0.295,24.0,1.2,0.1,2.8,0.213,2567.0,1.0,4.0,16.9,0.568,21.7,2.0,1.0,0.5283018867924528,DET
Marcus Morris,0.355,27.0,-0.5,-0.2,2.4,0.184,2565.0,-0.3,1.4,12.4,0.508,20.3,1.0,0.5185185185185185,0.4528301886792453,DET
Kentavious Caldwell-Pope,0.471,23.0,0.9,0.0,2.5,0.199,2529.0,0.9,2.0,12.8,0.519,19.2,1.8,0.6296296296296295,0.4716981132075472,DET
Andre Drummond,0.008,23.0,0.9,2.9,5.3,0.39,2409.0,-2.1,1.4,20.9,0.518,22.4,1.8,0.5185185185185185,1.0,DET
Ish Smith,0.14,28.0,-0.8,0.4,2.2,0.136,1955.0,-1.2,0.9,14.7,0.477,20.5,0.6,0.4259259259259259,0.4150943396226416,DET
Jon Leuer,0.259,27.0,0.1,0.5,2.0,0.175,1944.0,-0.4,2.5,14.2,0.551,17.3,1.0,0.7222222222222222,0.37735849056603776,DET
Reggie Jackson,0.272,26.0,-1.4,-2.0,1.2,0.201,1424.0,0.6,0.8,14.9,0.51,26.4,0.2,0.40740740740740744,0.22641509433962265,DET
Stanley Johnson,0.422,20.0,-2.0,1.8,1.8,0.145,1371.0,-3.8,-1.4,7.2,0.436,14.8,0.0,0.0,0.339622641509434,DET
Aron Baynes,0.0,30.0,-1.8,1.1,1.5,0.337,1163.0,-2.9,1.4,13.1,0.57,14.1,0.1,0.5185185185185185,0.2830188679245283,DET
Beno Udrih,0.162,34.0,-2.5,-2.1,0.5,0.173,560.0,-0.5,0.8,16.2,0.535,19.6,-0.1,0.40740740740740744,0.09433962264150944,DET
Reggie Bullock,0.57,25.0,0.1,0.5,0.5,0.055,467.0,-0.4,0.4,11.7,0.538,13.4,0.2,0.33333333333333326,0.09433962264150944,DET
Darrun Hilliard,0.365,23.0,-6.1,-1.1,0.4,0.222,381.0,-5.0,-0.6,5.9,0.459,19.3,-0.4,0.14814814814814814,0.07547169811320756,DET
Boban Marjanovic,0.0,28.0,0.1,-0.9,0.5,0.439,293.0,1.0,1.2,29.6,0.606,25.3,0.2,0.4814814814814814,0.09433962264150944,DET
Henry Ellenson,0.547,20.0,-8.2,-2.4,0.2,0.125,146.0,-5.8,-0.4,7.5,0.444,24.7,-0.2,0.18518518518518515,0.03773584905660378,DET
Michael Gbinije,0.4,24.0,-10.5,-2.8,0.0,0.2,32.0,-7.7,-0.1,-2.1,0.184,15.0,-0.1,0.2407407407407407,0.0,DET
