Name,3PAr,AGE,BPM,DBPM,DWS,FTr,MP,OBPM,OWS,PER,TS,USG,VORP,Norm_OWS,Norm_DWS,Team
Marc Gasol,0.31,33.0,1.5,1.6,2.6,0.326,2408.0,-0.1,1.5,17.4,0.532,25.6,2.1,0.5675675675675675,1.0,MEM
Dillon Brooks,0.342,22.0,-3.1,-1.3,1.1,0.215,2350.0,-1.8,0.1,9.8,0.531,18.5,-0.7,0.18918918918918917,0.4230769230769231,MEM
Jarell Martin,0.198,23.0,-3.0,0.0,1.2,0.234,1661.0,-3.0,0.1,10.5,0.516,17.1,-0.4,0.18918918918918917,0.4615384615384615,MEM
Tyreke Evans,0.354,28.0,3.6,-0.8,1.2,0.258,1607.0,4.4,3.1,21.1,0.561,28.4,2.3,1.0,0.4615384615384615,MEM
JaMychal Green,0.26,27.0,-1.5,-0.4,1.3,0.227,1542.0,-1.2,1.3,14.0,0.53,17.8,0.2,0.5135135135135135,0.5,MEM
Mario Chalmers,0.431,31.0,-2.7,-0.5,1.3,0.312,1421.0,-2.2,-0.6,10.4,0.503,19.6,-0.3,0.0,0.5,MEM
Andrew Harrison,0.331,23.0,-2.5,-1.5,0.7,0.371,1326.0,-0.9,1.0,12.7,0.534,19.6,-0.2,0.43243243243243246,0.2692307692307692,MEM
Ben McLemore,0.426,24.0,-3.6,-1.4,0.7,0.172,1091.0,-2.1,-0.2,9.7,0.526,19.0,-0.4,0.1081081081081081,0.2692307692307692,MEM
James Ennis,0.378,27.0,-0.7,-0.4,0.6,0.329,1053.0,-0.3,1.5,11.9,0.61,12.5,0.3,0.5675675675675675,0.23076923076923075,MEM
Deyonta Davis,0.0,21.0,-0.9,0.4,0.8,0.215,943.0,-1.3,1.9,16.6,0.621,15.3,0.3,0.6756756756756757,0.3076923076923077,MEM
Wayne Selden,0.454,23.0,-4.0,-3.3,0.2,0.219,692.0,-0.7,0.1,11.8,0.551,22.6,-0.4,0.18918918918918917,0.07692307692307693,MEM
Chandler Parsons,0.517,29.0,-1.2,-1.6,0.4,0.115,691.0,0.4,0.7,13.6,0.578,18.3,0.1,0.35135135135135126,0.15384615384615385,MEM
Kobi Simmons,0.206,20.0,-6.0,-2.1,0.2,0.132,643.0,-3.9,-0.4,7.7,0.49,17.0,-0.6,0.054054054054054036,0.07692307692307693,MEM
Ivan Rabb,0.0,20.0,-1.5,0.3,0.5,0.237,516.0,-1.7,0.7,16.6,0.599,17.7,0.1,0.35135135135135126,0.1923076923076923,MEM
Myke Henry,0.532,25.0,-1.3,1.1,0.4,0.092,378.0,-2.3,-0.3,9.7,0.472,15.7,0.1,0.08108108108108107,0.15384615384615385,MEM
Mike Conley,0.458,30.0,-2.3,-3.5,0.2,0.393,373.0,1.2,0.4,15.4,0.52,25.9,0.0,0.27027027027027023,0.07692307692307693,MEM
Brandan Wright,0.0,30.0,1.1,2.3,0.5,0.333,366.0,-1.2,0.8,19.3,0.595,14.9,0.3,0.37837837837837834,0.1923076923076923,MEM
MarShon Brooks,0.314,29.0,4.1,-1.7,0.2,0.225,193.0,5.7,0.6,26.1,0.629,29.8,0.3,0.3243243243243243,0.07692307692307693,MEM
Briante Weber,0.095,25.0,-1.9,2.1,0.1,0.286,119.0,-4.0,-0.1,9.2,0.508,11.9,0.0,0.13513513513513511,0.038461538461538464,MEM
Xavier Rathan-Mayes,0.333,23.0,-10.7,-2.0,0.1,0.214,118.0,-8.7,-0.5,0.9,0.315,21.7,-0.3,0.027027027027027018,0.038461538461538464,MEM
Omari Johnson,0.571,28.0,-2.8,-2.2,0.0,0.0,75.0,-0.6,0.1,10.5,0.524,14.4,0.0,0.18918918918918917,0.0,MEM
Marquis Teague,0.25,24.0,-7.3,-1.6,0.0,0.313,74.0,-5.8,-0.1,5.7,0.302,12.9,-0.1,0.13513513513513511,0.0,MEM
Brice Johnson,0.0,23.0,-7.0,-0.8,0.1,0.097,60.0,-6.3,-0.1,16.2,0.418,24.9,-0.1,0.13513513513513511,0.038461538461538464,MEM
Vince Hunter,0.0,23.0,-9.0,-5.9,0.0,0.0,7.0,-3.1,0.0,35.8,0.6,38.5,0.0,0.16216216216216214,0.0,MEM
