Name,3PAr,AGE,BPM,DBPM,DWS,FTr,MP,OBPM,OWS,PER,TS,USG,VORP,Norm_OWS,Norm_DWS,Team
LeBron James,0.254,32.0,8.4,1.6,3.0,0.395,2794.0,6.8,9.8,27.0,0.619,30.0,7.3,1.0,1.0,CLE
Kyrie Irving,0.311,24.0,2.5,-2.3,1.5,0.231,2525.0,4.8,7.4,23.0,0.58,30.8,2.9,0.7669902912621359,0.5,CLE
Tristan Thompson,0.007,25.0,1.5,1.5,2.3,0.487,2336.0,0.0,5.0,15.3,0.594,11.3,2.0,0.5339805825242718,0.7666666666666666,CLE
Iman Shumpert,0.534,26.0,-1.3,0.0,1.4,0.184,1937.0,-1.3,0.7,9.0,0.536,14.0,0.3,0.11650485436893203,0.4666666666666666,CLE
Kevin Love,0.449,28.0,0.8,-0.9,2.4,0.34,1885.0,1.7,4.0,21.1,0.573,26.4,1.3,0.4368932038834951,0.7999999999999999,CLE
Richard Jefferson,0.542,36.0,-2.4,-1.0,0.8,0.315,1614.0,-1.4,1.3,8.3,0.574,12.2,-0.2,0.17475728155339806,0.26666666666666666,CLE
Channing Frye,0.644,33.0,-0.6,-1.5,1.4,0.142,1398.0,0.8,2.3,15.6,0.612,19.3,0.5,0.27184466019417475,0.4666666666666666,CLE
J.R. Smith,0.761,31.0,-1.3,-0.7,0.8,0.042,1187.0,-0.5,0.1,8.1,0.484,14.6,0.2,0.058252427184466014,0.26666666666666666,CLE
Kyle Korver,0.743,35.0,0.0,-2.2,0.4,0.056,859.0,2.2,1.6,13.5,0.677,15.8,0.4,0.20388349514563106,0.13333333333333333,CLE
DeAndre Liggins,0.331,28.0,-2.0,2.0,0.9,0.272,752.0,-4.0,-0.5,7.2,0.473,11.5,0.0,0.0,0.3,CLE
Deron Williams,0.361,32.0,-4.5,-2.6,0.2,0.17,486.0,-1.9,0.4,11.4,0.566,18.1,-0.3,0.08737864077669903,0.06666666666666667,CLE
Derrick Williams,0.486,25.0,-3.2,-2.1,0.2,0.364,427.0,-1.1,0.6,11.1,0.628,14.4,-0.1,0.10679611650485438,0.06666666666666667,CLE
Kay Felder,0.139,21.0,-6.0,-1.2,0.4,0.31,386.0,-4.8,-0.3,11.4,0.462,24.2,-0.4,0.019417475728155338,0.13333333333333333,CLE
Jordan McRae,0.34,25.0,-6.5,-2.8,0.2,0.227,384.0,-3.7,-0.1,9.7,0.488,20.8,-0.4,0.038834951456310676,0.06666666666666667,CLE
James Jones,0.717,36.0,-1.6,-1.6,0.2,0.217,381.0,0.0,0.6,11.1,0.655,13.0,0.0,0.10679611650485438,0.06666666666666667,CLE
Mike Dunleavy,0.633,36.0,-3.7,-1.7,0.2,0.211,366.0,-2.1,0.1,7.6,0.539,13.7,-0.2,0.058252427184466014,0.06666666666666667,CLE
Chris Andersen,0.136,38.0,-0.9,3.0,0.2,0.636,114.0,-3.8,0.1,11.6,0.497,13.0,0.0,0.058252427184466014,0.06666666666666667,CLE
Edy Tavares,0.0,24.0,7.0,10.1,0.1,0.25,24.0,-3.1,0.0,22.6,0.676,12.0,0.1,0.04854368932038835,0.03333333333333333,CLE
Larry Sanders,0.0,28.0,-9.6,-0.9,0.0,0.5,13.0,-8.7,0.0,6.5,0.41,23.6,0.0,0.04854368932038835,0.0,CLE
Dahntay Jones,0.25,36.0,-10.9,-7.1,0.0,0.5,12.0,-3.8,0.0,14.7,0.461,39.9,0.0,0.04854368932038835,0.0,CLE
Andrew Bogut,0.0,32.0,-5.7,0.0,0.0,0.0,1.0,-5.7,0.0,-35.3,0.0,0.0,0.0,0.04854368932038835,0.0,CLE
