Name,3PAr,AGE,BPM,DBPM,DWS,FTr,MP,OBPM,OWS,PER,TS,USG,VORP,Norm_OWS,Norm_DWS,Team
Matt Barnes,0.534,35.0,0.4,0.8,2.2,0.199,2190.0,-0.4,0.4,11.7,0.503,17.9,1.3,0.19148936170212766,1.0,MEM
Zach Randolph,0.029,34.0,-0.8,-1.1,1.5,0.238,2016.0,0.3,2.8,18.3,0.519,24.6,0.6,0.702127659574468,0.6818181818181818,MEM
Marc Gasol,0.004,31.0,1.0,1.7,1.9,0.347,1791.0,-0.7,1.8,17.7,0.528,23.4,1.3,0.4893617021276595,0.8636363636363635,MEM
Mike Conley,0.309,28.0,1.7,-1.9,1.1,0.329,1761.0,3.7,4.2,19.4,0.538,22.4,1.7,1.0,0.5,MEM
Tony Allen,0.09,34.0,-0.1,1.4,1.9,0.294,1620.0,-1.5,0.5,12.9,0.505,16.8,0.8,0.2127659574468085,0.8636363636363635,MEM
Jeff Green,0.244,29.0,-1.7,-1.1,1.0,0.278,1544.0,-0.6,1.2,13.4,0.517,20.2,0.1,0.36170212765957444,0.45454545454545453,MEM
Courtney Lee,0.329,30.0,-1.0,-0.7,0.8,0.22,1489.0,-0.2,1.5,11.7,0.556,15.3,0.4,0.425531914893617,0.36363636363636365,MEM
JaMychal Green,0.091,25.0,-1.9,-0.3,1.4,0.277,1446.0,-1.6,1.2,14.6,0.52,19.8,0.0,0.36170212765957444,0.6363636363636362,MEM
Mario Chalmers,0.335,29.0,1.9,-0.4,1.3,0.604,1253.0,2.3,2.4,18.0,0.57,22.3,1.2,0.6170212765957447,0.5909090909090908,MEM
Vince Carter,0.493,39.0,-1.2,-1.2,0.8,0.245,1005.0,-0.1,1.0,12.7,0.52,18.5,0.2,0.3191489361702127,0.36363636363636365,MEM
Lance Stephenson,0.101,25.0,-1.2,-1.3,0.5,0.263,692.0,0.1,0.8,17.1,0.537,25.3,0.1,0.2765957446808511,0.22727272727272727,MEM
Ryan Hollins,0.0,31.0,-1.2,0.5,0.3,0.583,412.0,-1.7,0.6,12.9,0.641,12.1,0.1,0.23404255319148937,0.13636363636363635,MEM
Jarell Martin,0.017,21.0,-3.2,-1.6,0.2,0.534,380.0,-1.6,0.5,14.0,0.534,19.2,-0.1,0.2127659574468085,0.09090909090909091,MEM
P.J. Hairston,0.523,23.0,-6.7,-2.7,0.2,0.167,375.0,-3.9,-0.5,5.7,0.438,19.0,-0.4,0.0,0.09090909090909091,MEM
Chris Andersen,0.145,37.0,0.6,0.9,0.4,0.516,366.0,-0.4,0.7,15.1,0.605,10.2,0.2,0.2553191489361702,0.18181818181818182,MEM
Jordan Farmar,0.45,29.0,-1.2,-1.4,0.2,0.1,291.0,0.2,0.2,13.2,0.527,18.9,0.1,0.14893617021276595,0.09090909090909091,MEM
Xavier Munford,0.299,23.0,-3.1,-0.1,0.2,0.182,244.0,-2.9,-0.2,9.9,0.481,18.0,-0.1,0.06382978723404255,0.09090909090909091,MEM
Ray McCallum,0.329,24.0,-5.7,-2.2,0.1,0.063,219.0,-3.5,-0.3,7.7,0.425,19.3,-0.2,0.0425531914893617,0.045454545454545456,MEM
Brandan Wright,0.0,28.0,0.9,1.9,0.2,0.462,212.0,-0.9,0.4,18.3,0.663,15.4,0.2,0.19148936170212766,0.09090909090909091,MEM
Briante Weber,0.132,23.0,-2.4,1.6,0.2,0.105,166.0,-4.0,-0.2,8.3,0.365,13.2,0.0,0.06382978723404255,0.09090909090909091,MEM
Beno Udrih,0.239,33.0,-5.8,-4.2,0.0,0.065,120.0,-1.6,0.0,12.6,0.497,21.8,-0.1,0.10638297872340426,0.0,MEM
Russ Smith,0.227,24.0,-4.8,0.3,0.1,0.591,66.0,-5.0,-0.1,10.5,0.415,23.6,0.0,0.0851063829787234,0.045454545454545456,MEM
Alex Stepheson,0.0,28.0,-3.8,-2.2,0.1,0.385,61.0,-1.6,0.0,16.0,0.329,22.4,0.0,0.10638297872340426,0.045454545454545456,MEM
Elliot Williams,0.4,26.0,-8.7,-3.5,0.0,0.4,45.0,-5.2,0.0,3.3,0.34,12.7,-0.1,0.10638297872340426,0.0,MEM
James Ennis,0.615,25.0,2.8,1.9,0.1,0.769,40.0,1.0,0.0,18.3,0.46,21.8,0.0,0.10638297872340426,0.045454545454545456,MEM
Jordan Adams,0.167,21.0,1.9,4.8,0.0,0.833,15.0,-2.9,0.0,17.3,0.427,30.5,0.0,0.10638297872340426,0.0,MEM
Bryce Cotton,0.0,23.0,0.4,-6.1,0.0,0.0,6.0,6.5,0.0,29.1,1.0,15.0,0.0,0.10638297872340426,0.0,MEM
Jarnell Stokes,0.0,22.0,-7.8,-4.3,0.0,0.0,4.0,-3.6,0.0,13.6,0.0,0.0,0.0,0.10638297872340426,0.0,MEM
