Name,3PAr,AGE,BPM,DBPM,DWS,FTr,MP,OBPM,OWS,PER,TS,USG,VORP,Norm_OWS,Norm_DWS,Team
DeMar DeRozan,0.045,21.0,-2.4,-1.9,0.5,0.348,2851.0,-0.6,2.8,14.5,0.53,23.2,-0.3,0.6734693877551019,0.4166666666666667,TOR
Andrea Bargnani,0.19,25.0,-2.7,-2.9,0.3,0.298,2353.0,0.2,2.2,16.4,0.533,28.2,-0.4,0.5510204081632653,0.25,TOR
Jose Calderon,0.262,29.0,-1.3,-2.7,0.4,0.173,2102.0,1.4,3.2,16.3,0.522,16.8,0.4,0.7551020408163265,0.33333333333333337,TOR
Amir Johnson,0.002,23.0,2.7,1.1,1.2,0.323,1853.0,1.5,4.4,17.6,0.608,15.3,2.2,1.0,1.0,TOR
Ed Davis,0.0,21.0,0.3,0.5,1.1,0.343,1602.0,-0.1,2.9,15.8,0.583,13.3,0.9,0.693877551020408,0.9166666666666667,TOR
Sonny Weems,0.119,24.0,-4.7,-2.4,0.0,0.183,1413.0,-2.3,-0.4,10.2,0.492,20.3,-1.0,0.020408163265306117,0.0,TOR
Leandro Barbosa,0.326,28.0,-2.1,-3.5,0.1,0.21,1395.0,1.4,1.4,15.3,0.539,25.6,0.0,0.38775510204081626,0.08333333333333334,TOR
Jerryd Bayless,0.282,22.0,-1.6,-2.6,0.1,0.404,1347.0,1.1,1.7,14.9,0.545,22.0,0.1,0.4489795918367347,0.08333333333333334,TOR
Linas Kleiza,0.323,26.0,-4.7,-2.7,0.2,0.16,1032.0,-2.0,-0.5,10.1,0.502,21.7,-0.7,0.0,0.16666666666666669,TOR
Reggie Evans,0.01,30.0,-0.4,1.4,0.8,0.854,798.0,-1.8,0.5,12.4,0.466,10.1,0.3,0.2040816326530612,0.6666666666666667,TOR
Julian Wright,0.063,23.0,-0.4,1.2,0.4,0.269,766.0,-1.6,0.2,12.1,0.525,13.0,0.3,0.14285714285714285,0.33333333333333337,TOR
James Johnson,0.128,23.0,0.3,1.3,0.4,0.296,699.0,-1.1,0.2,13.2,0.517,17.1,0.4,0.14285714285714285,0.33333333333333337,TOR
Joey Dorsey,0.0,27.0,0.0,1.6,0.5,0.657,522.0,-1.6,0.2,14.2,0.529,14.3,0.3,0.14285714285714285,0.4166666666666667,TOR
Jarrett Jack,0.197,27.0,-3.3,-1.7,0.1,0.377,347.0,-1.5,-0.1,12.6,0.492,22.8,-0.1,0.08163265306122448,0.08333333333333334,TOR
Alexis Ajinca,0.267,22.0,-3.8,-0.8,0.2,0.149,265.0,-2.9,0.0,12.0,0.53,21.1,-0.1,0.1020408163265306,0.16666666666666669,TOR
David Andersen,0.213,30.0,-3.3,-1.6,0.1,0.149,150.0,-1.7,0.1,13.8,0.559,17.3,0.0,0.12244897959183672,0.08333333333333334,TOR
Sundiata Gaines,0.429,24.0,-4.6,-2.6,0.0,0.171,90.0,-2.0,-0.1,9.3,0.465,22.7,-0.1,0.08163265306122448,0.0,TOR
Trey Johnson,0.1,26.0,-8.3,-3.9,0.0,0.267,81.0,-4.4,-0.1,7.0,0.418,21.3,-0.1,0.08163265306122448,0.0,TOR
Solomon Alabi,0.0,22.0,-8.2,0.0,0.0,0.133,59.0,-8.2,-0.2,2.0,0.189,14.3,-0.1,0.06122448979591836,0.0,TOR
Marcus Banks,0.0,29.0,-7.8,-2.8,0.0,4.0,22.0,-5.0,0.0,6.8,0.543,15.3,0.0,0.1020408163265306,0.0,TOR
Peja Stojakovic,0.6,33.0,4.3,-6.3,0.0,0.2,22.0,10.6,0.1,34.0,0.919,26.2,0.0,0.12244897959183672,0.0,TOR
Ronald Dupree,0.25,30.0,-10.7,-2.5,0.0,0.0,13.0,-8.2,0.0,0.5,0.25,13.8,0.0,0.1020408163265306,0.0,TOR
