Name,3PAr,AGE,BPM,DBPM,DWS,FTr,MP,OBPM,OWS,PER,TS,USG,VORP,Norm_OWS,Norm_DWS,Team
LaMarcus Aldridge,0.068,32.0,3.3,0.3,3.5,0.296,2509.0,3.0,7.4,25.0,0.57,29.1,3.3,1.0,0.918918918918919,SAS
Patty Mills,0.607,29.0,-0.4,-1.3,2.1,0.173,2107.0,0.9,2.0,11.8,0.558,17.8,0.9,0.2987012987012987,0.5405405405405406,SAS
Kyle Anderson,0.13,24.0,4.1,4.3,3.8,0.333,1978.0,-0.3,2.4,15.9,0.582,13.5,3.0,0.3506493506493506,1.0,SAS
Pau Gasol,0.191,37.0,3.2,3.3,3.3,0.333,1812.0,-0.1,2.7,18.9,0.539,20.4,2.4,0.38961038961038963,0.8648648648648648,SAS
Danny Green,0.57,30.0,1.2,2.2,2.9,0.116,1791.0,-1.1,0.1,11.4,0.509,16.6,1.4,0.05194805194805195,0.7567567567567568,SAS
Dejounte Murray,0.056,21.0,1.2,3.4,3.4,0.243,1743.0,-2.2,-0.2,15.1,0.485,20.7,1.4,0.012987012987012984,0.8918918918918919,SAS
Bryn Forbes,0.459,24.0,-3.1,-1.9,1.3,0.145,1517.0,-1.2,0.8,9.1,0.525,16.7,-0.4,0.14285714285714288,0.32432432432432434,SAS
Manu Ginobili,0.415,40.0,-1.0,-0.5,1.6,0.283,1299.0,-0.5,0.6,12.9,0.553,21.5,0.3,0.11688311688311687,0.40540540540540543,SAS
Rudy Gay,0.22,31.0,0.3,1.0,2.1,0.27,1231.0,-0.7,1.0,18.0,0.545,24.6,0.7,0.16883116883116883,0.5405405405405406,SAS
Davis Bertans,0.689,25.0,1.0,-0.3,1.4,0.134,1086.0,1.2,1.6,14.1,0.588,17.4,0.8,0.24675324675324675,0.3513513513513513,SAS
Tony Parker,0.095,35.0,-4.1,-1.7,1.1,0.201,1071.0,-2.4,0.4,12.7,0.498,20.5,-0.6,0.0909090909090909,0.2702702702702703,SAS
Brandon Paul,0.425,26.0,-2.8,0.9,0.8,0.339,576.0,-3.6,-0.3,7.5,0.504,13.6,-0.1,0.0,0.18918918918918923,SAS
Joffrey Lauvergne,0.026,26.0,-1.6,-0.1,0.7,0.247,534.0,-1.4,0.6,16.5,0.536,20.4,0.1,0.11688311688311687,0.16216216216216217,SAS
Kawhi Leonard,0.315,26.0,5.9,3.2,0.5,0.342,210.0,2.7,0.3,26.0,0.572,30.6,0.4,0.07792207792207792,0.10810810810810813,SAS
Derrick White,0.394,23.0,0.5,0.5,0.2,0.606,139.0,0.0,0.3,15.9,0.646,15.4,0.1,0.07792207792207792,0.027027027027027032,SAS
Darrun Hilliard,0.316,24.0,-7.5,-1.3,0.1,0.368,95.0,-6.2,-0.1,3.4,0.362,12.3,-0.1,0.025974025974025972,0.0,SAS
Matt Costello,0.0,24.0,1.6,6.6,0.1,0.0,32.0,-5.0,0.0,9.7,0.5,7.0,0.0,0.03896103896103896,0.0,SAS
