Name,3PAr,AGE,BPM,DBPM,DWS,FTr,MP,OBPM,OWS,PER,TS,USG,VORP,Norm_OWS,Norm_DWS,Team
James Harden,0.378,25.0,8.4,1.0,4.2,0.561,2981.0,7.4,12.2,26.7,0.605,31.3,7.8,1.0,1.0,HOU
Trevor Ariza,0.61,29.0,1.9,1.3,3.9,0.157,2930.0,0.6,2.7,12.7,0.539,16.5,2.9,0.24603174603174605,0.9285714285714285,HOU
Donatas Motiejunas,0.19,24.0,-0.1,0.5,2.3,0.237,2037.0,-0.6,2.4,14.4,0.553,19.1,1.0,0.2222222222222222,0.5476190476190476,HOU
Patrick Beverley,0.607,26.0,0.8,0.3,1.8,0.113,1727.0,0.5,1.7,11.3,0.509,16.1,1.2,0.16666666666666669,0.42857142857142855,HOU
Jason Terry,0.724,37.0,-0.4,-0.7,1.5,0.108,1641.0,0.3,2.0,11.4,0.579,14.3,0.7,0.19047619047619047,0.35714285714285715,HOU
Corey Brewer,0.334,28.0,-1.6,-0.6,1.6,0.255,1407.0,-1.0,1.0,14.0,0.516,22.4,0.2,0.1111111111111111,0.38095238095238093,HOU
Josh Smith,0.32,29.0,0.9,2.1,2.2,0.242,1404.0,-1.2,-0.1,15.2,0.5,24.5,1.0,0.023809523809523815,0.5238095238095238,HOU
Dwight Howard,0.005,29.0,-1.2,1.2,2.2,0.641,1223.0,-2.4,1.4,19.2,0.596,23.3,0.3,0.14285714285714285,0.5238095238095238,HOU
Terrence Jones,0.124,23.0,1.3,1.9,1.3,0.314,889.0,-0.6,1.7,18.3,0.567,18.4,0.7,0.16666666666666669,0.30952380952380953,HOU
Joey Dorsey,0.007,31.0,-1.4,2.1,1.5,0.572,854.0,-3.5,0.4,11.1,0.507,11.3,0.1,0.0634920634920635,0.35714285714285715,HOU
Kostas Papanikolaou,0.538,24.0,-2.3,0.7,0.9,0.091,795.0,-3.0,-0.4,7.8,0.444,14.2,-0.1,0.0,0.21428571428571427,HOU
Pablo Prigioni,0.761,37.0,-0.4,0.1,0.5,0.224,402.0,-0.5,0.6,11.4,0.496,9.6,0.2,0.07936507936507936,0.11904761904761904,HOU
Tarik Black,0.012,23.0,-3.7,-1.3,0.4,0.349,393.0,-2.4,0.5,11.6,0.548,12.7,-0.2,0.07142857142857144,0.09523809523809523,HOU
Isaiah Canaan,0.641,23.0,-2.3,-2.3,0.3,0.16,369.0,0.0,0.3,11.8,0.549,19.2,0.0,0.05555555555555555,0.07142857142857142,HOU
Nick Johnson,0.28,22.0,-7.3,-1.2,0.2,0.333,262.0,-6.1,-0.4,4.8,0.43,17.4,-0.3,0.0,0.047619047619047616,HOU
Francisco Garcia,0.714,33.0,-5.3,-0.2,0.2,0.063,200.0,-5.0,-0.4,3.6,0.347,16.2,-0.2,0.0,0.047619047619047616,HOU
Troy Daniels,0.915,23.0,-8.2,-5.8,0.0,0.085,108.0,-2.4,-0.1,4.5,0.472,21.6,-0.2,0.023809523809523815,0.0,HOU
Clint Capela,0.0,20.0,-7.8,1.0,0.2,0.793,90.0,-8.8,-0.2,12.1,0.409,21.3,-0.1,0.015873015873015876,0.047619047619047616,HOU
Alexey Shved,0.5,26.0,-8.8,-4.9,0.0,0.458,59.0,-3.9,0.0,9.3,0.503,24.9,-0.1,0.03174603174603175,0.0,HOU
K.J. McDaniels,0.2,21.0,-9.7,-1.3,0.0,0.133,33.0,-8.4,-0.1,4.6,0.346,22.2,-0.1,0.023809523809523815,0.0,HOU
