Name,3PAr,AGE,BPM,DBPM,DWS,FTr,MP,OBPM,OWS,PER,TS,USG,VORP,Norm_OWS,Norm_DWS,Team
John Salmons,0.244,31.0,-0.2,0.7,3.4,0.267,2554.0,-0.8,0.9,12.8,0.51,20.9,1.2,0.7272727272727273,0.6666666666666667,MIL
Andrew Bogut,0.005,26.0,2.4,5.0,5.1,0.292,2297.0,-2.6,0.3,16.7,0.496,19.6,2.6,0.45454545454545453,1.0,MIL
Brandon Jennings,0.327,21.0,1.8,0.7,3.3,0.266,2169.0,1.1,0.6,15.6,0.493,25.5,2.1,0.5909090909090908,0.6470588235294118,MIL
Luc Mbah a Moute,0.016,24.0,0.0,2.2,3.3,0.439,2093.0,-2.3,1.5,11.5,0.518,13.1,1.0,1.0,0.6470588235294118,MIL
Keyon Dooling,0.451,30.0,-2.2,-1.2,2.1,0.181,1757.0,-1.0,0.8,11.3,0.509,17.3,-0.1,0.6818181818181818,0.411764705882353,MIL
Carlos Delfino,0.554,28.0,2.1,1.5,2.6,0.146,1590.0,0.6,0.9,13.1,0.517,17.7,1.6,0.7272727272727273,0.5098039215686275,MIL
Ersan Ilyasova,0.239,23.0,-0.2,1.2,2.7,0.205,1505.0,-1.4,1.1,14.3,0.516,19.1,0.7,0.8181818181818181,0.5294117647058825,MIL
Corey Maggette,0.14,31.0,-2.7,-1.4,1.9,0.581,1401.0,-1.3,1.5,15.8,0.573,27.7,-0.2,1.0,0.37254901960784315,MIL
Chris Douglas-Roberts,0.168,24.0,-2.3,0.6,1.3,0.326,884.0,-2.8,0.4,11.5,0.517,18.4,-0.1,0.5,0.25490196078431376,MIL
Larry Sanders,0.0,22.0,-3.2,3.0,1.8,0.187,872.0,-6.2,-0.7,11.0,0.448,17.6,-0.3,0.0,0.35294117647058826,MIL
Earl Boykins,0.202,34.0,-1.0,-1.8,1.1,0.233,862.0,0.8,1.1,17.6,0.526,23.9,0.2,0.8181818181818181,0.21568627450980396,MIL
Drew Gooden,0.055,29.0,-1.5,0.8,1.5,0.282,860.0,-2.3,0.3,15.9,0.487,24.6,0.1,0.45454545454545453,0.29411764705882354,MIL
Jon Brockman,0.0,23.0,-2.2,0.7,1.0,0.628,677.0,-3.0,0.8,9.6,0.567,10.0,0.0,0.6818181818181818,0.19607843137254904,MIL
Michael Redd,0.378,31.0,-5.1,-2.1,0.1,0.089,134.0,-3.0,0.0,9.7,0.47,17.7,-0.1,0.3181818181818181,0.019607843137254905,MIL
Earl Barron,0.0,29.0,-0.9,-0.1,0.1,0.054,85.0,-0.7,0.1,17.3,0.475,22.0,0.0,0.3636363636363636,0.019607843137254905,MIL
Garrett Temple,0.476,24.0,-6.9,-1.2,0.1,0.19,83.0,-5.7,-0.1,3.1,0.373,14.0,-0.1,0.2727272727272727,0.019607843137254905,MIL
Brian Skinner,0.0,34.0,-6.0,1.3,0.0,0.0,6.0,-7.2,0.0,0.0,0.0,0.0,0.0,0.3181818181818181,0.0,MIL
