Name,3PAr,AGE,BPM,DBPM,DWS,FTr,MP,OBPM,OWS,PER,TS,USG,VORP,Norm_OWS,Norm_DWS,Team
Marcus Morris,0.315,26.0,0.7,0.5,2.5,0.287,2856.0,0.2,2.9,12.7,0.531,18.4,2.0,0.6774193548387097,0.45454545454545453,DET
Kentavious Caldwell-Pope,0.384,22.0,1.1,0.6,2.7,0.238,2789.0,0.6,2.6,12.4,0.521,18.2,2.2,0.6290322580645161,0.49090909090909096,DET
Andre Drummond,0.006,22.0,-0.5,1.6,5.5,0.553,2666.0,-2.1,2.0,21.2,0.499,24.1,1.0,0.532258064516129,1.0,DET
Reggie Jackson,0.268,25.0,2.3,-1.6,1.9,0.271,2424.0,3.9,4.9,19.6,0.535,29.1,2.6,1.0,0.34545454545454546,DET
Stanley Johnson,0.342,19.0,-2.6,0.5,1.9,0.17,1687.0,-3.1,-1.3,8.7,0.46,19.6,-0.2,0.0,0.34545454545454546,DET
Ersan Ilyasova,0.423,28.0,0.7,0.1,1.5,0.215,1434.0,0.6,1.8,14.1,0.53,18.7,1.0,0.5,0.2727272727272727,DET
Anthony Tolliver,0.819,30.0,0.0,0.0,1.3,0.142,1341.0,0.0,1.5,10.2,0.543,12.4,0.7,0.4516129032258064,0.23636363636363636,DET
Aron Baynes,0.005,29.0,-0.2,1.1,1.7,0.43,1233.0,-1.3,2.4,17.8,0.563,18.5,0.6,0.5967741935483871,0.3090909090909091,DET
Steve Blake,0.629,35.0,-3.5,-1.8,0.8,0.083,986.0,-1.8,0.3,9.8,0.51,14.6,-0.4,0.25806451612903225,0.14545454545454548,DET
Tobias Harris,0.253,23.0,2.3,0.4,0.9,0.259,903.0,1.9,2.3,18.2,0.577,20.2,1.0,0.5806451612903225,0.16363636363636364,DET
Reggie Bullock,0.541,24.0,0.0,0.0,0.4,0.153,429.0,0.0,0.8,12.0,0.583,11.4,0.2,0.33870967741935487,0.07272727272727274,DET
Brandon Jennings,0.538,26.0,-1.1,-1.5,0.4,0.266,416.0,0.3,0.4,13.1,0.491,19.0,0.1,0.2741935483870968,0.07272727272727274,DET
Darrun Hilliard,0.382,22.0,-3.6,-1.6,0.3,0.305,383.0,-2.0,0.2,10.7,0.511,19.1,-0.2,0.24193548387096772,0.05454545454545454,DET
Spencer Dinwiddie,0.185,22.0,-5.1,-2.0,0.1,0.611,159.0,-3.1,0.0,8.9,0.423,20.7,-0.1,0.20967741935483872,0.018181818181818184,DET
Joel Anthony,0.0,33.0,2.2,5.0,0.2,0.8,96.0,-2.8,0.2,14.1,0.666,7.0,0.1,0.24193548387096772,0.03636363636363637,DET
Jodie Meeks,0.45,28.0,-4.1,-4.2,0.0,0.2,43.0,0.1,0.1,13.5,0.506,23.1,0.0,0.22580645161290325,0.0,DET
Justin Harper,0.9,26.0,-4.6,-3.3,0.0,0.2,35.0,-1.3,0.0,6.9,0.597,16.0,0.0,0.20967741935483872,0.0,DET
