Name,3PAr,AGE,BPM,DBPM,DWS,FTr,MP,OBPM,OWS,PER,TS,USG,VORP,Norm_OWS,Norm_DWS,Team
DeMar DeRozan,0.097,23.0,-1.9,-1.4,1.6,0.347,3013.0,-0.5,3.1,14.7,0.523,24.2,0.0,0.7346938775510203,0.5357142857142857,TOR
Amir Johnson,0.021,25.0,3.6,2.8,2.9,0.309,2325.0,0.8,4.4,17.3,0.591,16.1,3.3,1.0,1.0,TOR
Kyle Lowry,0.448,26.0,3.7,0.7,2.1,0.384,2020.0,3.0,3.5,17.5,0.543,20.3,2.9,0.8163265306122448,0.7142857142857143,TOR
Alan Anderson,0.463,30.0,-2.0,-2.4,0.8,0.239,1495.0,0.4,0.8,12.6,0.509,23.6,0.0,0.2653061224489796,0.25000000000000006,TOR
Jonas Valanciunas,0.0,20.0,-0.5,0.9,1.5,0.505,1482.0,-1.3,2.5,15.6,0.619,16.9,0.6,0.6122448979591836,0.5,TOR
Jose Calderon,0.462,31.0,0.4,-3.7,0.5,0.131,1273.0,4.1,4.0,19.2,0.594,18.1,0.8,0.9183673469387754,0.14285714285714288,TOR
Terrence Ross,0.429,21.0,-2.9,-1.7,0.8,0.092,1239.0,-1.3,0.0,10.4,0.491,19.6,-0.3,0.1020408163265306,0.25000000000000006,TOR
Rudy Gay,0.232,26.0,0.9,0.4,1.4,0.246,1146.0,0.4,0.3,17.6,0.513,29.1,0.8,0.16326530612244897,0.46428571428571425,TOR
Ed Davis,0.0,23.0,1.0,1.0,1.2,0.301,1087.0,0.0,2.1,18.1,0.57,18.3,0.8,0.5306122448979592,0.39285714285714285,TOR
Landry Fields,0.063,24.0,-1.9,0.7,0.8,0.238,1037.0,-2.7,0.3,10.3,0.487,12.9,0.0,0.16326530612244897,0.25000000000000006,TOR
Andrea Bargnani,0.289,27.0,-4.3,-1.8,0.6,0.181,1003.0,-2.5,-0.5,11.2,0.482,23.8,-0.6,0.0,0.17857142857142858,TOR
John Lucas III,0.452,30.0,-2.9,-3.3,0.3,0.075,827.0,0.4,0.7,12.8,0.483,20.8,-0.2,0.24489795918367344,0.07142857142857142,TOR
Aaron Gray,0.0,28.0,-2.9,0.1,0.4,0.489,513.0,-3.0,0.2,9.0,0.544,13.1,-0.1,0.14285714285714285,0.10714285714285716,TOR
Mickael Pietrus,0.653,30.0,-3.6,-0.9,0.2,0.184,386.0,-2.7,-0.3,6.0,0.472,14.7,-0.2,0.04081632653061224,0.03571428571428572,TOR
Linas Kleiza,0.458,28.0,-5.7,-3.4,0.2,0.264,376.0,-2.3,-0.1,8.2,0.46,21.6,-0.3,0.08163265306122448,0.03571428571428572,TOR
Quincy Acy,0.027,22.0,0.7,1.3,0.4,0.507,342.0,-0.6,0.7,15.9,0.632,14.7,0.2,0.24489795918367344,0.10714285714285716,TOR
Dominic McGuire,0.0,27.0,-2.3,2.1,0.2,0.188,230.0,-4.4,0.0,7.5,0.462,8.4,0.0,0.1020408163265306,0.03571428571428572,TOR
Sebastian Telfair,0.597,27.0,-3.3,-2.3,0.1,0.194,185.0,-1.0,0.0,10.7,0.416,19.6,-0.1,0.1020408163265306,0.0,TOR
