Name,3PAr,AGE,BPM,DBPM,DWS,FTr,MP,OBPM,OWS,PER,TS,USG,VORP,Norm_OWS,Norm_DWS,Team
Rasual Butler,0.497,30.0,-1.6,-1.1,0.9,0.167,2702.0,-0.4,1.8,10.7,0.524,17.0,0.3,0.787878787878788,0.32142857142857145,LAC
Chris Kaman,0.005,27.0,-3.2,-0.4,2.4,0.255,2608.0,-2.8,0.0,16.5,0.527,27.1,-0.8,0.24242424242424246,0.8571428571428572,LAC
Baron Davis,0.292,30.0,1.5,-0.5,2.1,0.287,2523.0,2.0,2.5,17.4,0.501,24.3,2.3,1.0,0.7500000000000001,LAC
Eric Gordon,0.409,21.0,-0.5,-1.7,0.9,0.381,2229.0,1.3,2.3,14.1,0.571,21.5,0.9,0.9393939393939393,0.32142857142857145,LAC
Marcus Camby,0.017,35.0,4.6,5.6,2.8,0.256,1596.0,-1.0,1.7,18.3,0.497,13.0,2.7,0.7575757575757576,1.0,LAC
Al Thornton,0.03,26.0,-3.0,-1.2,0.5,0.302,1405.0,-1.8,1.0,11.6,0.526,18.9,-0.4,0.5454545454545455,0.17857142857142858,LAC
Craig Smith,0.013,26.0,-0.5,-0.3,1.0,0.524,1232.0,-0.2,2.0,16.9,0.599,21.2,0.5,0.8484848484848485,0.35714285714285715,LAC
DeAndre Jordan,0.008,21.0,-3.7,0.3,1.2,0.538,1137.0,-3.9,0.2,12.7,0.571,14.7,-0.5,0.30303030303030304,0.4285714285714286,LAC
Steve Blake,0.521,29.0,-3.7,-2.6,0.3,0.096,762.0,-1.1,0.6,12.3,0.569,14.1,-0.3,0.42424242424242425,0.10714285714285715,LAC
Drew Gooden,0.008,28.0,-2.8,-1.7,0.6,0.38,725.0,-1.0,1.1,18.0,0.572,22.6,-0.1,0.5757575757575758,0.2142857142857143,LAC
Sebastian Telfair,0.283,24.0,-5.7,-2.6,0.3,0.187,582.0,-3.1,-0.1,9.8,0.47,17.4,-0.5,0.21212121212121215,0.10714285714285715,LAC
Ricky Davis,0.294,30.0,-5.1,-1.8,0.2,0.217,499.0,-3.4,-0.1,8.5,0.504,16.8,-0.4,0.21212121212121215,0.07142857142857144,LAC
Travis Outlaw,0.411,25.0,-2.6,-1.5,0.3,0.194,499.0,-1.0,0.3,12.6,0.512,19.5,-0.1,0.33333333333333337,0.10714285714285715,LAC
Mardy Collins,0.133,25.0,-6.2,-0.4,0.3,0.164,470.0,-5.7,-0.8,5.7,0.404,16.3,-0.5,0.0,0.10714285714285715,LAC
Steve Novak,0.657,26.0,-5.4,-3.2,0.1,0.083,362.0,-2.2,0.2,8.3,0.505,14.2,-0.3,0.30303030303030304,0.03571428571428572,LAC
Bobby Brown,0.376,25.0,-7.0,-3.6,0.1,0.082,191.0,-3.4,-0.4,8.2,0.397,26.1,-0.2,0.12121212121212123,0.03571428571428572,LAC
Brian Skinner,0.0,33.0,-10.4,-2.5,0.1,0.32,123.0,-7.9,-0.1,5.5,0.456,13.1,-0.3,0.21212121212121215,0.03571428571428572,LAC
Kareem Rush,0.273,29.0,-4.5,1.7,0.1,0.0,58.0,-6.1,-0.1,4.8,0.409,10.9,0.0,0.21212121212121215,0.03571428571428572,LAC
JamesOn Curry,0.0,24.0,-6.9,-0.2,0.0,0.0,0.0,-6.7,0.0,0.0,0.0,0.0,0.0,0.24242424242424246,0.0,LAC
